en,mni-Mtei
"in all quarters of the court; insomuch, that a great majority",ꯀꯣꯔꯇꯀꯤ ꯀ꯭ꯕꯥꯔꯇꯔ ꯈꯨꯗꯤꯡꯃꯛꯇꯥ;
112,꯱꯱꯲ ꯑꯃꯁꯨꯡ ꯑꯦꯟ.
"of the foreheads there, might have been mirrors reflecting the","ꯃꯐꯝ ꯑꯗꯨꯗꯥ ꯂꯩꯔꯤꯕꯥ ꯃꯀꯣꯀꯁꯤꯡꯒꯤ ꯃꯅꯨꯡꯗꯥ, ꯃꯤꯔꯔ ꯑꯁꯤ ꯔꯤꯐ꯭ꯂꯦꯛꯇ ꯇꯧꯕꯥ ꯌꯥꯏ ꯍꯥꯌꯅꯥ ꯂꯧꯕꯥ ꯌꯥꯏ꯫"
"witness, when the Judge looked up from his notes to glare at","ꯁꯥꯛꯁꯤ ꯑꯣꯏꯅꯥ, ꯖꯖꯅꯥ ꯃꯍꯥꯛꯀꯤ ꯅꯣꯠꯁꯤꯡꯗꯒꯤ ꯒ꯭ꯂꯥꯔꯤꯗꯥ ꯌꯦꯡꯂꯀꯄꯥ ꯃꯇꯃꯗꯥ ."
that tremendous heresy about George Washington,ꯖꯔꯖ ꯋꯥꯁꯤꯡꯇꯅꯒꯤ ꯃꯔꯃꯗꯥ ꯑꯗꯨꯒꯨꯝꯕꯥ ꯑꯆꯧꯕꯥ ꯍꯦꯔꯦꯁꯤ ꯑꯗꯨ .
"Mr. Attorney-General now signified to my Lord, that he deemed","ꯁ꯭ꯔꯤ ꯑꯦꯇꯣꯔꯅꯤ ꯖꯦꯅꯦꯔꯦꯂꯅꯥ ꯍꯧꯖꯤꯛ ꯑꯩꯒꯤ ꯏꯕꯨꯡꯉꯣꯗꯥ ꯋꯥꯐꯝ ꯑꯁꯤ ꯐꯣꯡꯗꯣꯀꯈꯤ, ꯃꯗꯨ ꯃꯍꯥꯛꯅꯥ ꯈꯅꯈꯤ ꯃꯗꯨꯗꯤ ꯃꯍꯥꯛꯅꯥ ."
"it necessary, as a matter of precaution and form, to call the","ꯃꯁꯤ ꯇꯉꯥꯏꯐꯗꯕꯥ, ꯆꯦꯀꯁꯤꯟ ꯊꯧꯔꯥꯡ ꯑꯃꯁꯨꯡ ꯃꯑꯣꯡꯒꯤ ꯋꯥꯐꯝ ꯑꯃꯥ ꯑꯣꯏꯅꯥ, ."
"young lady’s father, Doctor Manette. Who was called",ꯅꯍꯥ ꯑꯣꯏꯔꯤꯕꯥ ꯂꯦꯗꯤꯒꯤ ꯃꯄꯥ ꯗꯣꯛꯇꯔ ꯃꯦꯅꯦꯠ꯫
accordingly,ꯃꯗꯨꯒꯤ ꯃꯇꯨꯡ ꯏꯟꯅꯥ .
"“Doctor Manette, look upon the prisoner. Have you ever seen","“ꯗꯣꯛꯇꯔ ꯃꯦꯅꯦꯠ, ꯄ꯭ꯔꯤꯖꯅꯔ ꯑꯗꯨ ꯌꯦꯡꯎ꯫ꯅꯍꯥꯛꯅꯥ ꯀꯔꯤꯒꯨꯝꯕꯥ ꯃꯇꯃꯗꯥ ꯎꯕꯤꯔꯝꯂꯒꯅꯤ"
him before?”,ꯃꯍꯥꯀꯄꯨ ꯃꯃꯥꯡꯗꯥ?”
“Once. When he caged at my lodgings in London. Some three,“ꯃꯃꯥꯡꯗꯥ ꯃꯍꯥꯛꯅꯥ ꯂꯟꯗꯟꯗꯥ ꯂꯩꯕꯥ ꯑꯩꯒꯤ ꯂꯣꯖꯤꯡꯗꯥ ꯀꯦꯖ ꯇꯧꯈꯤꯕꯥ ꯃꯇꯃꯗꯥ꯫
