en,mni-Mtei
"the surrounding landscape, the people thereabout recalled this old","ꯑꯀꯣꯌꯕꯗꯥ ꯂꯩꯔꯤꯕꯥ ꯂꯃꯗꯃꯁꯤꯡ, ꯃꯐꯝ ꯑꯗꯨꯗꯥ ꯂꯩꯔꯤꯕꯥ ꯃꯤꯑꯣꯏꯁꯤꯡꯅꯥ ꯑꯔꯤꯕꯥ ꯑꯁꯤ ꯅꯤꯡꯁꯤꯡꯈꯤ"
"legend, saying that it was their King Bernardo making another effort to","ꯂꯤꯖꯦꯟꯗ, ꯍꯥꯌꯔꯀꯄꯗꯤ ꯃꯈꯣꯌꯒꯤ ꯅꯤꯡꯊꯧ ꯕꯦꯔꯅꯥꯔꯗꯣꯅꯥ ꯑꯇꯣꯞꯄꯥ ꯍꯣꯠꯅꯕꯥ ꯑꯃꯥ ꯑꯣꯏꯅꯥ ."
get that right foot loose.—Tr,ꯒꯦꯠ ꯑꯗꯨ ꯔꯥꯏꯠ ꯐꯨꯠ ꯂꯨꯖ꯫—ꯇꯤ.ꯑꯥꯔ.
"[14] The reference is to Noli Me Tangere, in which Sinang appears","[14] ꯔꯤꯐꯔꯦꯟꯁ ꯑꯁꯤ ꯅꯣꯂꯤ ꯃꯦ ꯇꯥꯉ꯭ꯒꯦꯔꯅꯤ, ꯃꯗꯨꯗꯥ ꯁꯤꯅꯥꯡꯅꯥ ꯊꯣꯔꯀꯏ꯫"
[15] The Dominican school of secondary instruction in Manila.—Tr,[15] ꯃꯅꯤꯂꯥꯗꯥ ꯗꯣꯃꯤꯅꯤꯀꯦꯟ ꯁ꯭ꯀꯨꯜ ꯑꯣꯐ ꯁꯦꯀꯦꯟꯗꯔꯤ ꯏꯟꯁꯠꯔꯛꯁꯟ꯫—ꯇꯤ.ꯑꯥꯔ.
"[16] “The studies of secondary instruction given in Santo Tomas, in the","[16] “ꯁꯥꯟꯇꯣ ꯇꯣꯃꯥꯁꯇꯥ ꯄꯤꯕꯥ ꯁꯦꯀꯦꯟꯗꯔꯤ ꯏꯟꯁꯠꯔꯛꯁꯅꯒꯤ ꯁ꯭ꯇꯗꯤꯁꯤꯡ, ."
"college of San Juan de Letran, and of San José, and in the private","ꯀꯣꯂꯦꯖ ꯑꯣꯐ ꯁꯥꯟ ꯖꯨꯌꯥꯟ ꯗꯦ ꯂꯦꯠꯔꯥꯟ, ꯑꯃꯁꯨꯡ ꯁꯥꯟ ꯖꯣꯁꯀꯤ, ꯑꯃꯁꯨꯡ ꯄ꯭ꯔꯥꯏꯕꯦꯠ"
"schools, had the defects inherent in the plan of instruction which the","ꯁ꯭ꯀꯨꯂꯁꯤꯡ, ꯏꯟꯁꯠꯔꯛꯁꯅꯒꯤ ꯄ꯭ꯂꯥꯟ ꯑꯗꯨꯗꯥ ꯌꯥꯑꯣꯔꯤꯕꯥ ꯑꯁꯣꯏꯕꯁꯤꯡ ꯑꯗꯨ ꯂꯩꯈꯤ ꯃꯗꯨ ."
friars developed in the Philippines. It suited their plans that,ꯐꯤꯂꯤꯄꯤꯟꯁꯇꯥ ꯐ꯭ꯔꯥꯏꯌꯥꯔꯁꯤꯡ ꯁꯦꯃꯒꯠꯈꯤ꯫
scientific and literary knowledge should not become general nor very,ꯁꯥꯏꯟꯇꯤꯐꯤꯛ ꯑꯃꯁꯨꯡ ꯂꯤꯇꯔꯦꯔꯤ ꯅꯣꯂꯦꯖ ꯑꯁꯤ ꯖꯦꯅꯔꯦꯜ ꯑꯣꯏꯕꯥ ꯅꯠꯔꯒꯥ ꯌꯥꯝꯅꯥ ꯑꯣꯏꯕꯥ ꯌꯥꯔꯣꯏ꯫
