en,mni-Mtei
booth of other peoples opinions and each time they,ꯑꯇꯣꯞꯄꯥ ꯃꯤꯑꯣꯏꯁꯤꯡꯒꯤ ꯋꯥꯈꯜꯂꯣꯅꯁꯤꯡꯒꯤ ꯕꯨꯊ ꯑꯃꯁꯨꯡ ꯃꯇꯝ ꯈꯨꯗꯤꯡꯃꯛꯇꯥ ꯃꯈꯣꯌꯅꯥ .
drive through they pay with a piece of their identity,ꯃꯈꯣꯌꯅꯥ ꯃꯈꯣꯌꯒꯤ ꯑꯥꯏꯗꯦꯟꯇꯤꯇꯤꯒꯤ ꯁꯔꯨꯛ ꯑꯃꯒꯥ ꯂꯣꯌꯅꯅꯥ ꯁꯦꯜ ꯄꯤꯕꯥ ꯌꯥꯏ .
Many of the adults I see in therapy are unable to,ꯑꯩꯍꯥꯛꯅꯥ ꯊꯦꯔꯥꯄꯤꯗꯥ ꯎꯕꯥ ꯐꯪꯂꯤꯕꯥ ꯑꯍꯜ ꯀꯌꯥ ꯑꯁꯤ .
remember much about themselves in childhood but they,ꯑꯉꯥꯡ ꯑꯣꯏꯔꯤꯉꯩꯗꯥ ꯃꯈꯣꯌ ꯃꯁꯥꯒꯤ ꯃꯔꯃꯗꯥ ꯌꯥꯝꯅꯥ ꯅꯤꯡꯁꯤꯡꯕꯤꯌꯨ ꯑꯗꯨꯕꯨ ꯃꯈꯣꯌꯅꯥ .
remember other people quite vividly They recall when,ꯑꯇꯣꯞꯄꯥ ꯃꯤꯑꯣꯏꯁꯤꯡꯕꯨ ꯌꯥꯝꯅꯥ ꯃꯌꯦꯛ ꯁꯦꯡꯅꯥ ꯅꯤꯡꯁꯤꯡꯕꯤꯌꯨ ꯃꯈꯣꯌꯅꯥ ꯀꯗꯥꯌꯗꯥ .
13e,꯱꯳ꯏ.
GET OJT OF YOUR OWN !AY,ꯑꯗꯣꯃꯒꯤ ꯏꯁꯥꯒꯤ ꯑꯣꯏꯕꯥ !ꯑꯦꯌꯒꯤ ojt get ojt
Mom and Dad seemed happy or sad enthused or ex,ꯃꯃꯥ ꯑꯃꯁꯨꯡ ꯃꯄꯥꯅꯥ ꯅꯨꯡꯉꯥꯏꯕꯥ ꯅꯠꯔꯒꯥ ꯑꯋꯥꯕꯥ ꯄꯣꯀꯍꯅꯕꯥ ꯅꯠꯔꯒꯥ ꯑꯦꯛꯁ .
hausted cheerful or angry This is because they learned,ꯍꯥꯎꯁꯇꯥ ꯍꯔꯥꯑꯣꯕꯥ ꯅꯠꯔꯒꯥ ꯑꯁꯥꯑꯣꯕꯥ ꯑꯁꯤ ꯃꯈꯣꯌꯅꯥ ꯇꯃꯈꯤꯕꯗꯒꯤꯅꯤ
as children that ttre way to feel safe was to do whatever,ꯑꯉꯥꯡꯁꯤꯡ ꯑꯣꯏꯅꯥ ꯑꯗꯨꯒꯨꯝꯕꯥ ttre ꯑꯣꯏꯕꯥ ꯃꯑꯣꯡ ꯑꯗꯨ ꯁꯦꯐ ꯑꯣꯏꯅꯥ ꯐꯥꯑꯣꯅꯕꯥ ꯑꯁꯤ ꯀꯔꯤꯒꯨꯝꯕꯥ ꯈꯔꯥ ꯇꯧꯕꯥ ꯑꯁꯤꯅꯤ꯫
made an angry dad smile or a depressed mom brighten,ꯑꯁꯥꯑꯣꯕꯥ ꯗꯥꯗꯔ ꯑꯃꯥ ꯃꯤꯠꯀꯨꯞ ꯅꯥꯍꯨꯝ ꯁꯤꯡꯅꯥ ꯂꯩꯕꯥ ꯅꯠꯔꯒꯥ ꯋꯥꯈꯜ ꯅꯨꯡꯉꯥꯏꯇꯕꯥ ꯃꯃꯥ ꯑꯃꯥ ꯕ꯭ꯔꯥꯏꯇꯦꯟ ꯇꯧꯈꯤ
and how not to make them angry or depressed Rather,ꯑꯃꯁꯨꯡ ꯃꯈꯣꯌꯕꯨ ꯃꯇꯧ ꯀꯔꯝꯅꯥ ꯃꯈꯣꯌꯕꯨ ꯑꯔꯥꯅꯕꯥ ꯅꯠꯔꯒꯥ ꯋꯥꯈꯜ ꯅꯨꯡꯉꯥꯏꯇꯕꯥ ꯑꯣꯏꯍꯅꯒꯗꯒꯦ ꯍꯥꯌꯕꯗꯨ ꯃꯗꯨꯒꯤ ꯃꯍꯨꯠꯇꯥ .
than focus on their own sense of vitality initiative and,ꯃꯈꯣꯌ ꯃꯁꯥꯒꯤ ꯁꯦꯟꯁ ꯑꯣꯐ ꯋꯥꯏꯇꯦꯂꯤꯇꯤ ꯏꯅꯤꯁꯤꯌꯦꯇꯤꯕꯇꯥ ꯃꯤꯠꯌꯦꯡ ꯊꯝꯕꯥ ꯑꯃꯁꯨꯡ .
growth their efforts went into making their home calmer,ꯒ꯭ꯔꯣꯊ ꯃꯈꯣꯌꯒꯤ ꯍꯣꯠꯅꯖꯃꯜ ꯑꯗꯨ ꯃꯈꯣꯌꯒꯤ ꯃꯌꯨꯃꯗꯥ ꯍꯦꯟꯅꯥ ꯂꯨꯝꯅꯥ ꯂꯧꯕꯗꯥ ꯆꯪꯈꯤ
and less dangerous As a result their sense of worth was,ꯑꯃꯁꯨꯡ ꯃꯁꯤꯒꯤ ꯃꯍꯩ ꯑꯣꯏꯅꯥ ꯃꯈꯣꯌꯒꯤ ꯃꯒꯨꯟ ꯑꯗꯨ ꯍꯦꯟꯅꯥ ꯈꯨꯗꯣꯡꯊꯤꯅꯤꯡꯉꯥꯏ ꯑꯣꯏꯈꯤꯗꯦ꯫
determined by what those they depended on felt about,ꯃꯈꯣꯌꯅꯥ ꯃꯈꯥ ꯄꯣꯜꯂꯤꯕꯁꯤꯡ ꯑꯗꯨꯅꯥ ꯀꯔꯤꯗꯥ ꯐꯦꯜ ꯇꯧꯈꯤꯕꯒꯦ ꯍꯥꯌꯕꯗꯨꯅꯥ ꯂꯦꯄꯊꯣꯀꯄꯥ .
them when their parents seemed happy they felt worth,ꯃꯈꯣꯌꯒꯤ ꯃꯃꯥ-ꯃꯄꯥꯅꯥ ꯅꯨꯡꯉꯥꯏꯕꯥ ꯐꯥꯑꯣꯔꯀꯄꯥ ꯃꯇꯃꯗꯥ ꯃꯈꯣꯌꯅꯥ ꯃꯃꯜ ꯂꯩꯕꯥ ꯐꯥꯑꯣꯈꯤ꯫
while when their parents seemed unhappy they felt they,ꯑꯗꯨꯒꯥ ꯃꯈꯣꯌꯒꯤ ꯃꯃꯥ-ꯃꯄꯥꯅꯥ ꯅꯨꯡꯉꯥꯏꯇꯕꯥ ꯐꯥꯑꯣꯔꯀꯄꯥ ꯃꯇꯃꯗꯥ ꯃꯈꯣꯌꯅꯥ ꯃꯈꯣꯌꯅꯥ ꯐꯥꯑꯣꯈꯤ ꯃꯗꯨꯗꯤ ꯃꯈꯣꯌꯅꯥ .
were bad and somehow to blame,ꯐꯠꯇꯕꯥ ꯑꯃꯁꯨꯡ ꯀꯔꯤꯒꯨꯝꯕꯥ ꯃꯑꯣꯡ ꯑꯃꯗꯥ ꯗꯣꯃꯦꯁ꯭ꯇꯤꯛ ꯑꯣꯏꯕꯥ .
I haae not mwedfrom there to lurc without I,ꯑꯩꯅꯥ ꯍꯥꯌꯥ ꯅꯠꯇꯦ mwedfrom there to lurc without i .
funeral marches round your heart,ꯐꯤꯅꯥꯔꯦꯜ ꯃꯥꯔꯆꯁꯤꯡ ꯅꯍꯥꯛꯀꯤ ꯊꯝꯃꯣꯌꯗꯥ ꯂꯥꯎꯊꯣꯀꯄꯥ
ARTHURMILIER,ꯑꯥꯔꯊꯔꯃꯤꯂꯤꯌꯔ ꯑꯣꯏꯅꯥ ꯑꯦꯝ.
0hen too much concern with the desires wishes,꯰ꯍꯦꯅꯒꯠꯂꯛꯂꯤꯕꯥ ꯑꯄꯥꯝꯕꯁꯤꯡ ꯑꯁꯤꯒꯤ ꯃꯇꯥꯡꯗꯥ ꯌꯥꯝꯅꯥ ꯋꯥꯅꯥ ꯋꯥꯅꯥ ꯋꯥꯈꯜ ꯋꯥꯕꯥ .
and needs of others are carried into adulttrood you can,ꯑꯃꯁꯨꯡ ꯑꯇꯣꯞꯄꯁꯤꯡꯒꯤ ꯗꯔꯀꯥꯔ ꯑꯣꯏꯕꯁꯤꯡ ꯑꯗꯨ ꯑꯦꯗꯜꯇ ꯇ꯭ꯔꯣꯗꯇꯥ ꯄꯨꯗꯨꯅꯥ ꯆꯠꯂꯤ
develop a proveshowhideplease personality You,ꯄ꯭ꯔꯣꯚꯦꯟꯁꯁꯣꯏꯗꯞꯂꯤꯁ ꯄꯔꯁꯣꯅꯦꯂꯤꯇꯤ ꯑꯃꯥ ꯁꯦꯃꯒꯠꯄꯥ ꯅꯍꯥꯛꯅꯥ
spend much of your life trying to prove things to others,ꯑꯗꯣꯃꯒꯤ ꯄꯨꯟꯁꯤꯒꯤ ꯑꯌꯥꯝꯕꯥ ꯁꯔꯨꯛ ꯑꯇꯣꯞꯄꯁꯤꯡꯗꯥ ꯋꯥꯐꯃꯁꯤꯡ ꯄ꯭ꯔꯃꯥꯟ ꯇꯧꯅꯕꯥ ꯍꯣꯠꯅꯗꯨꯅꯥ ꯆꯠꯄꯤꯌꯨ
show them youre worthy hide unpleasant truths from,ꯃꯈꯣꯌꯁꯤꯡ ꯑꯗꯨ youre worty hide moreed unplessant truths from
them and please themall in an effort to feel safe and,ꯃꯈꯣꯌꯁꯤꯡ ꯑꯃꯁꯨꯡ ꯅꯨꯡꯉꯥꯏꯅꯕꯥ ꯍꯣꯠꯅꯕꯗꯥ ꯃꯈꯣꯌꯕꯨ ꯅꯨꯡꯉꯥꯏꯍꯅꯕꯥ ꯑꯃꯁꯨꯡ
worthy,ꯃꯃꯜ ꯂꯩꯕ
U7hen your motivation is to prcae yourself to others,u7hen ꯑꯗꯣꯃꯒꯤ ꯃꯣꯇꯤꯕꯦꯁꯟ ꯑꯁꯤ ꯑꯇꯣꯞꯄꯁꯤꯡꯗꯥ ꯃꯁꯥꯅꯥ prcae ꯇꯧꯕꯥ ꯑꯁꯤꯅꯤ
that is because you feel they dont believe rn you You,ꯃꯔꯃꯗꯤ ꯅꯍꯥꯛꯅꯥ ꯐꯥꯑꯣꯔꯤ ꯃꯗꯨꯗꯤ ꯃꯈꯣꯌꯅꯥ ꯊꯥꯖꯕꯥ ꯊꯝꯂꯤ ꯃꯗꯨꯗꯤ ꯅꯍꯥꯛꯅꯥ ꯊꯥꯖꯕꯥ .
proving stems from a deep sense of hurt showing is,ꯄ꯭ꯔꯣꯚꯤꯡ ꯁ꯭ꯇꯦꯝ ꯑꯁꯤ ꯑꯋꯥꯡ-ꯅꯣꯡꯄꯣꯛꯀꯤ ꯑꯣꯏꯕꯥ ꯑꯊꯣꯏꯕꯥ ꯋꯥꯈꯜꯂꯣꯟ ꯑꯃꯗꯒꯤ ꯂꯥꯀꯄꯥ ꯑꯁꯤꯅꯤ꯫
