en,mni-Mtei
on 300000 employee surveys showed that only about 40 percent,꯳꯰꯰꯰꯰꯰꯰ꯗꯥ ꯑꯦꯃꯞꯂꯣꯌꯤ ꯁꯔꯚꯦꯁꯤꯡꯅꯥ ꯇꯥꯛꯂꯤ ꯃꯗꯨꯗꯤ ꯆꯥꯎꯔꯥꯛꯅꯥ ꯆꯥꯗꯥ ꯴꯰ ꯈꯛꯇꯅꯥ [...]
of employees have any idea of what their companies  strategies,ꯑꯦꯃꯞꯂꯣꯌꯤꯁꯤꯡꯒꯤ ꯃꯇꯥꯡꯗꯥ ꯃꯈꯣꯌꯒꯤ ꯀꯝꯄꯦꯅꯤꯁꯤꯡꯒꯤ ꯁ꯭ꯠꯔꯦꯇꯦꯖꯤꯁꯤꯡ ꯑꯁꯤ ꯀꯔꯤꯅꯣ ꯍꯥꯌꯕꯒꯤ ꯋꯥꯈꯜꯂꯣꯟ ꯑꯃꯠꯇꯥ ꯂꯩꯇꯦ꯫
and objectives are Imagine if you had a marching band or a,ꯑꯃꯁꯨꯡ ꯄꯥꯟꯗꯃꯁꯤꯡ ꯑꯁꯤ ꯀꯔꯤꯒꯨꯝꯕꯥ ꯅꯍꯥꯛꯅꯥ ꯃꯥꯔꯆꯤꯡ ꯕꯦꯟꯗ ꯑꯃꯥ ꯅꯠꯠꯔꯒꯥ ꯑꯃꯥ ꯂꯩꯔꯕꯗꯤ ꯏꯃꯥꯖꯤꯟ ꯇꯧꯏ꯫
football team where only 40 percent of the people had an idea of,ꯐꯨꯇꯕꯣꯜ ꯇꯤꯃꯗꯥ ꯃꯤꯑꯣꯏ ꯆꯥꯗꯥ ꯴꯰ ꯈꯛꯇꯅꯥ ꯋꯥꯈꯜꯂꯣꯟ ꯑꯃꯥ ꯂꯩꯔꯝꯕꯥ ꯑꯗꯨ .
what the game plan was he asked his readers to consider   9,ꯒꯦꯝ ꯄ꯭ꯂꯥꯟ ꯑꯁꯤ ꯀꯔꯤꯅꯣ ꯃꯍꯥꯛꯅꯥ ꯃꯍꯥꯛꯀꯤ ꯄꯥꯔꯤꯕꯁꯤꯡꯗꯥ ꯹ ꯈꯟꯅꯅꯕꯥ ꯍꯥꯌꯈꯤ
Back in 2000 long before Yu had ever started at Vanguard,꯲꯰꯰꯰ꯗꯥ ꯌꯨ.ꯌꯨ.
other analysts at the company exercised similar caution about,ꯀꯝꯄꯦꯅꯤ ꯑꯁꯤꯒꯤ ꯑꯇꯣꯞꯄꯥ ꯑꯦꯅꯥꯂꯥꯏꯇꯤꯛꯁꯁꯤꯡꯅꯥ ꯃꯁꯤꯒꯤ ꯃꯇꯥꯡꯗꯥ ꯃꯥꯟꯅꯕꯥ ꯆꯦꯀꯁꯤꯅꯋꯥ ꯑꯃꯥ ꯁꯤꯖꯤꯟꯅꯈꯤ꯫
technology stocks and avoided losing client money in the burst,ꯇꯦꯛꯅꯣꯂꯣꯖꯤꯒꯤ ꯁ꯭ꯇꯣꯀꯁꯤꯡ ꯑꯃꯁꯨꯡ ꯄꯣꯠꯂꯃꯁꯤꯡꯗꯥ ꯀ꯭ꯂꯥꯏꯟꯇꯀꯤ ꯁꯦꯅꯐꯝ ꯃꯥꯡꯈꯤꯕꯥ ꯑꯗꯨꯗꯒꯤ ꯂꯥꯞꯅꯥ ꯂꯩꯈꯤ
ing Internet bubble Vanguard CEO Bill McNabb told Tom,ing ꯏꯟꯇꯔꯅꯦꯠ ꯕꯕꯜ ꯚꯦꯅꯒꯥꯔꯗ ꯁꯤ.ꯏ.ꯑꯣ ꯕꯤꯜ ꯃꯦꯀꯅꯥꯕꯅꯥ ꯇꯤ.ꯑꯣ.ꯑꯦꯝ.
Davenport and his coauthor The secret to our success is how,ꯗꯦꯚꯦꯅꯄꯣꯔꯠ ꯑꯃꯁꯨꯡ ꯃꯍꯥꯛꯀꯤ ꯀꯣ-ꯑꯣꯊꯣꯔꯤꯇꯤ ꯑꯩꯈꯣꯌꯒꯤ ꯃꯥꯌ ꯄꯥꯀꯄꯒꯤ ꯊꯣꯏꯗꯣꯀꯄꯥ ꯃꯑꯣꯡꯗꯤ ꯃꯇꯧ ꯀꯔꯝꯅꯥ .
we have managed our repeatable model to get better and better,ꯑꯩꯈꯣꯌꯅꯥ ꯑꯩꯈꯣꯌꯒꯤ ꯔꯤꯄꯤꯇꯦꯕꯜ ꯃꯣꯗꯦꯜ ꯑꯁꯤ ꯍꯦꯟꯅꯥ ꯐꯕꯥ ꯑꯃꯁꯨꯡ ꯍꯦꯟꯅꯥ ꯐꯕꯥ ꯑꯣꯏꯍꯟꯅꯕꯥ ꯃꯦꯅꯦꯖ ꯇꯧꯔꯦ
every year while still adapting and adhering to the deep business,ꯆꯍꯤ ꯈꯨꯗꯤꯡꯒꯤ ꯍꯧꯖꯤꯀꯁꯨ ꯑꯦꯗꯞꯇꯦꯠ ꯇꯧꯕꯥ ꯑꯃꯁꯨꯡ ꯗꯤꯞ ꯕꯤꯖꯤꯅꯦꯁꯇꯥ ꯂꯦꯞꯄꯥ ꯃꯇꯃꯗꯥ .
principles that were set in place at the time of founder John,ꯐꯥꯎꯟꯗꯔ ꯖꯣꯟꯗꯥ ꯃꯐꯝ ꯑꯗꯨꯗꯥ ꯊꯃꯈꯤꯕꯥ ꯄ꯭ꯔꯤꯟꯁꯤꯄꯂꯁꯤꯡ
Bogle This discipline has not only led us in the right direction it,bogle ꯃꯁꯤꯒꯤ ꯗꯤꯁꯤꯞꯂꯤꯟ ꯑꯁꯤꯅꯥ ꯑꯩꯈꯣꯌꯕꯨ ꯑꯆꯨꯝꯕꯥ ꯃꯥꯏꯀꯩꯗꯥ ꯄꯨꯔꯀꯈꯤꯕꯇꯥ ꯅꯠꯇꯅꯥ ꯃꯁꯤ .
also often prevented us from going astray   10  Davenport reports,ꯑꯗꯨꯒꯥ ꯑꯌꯥꯝꯕꯅꯥ ꯑꯩꯈꯣꯌꯕꯨ ꯑꯦꯁ꯭ꯠꯔꯥꯏ ꯱꯰ ꯗꯥꯚꯦꯅꯄꯣꯔꯠ ꯔꯤꯄꯣꯔꯇꯁꯤꯡꯗꯥ ꯆꯠꯄꯥ ꯌꯥꯍꯅꯈꯤꯗꯦ
that when the eightytwoyearold Bogle took Mabel Yu to a,ꯃꯗꯨꯗꯤ ꯆꯍꯤ ꯸꯰ ꯁꯨꯔꯕꯥ ꯕꯣꯒꯂꯅꯥ ꯃꯦꯕꯦꯜ ꯌꯨꯗꯥ ꯂꯧꯈꯤꯕꯥ ꯃꯇꯝ ꯑꯗꯨꯗꯥ꯫
congratulatory lunch in the Vanguard cafeteria he didn t offer,ꯚ꯭ꯌꯥꯅꯒꯥꯔꯗ ꯀꯦꯐꯦꯇꯦꯔꯤꯌꯥꯗꯥ ꯅꯨꯡꯉꯥꯏꯕꯥ ꯐꯣꯡꯗꯣꯀꯆꯔꯤ ꯃꯍꯥꯛꯅꯥ ꯑꯣꯐꯔ ꯇꯧꯈꯤꯗꯦ
to pay for her meal Instead he handed her the same meager,ꯃꯗꯨꯒꯤ ꯃꯍꯨꯠꯇꯥ ꯃꯍꯥꯛꯀꯤ ꯆꯥꯅꯕꯥ ꯁꯦꯅꯐꯝ ꯑꯗꯨ ꯄꯤꯅꯕꯥ ꯃꯍꯥꯛꯅꯥ ꯃꯍꯥꯀꯄꯨ ꯆꯞ ꯃꯥꯟꯅꯕꯥ ꯑꯄꯤꯀꯄꯥ ꯑꯗꯨ ꯄꯤꯈꯤ
5 voucher the company gives out for birthdays Yu responded,꯵ ꯚꯎꯆꯥꯔ ꯀꯝꯄꯦꯅꯤ ꯑꯁꯤꯅꯥ ꯃꯄꯣꯛ ꯅꯨꯃꯤꯠꯀꯤꯗꯃꯛ ꯄꯤꯔꯤꯕꯥ ꯌꯨ.ꯌꯨ.
by limiting her order to just a salad and drink According to Yu,ꯌꯨ.ꯌꯨ.ꯒꯤ ꯃꯇꯨꯡ ꯏꯟꯅꯥ ꯃꯍꯥꯛꯀꯤ ꯑꯣꯔꯗꯔ ꯑꯗꯨ ꯁꯨꯞꯅꯒꯤ ꯁꯥꯂꯥꯗ ꯑꯃꯗꯤ ꯊꯛꯅꯕꯥ ꯏꯁꯤꯡꯗꯥ ꯂꯤꯃꯤꯠ ꯇꯧꯗꯨꯅꯥ .
