en,mni-Mtei
who from all outward appearances are similar Yet one is suc,ꯀꯅꯥꯅꯥ ꯃꯄꯥꯟꯗꯥ ꯊꯣꯀꯄꯥ ꯃꯑꯣꯡ ꯄꯨꯝꯅꯃꯛꯇꯒꯤ ꯃꯥꯟꯅꯕꯥ ꯑꯣꯏꯔꯕꯁꯨ ꯑꯃꯅꯥ SUC .
cessful the other a failure One lives above that glass ceiling,ꯁꯦꯁꯐꯨꯜ ꯑꯣꯏꯕꯥ ꯑꯇꯣꯞꯄꯥ ꯑꯃꯥ ꯐꯦꯏꯂꯔ ꯑꯃꯅꯥ ꯒ꯭ꯂꯥꯁ ꯁꯤꯂꯤꯡ ꯑꯗꯨꯒꯤ ꯃꯊꯛꯇꯥ ꯍꯤꯡꯂꯤ .
xii  Introduction,xii ꯏꯅꯠꯔꯣꯗ꯭ꯌꯨꯁꯟ ꯇꯧꯕꯥ
where only winners dwell Th e other looks up longingly ask,ꯃꯐꯝ ꯑꯗꯨꯗꯥ ꯃꯥꯏꯄꯥꯛꯂꯕꯁꯤꯡ ꯈꯛꯇꯅꯥ ꯂꯩꯔꯤ th e other looks up lowingly ask
ing himself Why are they up there and Im still struggling,ing ꯃꯁꯥꯃꯀꯁꯨ ꯀꯔꯤꯒꯤꯗꯃꯛ ꯃꯈꯣꯌꯅꯥ ꯃꯐꯝ ꯑꯗꯨꯗꯥ ꯂꯩꯔꯤꯕꯅꯣ ꯑꯃꯁꯨꯡ ꯏꯝ ꯍꯧꯖꯤꯀꯁꯨ ꯂꯥꯟꯊꯦꯡꯅꯔꯤ
down here? Some people think the big boys and big girls residing above,ꯃꯐꯝ ꯑꯁꯤꯗꯥ ꯃꯈꯥꯗꯥ ꯂꯩꯕꯔꯥ?
the glass ceiling are shielding their turf and wont let anyone,ꯒ꯭ꯂꯥꯁ ꯁꯤꯂꯤꯡ ꯑꯁꯤꯅꯥ ꯃꯈꯣꯌꯒꯤ ꯇꯔꯐ ꯑꯗꯨ ꯉꯥꯀꯊꯣꯛꯂꯤ ꯑꯃꯁꯨꯡ ꯀꯅꯥꯒꯨꯝꯕꯥ ꯑꯃꯠꯇꯅꯥ .
else in Th ats not true Th ey want you to break through It can,else in th ats not true th ey ꯅꯍꯥꯛꯅꯥ ꯃꯁꯤ ꯊꯨꯒꯥꯏꯕꯥ ꯄꯥꯝꯃꯤ .
be lonely up there In a sense they are auditioning you to be,ꯃꯈꯣꯌꯅꯥ ꯅꯈꯣꯌꯕꯨ ꯑꯣꯗꯤꯁꯟ ꯇꯧꯔꯤ ꯍꯥꯌꯕꯥ ꯃꯑꯣꯡ ꯑꯃꯗꯥ ꯃꯐꯝ ꯑꯗꯨꯗꯥ ꯇꯪꯗꯨ ꯂꯩꯇꯥꯕꯥ ꯑꯣꯏꯌꯨ .
one of them,ꯃꯈꯣꯌꯒꯤ ꯃꯅꯨꯡꯗꯥ ꯑꯃꯅꯥ .
I have several actor friends who after not making the,ꯑꯩꯒꯤ ꯑꯦꯛꯇꯔ ꯐ꯭ꯔꯦꯟꯗ ꯀꯌꯥ ꯑꯃꯥ ꯂꯩꯔꯤ ꯃꯈꯣꯌꯅꯥ ꯁꯦꯝꯂꯕꯥ ꯃꯇꯨꯡꯗꯥ .
cut in an audition dont realize the directors are even more,ꯀꯀꯊꯠꯂꯒꯥ ꯑꯣꯗꯤꯁꯟꯗꯥ ꯗꯥꯏꯔꯦꯛꯇꯔꯁꯤꯡ ꯑꯁꯤ ꯍꯦꯟꯅꯥ ꯍꯦꯟꯅꯥ ꯂꯩꯔꯤ ꯍꯥꯌꯕꯥ ꯈꯉꯕꯥ .
disappointed Th ey are desperate to  nd the right person to,ꯅꯤꯡꯍꯟꯅꯗꯕꯥ ꯊ ey are desperate to nd the right person to
cast Likewise big winners long to  nd others to welcome to,ꯀꯥꯁ꯭ꯠ ꯇꯧꯔꯀꯄꯒꯥ ꯂꯣꯌꯅꯅꯥ ꯑꯆꯧꯕꯥ ꯃꯥꯏꯄꯥꯀꯄꯁꯤꯡ ꯂꯣꯡ ꯇꯨ ꯅ꯭ꯗ ꯑꯇꯣꯞꯄꯁꯤꯡꯗꯥ ꯇꯔꯥꯝꯅꯥ ꯑꯣꯀꯆꯔꯤ꯫
their club Like all of us they want to enjoy the company of,ꯃꯈꯣꯌꯒꯤ ꯀ꯭ꯂꯕ ꯑꯩꯈꯣꯌ ꯄꯨꯝꯅꯃꯛꯒꯨꯝꯅꯥ ꯃꯈꯣꯌꯅꯥ ꯀꯝꯄꯦꯅꯤ ꯑꯁꯤ ꯅꯨꯡꯉꯥꯏꯅꯥ ꯂꯧꯕꯥ ꯄꯥꯝꯃꯤ꯫
companions on their own level Unfortunately many people,ꯃꯈꯣꯌ ꯃꯁꯥꯒꯤ ꯊꯥꯛꯇꯥ ꯂꯩꯕꯥ ꯃꯔꯨꯄꯁꯤꯡꯅꯥ ꯅꯨꯡꯉꯥꯏꯇꯕꯥ ꯋꯥꯐꯝ ꯑꯃꯥ ꯑꯣꯏꯅꯥ ꯃꯤꯑꯣꯏ ꯀꯌꯥ ꯑꯃꯥ
who think the big cats are biased dont recognize that their,ꯀꯅꯥꯅꯥ ꯈꯜꯂꯤꯕꯒꯦ ꯕꯤꯒ ꯀꯦꯇꯁꯤꯡ ꯑꯁꯤ ꯕꯥꯏꯑꯦꯖ ꯑꯣꯏꯔꯦ ꯃꯗꯨꯗꯤ ꯃꯈꯣꯌꯒꯤ .
own blunders barred them from being accepted,ꯃꯁꯥꯒꯤ ꯕ꯭ꯂꯨꯟꯗꯔꯁꯤꯡꯅꯥ ꯃꯈꯣꯌꯕꯨ ꯌꯥꯕꯥ ꯉꯃꯍꯟꯗꯅꯥ ꯊꯃꯈꯤ
Back to the Laboratory,ꯂꯦꯕꯣꯔꯦꯇꯔꯤꯗꯥ ꯑꯃꯨꯛ ꯍꯟꯅꯥ ꯆꯠꯄꯥ
Th e professor repeats his question Which of these gentlemen,Th e ꯄ꯭ꯔꯣꯐꯦꯁꯔꯅꯥ ꯃꯍꯥꯛꯀꯤ ꯋꯥꯍꯪ ꯑꯁꯤ ꯍꯟꯖꯤꯟ ꯍꯟꯖꯤꯟ ꯍꯥꯌꯔꯤꯕꯁꯤ ꯀꯅꯥꯅꯣ ꯍꯥꯌꯕꯒꯤ ꯃꯔꯨꯄꯁꯤꯡ ꯑꯁꯤꯒꯤ ꯃꯅꯨꯡꯗꯥ ꯀꯅꯥꯅꯥ
is the CEO and which cleans the  oors? You shrug I give up,ꯁꯤ.ꯏ.ꯑꯣ. ꯑꯃꯁꯨꯡ ꯀꯅꯥꯅꯥ ꯑꯣꯔꯁꯁꯤꯡ ꯁꯦꯡꯗꯣꯛꯂꯤꯕꯅꯣ?
