en,mni-Mtei
"of Glamorgan!’--Then, clasping my uncle’s knees, he went on in this","ꯑꯣꯐ ꯒ꯭ꯂꯥꯃꯣꯔꯒꯟ!’--ꯃꯗꯨꯒꯤ ꯃꯇꯨꯡꯗꯥ, ꯑꯩꯒꯤ ꯏꯃꯥꯒꯤ ꯈꯣꯉꯎꯄꯀꯤ ꯃꯊꯛꯇꯥ, ꯃꯍꯥꯛꯅꯥ ꯃꯁꯤꯗꯥ ꯃꯈꯥ ꯇꯥꯅꯥ ꯆꯠꯊꯈꯤ"
manner--‘Your worship must forgive me--Matthew Loyd of Glamorgan!--O,ꯃꯑꯣꯡ-ꯃꯇꯧ--‘ꯑꯗꯣꯃꯒꯤ ꯂꯥꯏꯅꯤꯡ-ꯂꯥꯏꯁꯣꯜ ꯑꯁꯤ ꯑꯩꯕꯨ ꯌꯥꯕꯤꯒꯗꯕꯅꯤ--ꯒ꯭ꯂꯥꯃꯣꯔꯒꯟ ꯑꯣꯐ ꯃꯦꯊ꯭ꯌꯨ ꯂꯣꯌꯗ!--o
"Lord, Sir! I can’t contain myself!--I shall lose my senses’--‘Nay,","ꯄ꯭ꯔꯚꯨ, ꯁꯔ!"
"thou hast lost them already, I believe (said the ‘squire, peevishly),","ꯅꯍꯥꯛꯅꯥ ꯃꯈꯣꯌꯁꯤꯡ ꯑꯗꯨ ꯍꯥꯟꯅꯗꯒꯤ ꯃꯥꯡꯈ꯭ꯔꯕꯅꯤ ꯍꯥꯌꯅꯥ ꯑꯩꯅꯥ ꯊꯥꯖꯩ (ꯁ꯭ꯀꯨꯌꯥꯔ, ꯄꯤꯚꯤꯁ ꯑꯣꯏꯅꯥ ꯍꯥꯌꯔꯝꯃꯤ)꯫"
"prithee, Clinker, be quiet--What is the matter?’--Humphry, fumbling in","ꯄ꯭ꯔꯤꯊꯤ, ꯀ꯭ꯂꯤꯅꯀꯥꯔ, ꯅꯤꯡꯊꯤꯖꯅꯥ ꯂꯩꯌꯨ--ꯋꯥꯇꯔ ꯑꯁꯤ ꯀꯔꯤꯅꯣ?’--ꯍꯝꯐ꯭ꯔꯤ, ꯐꯨꯃꯕ꯭ꯂꯤꯡꯗꯥ"
"his bosom, pulled out an old wooden snuff-box, which he presented in","ꯃꯍꯥꯛꯀꯤ ꯕꯣꯁꯣꯝ, ꯑꯔꯤꯕꯥ ꯎꯒꯤ ꯁ꯭ꯅꯣꯐ-ꯕꯣꯛꯁ ꯑꯃꯥ ꯄꯨꯊꯣꯀꯈꯤ, ꯃꯗꯨ ꯃꯍꯥꯛꯅꯥ ꯲꯰꯲꯰ꯗꯥ ꯄꯤꯈꯤ꯫"
"great trepidation to his master, who, opening it immediately, perceived","ꯃꯍꯥꯛꯀꯤ ꯃꯄꯨꯗꯥ ꯑꯆꯧꯕꯥ ꯊꯋꯥꯏ ꯌꯥꯑꯣꯕꯥ, ꯃꯍꯥꯛꯅꯥ ꯈꯨꯗꯛꯇꯥ ꯍꯥꯡꯗꯣꯀꯄꯥ, ꯈꯉꯂꯀꯈꯤ"
"a small cornelian seal, and two scraps of paper--At sight of these","ꯑꯄꯤꯀꯄꯥ ꯀꯣꯔꯅꯦꯂꯤꯌꯥꯟ ꯁꯤꯜ ꯑꯃꯥ, ꯑꯃꯁꯨꯡ ꯄꯦꯄꯔꯒꯤ ꯁ꯭ꯛꯔꯌꯥꯞ ꯑꯅꯤ--ꯃꯈꯣꯌꯁꯤꯡ ꯑꯁꯤꯒꯤ ꯃꯃꯤ ꯇꯥꯕꯥ"
"articles he started, and changed colour, and casting his eye upon the","ꯃꯍꯥꯛꯅꯥ ꯍꯧꯗꯣꯀꯈꯤꯕꯥ ꯑꯥꯔꯇꯤꯀꯂꯁꯤꯡ, ꯑꯃꯁꯨꯡ ꯃꯆꯨ ꯍꯣꯡꯗꯣꯀꯈꯤ, ꯑꯃꯁꯨꯡ ꯃꯍꯥꯛꯀꯤ ꯃꯤꯠꯌꯦꯡ ꯑꯗꯨ ."
inscriptions--‘Ha!--how!--what! where (cried he) is the person here,ꯏꯅꯁ꯭ꯛꯔꯤꯄꯁꯅꯁꯤꯡ--‘ꯍꯥ!--ꯍꯥꯎ!--ꯀꯔꯤꯅꯣ!
