en,mni-Mtei
We didnt start doing TV ads until 1996 and they did not drive any,ꯑꯩꯈꯣꯌꯅꯥ ꯱꯹꯹꯶ ꯐꯥꯑꯣꯕꯗꯥ ꯇꯤ.ꯚꯤ.ꯒꯤ ꯑꯦꯗ ꯇꯧꯕꯥ ꯍꯧꯈꯤꯗꯦ ꯑꯃꯁꯨꯡ ꯃꯈꯣꯌꯅꯥ ꯑꯃꯠꯇꯥ ꯗ꯭ꯔꯥꯏꯕ ꯇꯧꯈꯤꯗꯦ
noticeable growth In the end you cant fool customers into buying a,ꯅꯣꯇꯤꯁ ꯇꯧꯕꯥ ꯌꯥꯕꯥ ꯒ꯭ꯔꯣꯊꯇꯥ ꯑꯔꯣꯏꯕꯗꯥ ꯅꯍꯥꯛꯅꯥ ꯀꯁ꯭ꯇꯃꯔꯁꯤꯡꯕꯨ ꯐꯨꯜ ꯇꯧꯕꯥ ꯉꯃꯒꯅꯤ ꯍꯥꯌꯅꯥ ꯂꯧꯕꯥ ꯌꯥꯏ꯫
product thats not any better than the next one Thats the province of,product thats not any than the next a next ꯑꯃꯗꯒꯤ ꯍꯦꯟꯅꯥ ꯐꯕꯥ ꯄ꯭ꯔꯣꯚꯤꯟꯁ ꯑꯣꯐ ꯗꯤ ꯄ꯭ꯔꯣꯚꯤꯟꯁ .
wellfinanced companies A small company has to be better and find,ꯋꯦꯂꯐꯥꯏꯅꯥꯁ ꯀꯝꯄꯦꯅꯤꯁꯤꯡꯅꯥ ꯑꯄꯤꯀꯄꯥ ꯀꯝꯄꯦꯅꯤ ꯑꯃꯅꯥ ꯍꯦꯟꯅꯥ ꯐꯕꯥ ꯑꯣꯏꯒꯗꯕꯅꯤ ꯑꯃꯁꯨꯡ ꯊꯤꯕꯥ
waysthe more dramatic the betterto show consumers that its better,ꯋꯦꯖꯁ ꯍꯦꯟꯅꯥ ꯗ꯭ꯔꯃꯥꯇꯤꯛ ꯑꯣꯏꯕꯥ ꯍꯦꯟꯅꯥ ꯐꯕꯥ ꯃꯑꯣꯡꯗꯥ ꯀꯟꯖꯨꯃꯔꯁꯤꯡꯗꯥ ꯃꯁꯤꯒꯤ ꯍꯦꯟꯅꯥ ꯐꯕꯥ ꯃꯑꯣꯡꯗꯥ ꯎꯠꯄꯥ
Otherwise go home,ꯅꯠꯔꯕꯗꯤ ꯌꯨꯃꯗꯥ ꯆꯠꯂꯨ .
CASE STUDY,ꯀꯦꯁ ꯁ꯭ꯇꯗꯤ ꯇꯧꯕꯥ
Happy Family Takes Grassroots National,ꯅꯨꯡꯉꯥꯏꯔꯕꯥ ꯏꯃꯨꯡꯅꯥ ꯒ꯭ꯔꯥꯁꯔꯨꯠ ꯅꯦꯁ꯭ꯅꯦꯜ ꯂꯧꯏ
WHEN SHAZI VISRAM LAUNCHED organic baby food company Happy Family in,ꯁꯥꯖꯤ ꯕꯤꯁꯔꯥꯃꯅꯥ ꯑꯣꯔꯒꯥꯅꯤꯛ ꯕꯦꯕꯤ ꯐꯨꯗ ꯀꯝꯄꯦꯅꯤ ꯍꯦꯞꯄꯤ ꯐꯦꯃꯤꯂꯤ ꯍꯧꯗꯣꯀꯈꯤꯕꯥ ꯃꯇꯃꯗꯥ
2006 then called Happy Baby all of her funding came from her own pockets or,꯲꯰꯰꯶ꯇꯥ ꯃꯇꯝ ꯑꯗꯨꯗꯥ ꯍꯦꯞꯄꯤ ꯕꯦꯕꯤ ꯍꯥꯌꯅꯥ ꯀꯧꯈꯤ ꯃꯍꯥꯛꯀꯤ ꯐꯟꯗ ꯄꯨꯝꯅꯃꯛ ꯃꯁꯥꯒꯤ ꯄꯣꯀꯦꯠꯇꯒꯤ ꯂꯥꯀꯈꯤ ꯅꯠꯔꯒꯥ .
from family and friends Without money for advertising we were forced to get,ꯑꯦꯗꯚꯥꯔꯇꯥꯏꯖꯃꯦꯟꯇꯀꯤꯗꯃꯛ ꯁꯦꯜ ꯌꯥꯑꯣꯗꯅꯥ ꯏꯃꯨꯡ ꯃꯅꯨꯡ ꯑꯃꯁꯨꯡ ꯃꯔꯨꯄꯁꯤꯡꯗꯒꯤ ꯑꯩꯈꯣꯌꯅꯥ ꯐꯪꯅꯕꯥ ꯋꯥꯁꯀꯈꯤ
creative she told Inc,ꯀ꯭ꯔꯤꯌꯦꯇꯤꯚ ꯃꯍꯥꯛꯅꯥ ꯏꯅꯀꯇꯥ ꯍꯥꯌꯈꯤ
The company printed a brochure explaining why organic food was important,ꯀꯝꯄꯦꯅꯤ ꯑꯁꯤꯅꯥ ꯀꯔꯤꯒꯤꯗꯃꯛꯇꯥ ꯑꯣꯔꯒꯥꯅꯤꯛ ꯐꯨꯗ ꯑꯁꯤ ꯃꯔꯨꯑꯣꯏꯕꯅꯣ ꯍꯥꯌꯕꯗꯨ ꯐꯣꯡꯗꯣꯛꯂꯗꯨꯅꯥ ꯕ꯭ꯔꯣꯆꯔ ꯑꯃꯥ ꯄ꯭ꯔꯤꯟꯇ ꯇꯧꯈꯤ
for babies and why Happy Familys organic foods were a healthier and better,ꯑꯉꯥꯡꯁꯤꯡꯒꯤꯗꯃꯛ ꯑꯃꯁꯨꯡ ꯀꯔꯤꯒꯤꯗꯃꯛꯇꯥ ꯍꯦꯞꯄꯤ ꯐꯦꯃꯤꯂꯤꯁꯤꯡꯒꯤ ꯑꯣꯔꯒꯥꯅꯤꯛ ꯐꯨꯗꯁꯤꯡ ꯑꯁꯤ ꯍꯦꯟꯅꯥ ꯍꯀꯆꯥꯡ ꯐꯕꯥ ꯑꯃꯁꯨꯡ ꯍꯦꯟꯅꯥ ꯐꯕꯥ ꯑꯣꯏꯈꯤꯕꯅꯣ
alternative to jars Then the team of four scooped up the brochures and headed,ꯖꯥꯔꯁꯀꯤ ꯑꯂꯇꯔꯅꯦꯇꯤꯕ ꯃꯗꯨꯒꯤ ꯃꯇꯨꯡꯗꯥ ꯃꯔꯤꯒꯤ ꯀꯥꯡꯕꯨꯅꯥ ꯕ꯭ꯔꯣꯆꯔꯁꯤꯡ ꯑꯗꯨ ꯁ꯭ꯀꯣꯞ ꯇꯧꯈꯤ ꯑꯃꯁꯨꯡ ꯍꯦꯗ ꯇꯧꯈꯤ
