en,mni-Mtei
"Cohort were approved by the Regional Ethical Review Board in Stockholm, Sweden (DNR",ꯀꯣꯍꯣꯔꯠ ꯑꯁꯤ ꯁ꯭ꯕꯤꯗꯦꯅꯒꯤ ꯁ꯭ꯇꯣꯀꯍꯣꯃꯗꯥ ꯂꯩꯕꯥ ꯔꯤꯖꯅꯦꯜ ꯏꯊꯤꯀꯦꯜ ꯔꯤꯚꯤꯌꯨ ꯕꯣꯔꯗꯅꯥ ꯑꯌꯥꯕꯥ ꯄꯤꯈꯤ (ꯗꯤ.ꯑꯦꯟ.ꯑꯥꯔ.
"2011/636-32). The Regional Ethical Review Board in Stockholm, Sweden also approved the",꯲꯰꯱꯱/꯶꯳꯶-꯳꯲)ꯗꯥ ꯊꯥꯈꯤ꯫
interview study (DNR 2013/1223-31/1),ꯏꯟꯇꯔꯚ꯭ꯌꯨꯒꯤ ꯁ꯭ꯇꯗꯤ (ꯗꯤ.ꯑꯦꯟ.ꯑꯥꯔ. ꯲꯰꯱꯳/꯱꯲꯲꯳-꯳꯱/꯱)
Informed consent was obtained from the guardians of all participants in BROMS (study I),ꯏꯅꯐꯣꯔꯃꯦꯗ ꯀꯟꯁꯦꯟꯇꯤꯕ ꯑꯁꯤ ꯕ꯭ꯔꯣꯃꯁ (ꯁ꯭ꯇꯗꯤ I)ꯗꯥ ꯁꯔꯨꯛ ꯌꯥꯔꯤꯕꯁꯤꯡ ꯄꯨꯝꯅꯃꯛꯀꯤ ꯒꯥꯔꯖꯤꯌꯥꯅꯁꯤꯡꯗꯒꯤ ꯐꯪꯈꯤ꯫
The anonymized data that was used for Study II and III came from registers and informed,ꯁ꯭ꯇꯗꯤ II ꯑꯃꯁꯨꯡ IIIꯒꯤꯗꯃꯛꯇꯥ ꯁꯤꯖꯤꯟꯅꯈꯤꯕꯥ ꯑꯦꯅꯣꯅꯤꯃꯥꯏꯖ ꯇꯧꯔꯕꯥ ꯗꯦꯇꯥ ꯑꯁꯤ ꯔꯦꯖꯤꯁ꯭ꯇꯔꯁꯤꯡꯗꯒꯤ ꯂꯥꯀꯈꯤ ꯑꯃꯁꯨꯡ ꯈꯉꯍꯅꯈꯤ
consent could therefore not be obtained,ꯃꯔꯝ ꯑꯗꯨꯅꯥ ꯑꯌꯥꯕꯥ ꯂꯧꯕꯥ ꯌꯥꯔꯣꯏ .
The information in the letter sent out to the potential participants in the interview study (study,ꯏꯟꯇꯔꯚꯤꯎ ꯁ꯭ꯇꯗꯤ ꯑꯗꯨꯗꯥ ꯌꯥꯎꯔꯤꯕꯥ ꯄꯣꯇꯦꯟꯁꯤꯑꯦꯜ ꯁꯔꯨꯛ ꯌꯥꯔꯤꯕꯁꯤꯡꯗꯥ ꯊꯥꯔꯀꯄꯥ ꯆꯤꯊꯤ ꯑꯗꯨꯗꯥ ꯌꯥꯎꯔꯤꯕꯥ ꯏꯅꯐꯣꯔꯃꯦꯁꯟ ꯑꯗꯨ (ꯁ꯭ꯇꯗꯤ
IV) was repeated by the main author at the time of the interview and a written informed,iv) ꯑꯁꯤ ꯏꯟꯇꯔꯚꯤꯎ ꯂꯧꯕꯥ ꯃꯇꯃꯗꯥ ꯃꯔꯨ ꯑꯣꯏꯕꯥ ꯑꯣꯊꯣꯔꯤꯇꯤꯅꯥ ꯍꯟꯖꯤꯟ ꯍꯟꯖꯤꯟ ꯍꯥꯌꯔꯀꯈꯤ ꯑꯃꯁꯨꯡ ꯑꯏꯕꯥ ꯑꯣꯏꯅꯥ ꯏꯅꯐꯣꯔꯃꯦꯗ ꯑꯣꯏꯕꯥ
consent was obtained from all participants. All data were anonymized and kept locked at the,ꯁꯔꯨꯛ ꯌꯥꯔꯤꯕꯁꯤꯡ ꯄꯨꯝꯅꯃꯛꯇꯒꯤ ꯑꯌꯥꯕꯥ ꯂꯧꯈꯤ꯫
"Department of Public Health Sciences, Karolinska Institutet. Personal information and","ꯄꯕ꯭ꯂꯤꯛ ꯍꯦꯜꯊ ꯁꯥꯏꯟꯁꯦꯁ ꯕꯤꯚꯥꯒ, ꯀꯦꯔꯣꯂꯤꯟꯁꯀꯥ ꯏꯟꯁꯇꯤꯠꯌꯨꯠ꯫"
contact lists will be erased so no connection with the RCT data base is possible. Our interest,ꯀꯟꯇꯦꯛꯇ ꯂꯤꯁ꯭ꯇꯁꯤꯡ ꯑꯁꯤ ꯃꯨꯠꯊꯠꯀꯅꯤ ꯃꯔꯝ ꯑꯗꯨꯅꯥ ꯑꯥꯔ.ꯁꯤ.ꯇꯤ.
