en,mni-Mtei
"natural for Sean and other start-up teams, because the companies that Sean","ꯁꯤꯟ ꯑꯃꯁꯨꯡ ꯑꯇꯣꯞꯄꯥ ꯁ꯭ꯇꯥꯔꯠ-ꯑꯞ ꯇꯤꯃꯁꯤꯡꯒꯤꯗꯃꯛ ꯃꯍꯧꯁꯥꯒꯤ ꯑꯣꯏꯕꯥ, ꯃꯔꯃꯗꯤ ꯀꯝꯄꯦꯅꯤꯁꯤꯡꯅꯥ ꯁꯤ."
advised and others that developed the method were stacked with great,ꯑꯦꯗꯚꯥꯏꯖꯔꯤ ꯑꯃꯁꯨꯡ ꯑꯇꯣꯞꯄꯥ ꯄꯥꯝꯕꯩꯁꯤꯡ ꯁꯦꯃꯈꯤꯕꯥ ꯑꯇꯣꯞꯄꯥ ꯃꯤꯑꯣꯏꯁꯤꯡꯅꯥ ꯑꯆꯧꯕꯥ .
"engineering talent familiar with the methods, and because the founders were","ꯏꯟꯖꯤꯅꯤꯌꯔꯤꯡꯒꯤ ꯇꯦꯂꯦꯟꯇ ꯑꯁꯤ ꯄꯥꯝꯕꯩꯁꯤꯡ ꯑꯁꯤ ꯈꯉꯂꯕꯥ, ꯑꯃꯁꯨꯡ ꯃꯔꯃꯗꯤ ꯐꯥꯎꯟꯗꯔꯁꯤꯡ ꯑꯁꯤꯅꯥ ꯃꯔꯝ ꯑꯣꯏꯗꯨꯅꯥ ."
inclined to apply a similar approach to customer growth as the engineers applied,ꯏꯟꯖꯤꯅꯤꯌꯔꯁꯤꯡꯅꯥ ꯑꯦꯞꯂꯥꯏ ꯇꯧꯔꯀꯄꯒꯥ ꯃꯥꯟꯅꯕꯥ ꯃꯑꯣꯡꯗꯥ ꯀꯁ꯭ꯇꯃꯔ ꯒ꯭ꯔꯣꯊꯇꯥ ꯃꯥꯟꯅꯕꯥ ꯑꯦꯞꯔꯣꯆ ꯑꯃꯥ ꯑꯦꯞꯂꯥꯏ ꯇꯧꯕꯒꯤ ꯋꯥꯈꯜꯂꯣꯟ [...]
to their software and product development. Central to agile development is,ꯃꯈꯣꯌꯒꯤ ꯁꯣꯐ꯭ꯇꯋꯦꯌꯔ ꯑꯃꯁꯨꯡ ꯄ꯭ꯔꯗꯛꯇ ꯗꯤꯕꯦꯂꯄꯃꯦꯟꯇꯗꯥ꯫
"increasing the speed of development, working in short “sprints” of coding, and","ꯗꯤꯕꯦꯂꯄꯃꯦꯟꯇꯀꯤ ꯈꯣꯡꯖꯦꯜ ꯍꯦꯅꯒꯠꯍꯅꯕꯥ, ꯀꯣꯗꯤꯡꯒꯤ ꯁꯣꯔꯠ “ꯁ꯭ꯞꯔꯤꯟꯇ”ꯗꯥ ꯊꯕꯛ ꯇꯧꯕꯥ, ꯑꯃꯁꯨꯡ [...]"
regularly testing and iterating on the product over time. The Lean Startup,ꯃꯇꯃꯒꯤ ꯃꯇꯨꯡ ꯏꯟꯅꯥ ꯆꯥꯡ ꯅꯥꯏꯅꯥ ꯇꯦꯁ꯭ꯠ ꯇꯧꯕꯥ ꯑꯃꯁꯨꯡ ꯄꯣꯠꯊꯣꯛ ꯑꯗꯨ ꯏꯇꯤꯔꯦꯠ ꯇꯧꯕꯥ꯫
"adopted the practice of rapid development and frequent testing, and added the","ꯌꯥꯝꯅꯥ ꯊꯨꯅꯥ ꯆꯥꯎꯈꯠꯄꯥ ꯑꯃꯁꯨꯡ ꯆꯥꯡ ꯅꯥꯏꯅꯥ ꯇꯦꯁ꯭ꯠ ꯇꯧꯕꯒꯤ ꯆꯠꯅꯕꯤ ꯑꯁꯤ ꯑꯦꯗꯣꯞꯇ ꯇꯧꯈꯤ, ꯑꯃꯁꯨꯡ ꯑꯦꯟ.ꯗꯤ.ꯑꯦ."
practice of getting a minimum viable product out on the market and into the,ꯃꯤꯅꯤꯃꯝ ꯚꯥꯏꯑꯦꯕꯜ ꯄ꯭ꯔꯗꯛꯇ ꯑꯃꯥ ꯀꯩꯊꯦꯂꯗꯥ ꯑꯃꯁꯨꯡ ꯑꯦꯟ.
"hands of actual users as soon as possible, to get real user feedback and establish","ꯌꯥꯔꯤꯕꯃꯈꯩ ꯊꯨꯅꯥ ꯇꯁꯦꯡꯕꯥ ꯌꯨꯖꯔꯁꯤꯡꯒꯤ ꯈꯨꯠ, ꯑꯁꯦꯡꯕꯥ ꯌꯨꯖꯔꯁꯤꯡꯒꯤ ꯐꯤꯗꯕꯦꯛ ꯂꯧꯕꯥ ꯑꯃꯁꯨꯡ ꯂꯤꯡꯈꯠꯄꯥ"
a viable business. Growth hacking adopted the continuous cycle of improvement,ꯆꯠꯅꯕꯥ ꯌꯥꯕꯥ ꯕꯤꯖꯤꯅꯦꯁ ꯑꯃꯥ꯫
and the rapid iterative approach of both methods and applied them to customer,ꯑꯃꯁꯨꯡ ꯃꯦꯊꯗ ꯑꯅꯤꯃꯛꯀꯤ ꯔꯦꯄꯤꯗ ꯏꯇꯤꯔꯦꯇꯤꯕ ꯑꯦꯞꯔꯣꯆ ꯑꯃꯁꯨꯡ ꯃꯈꯣꯌꯕꯨ ꯀꯁ꯭ꯇꯃꯔꯗꯥ ꯑꯦꯞꯂꯥꯏ ꯇꯧꯈꯤ ꯫
"and revenue growth. In the process, the growth hacking method broke down the",ꯑꯃꯁꯨꯡ ꯔꯦꯚꯤꯟꯌꯨ ꯍꯦꯅꯒꯠꯂꯀꯄꯥ꯫
traditional walls between marketing and engineering in order to discover novel,ꯅꯣꯚꯦꯜ ꯈꯉꯗꯣꯛꯅꯕꯥ ꯃꯥꯔꯀꯦꯇꯤꯡ ꯑꯃꯁꯨꯡ ꯏꯟꯖꯤꯅꯤꯌꯔꯤꯡꯒꯤ ꯃꯔꯛꯇꯥ ꯂꯩꯕꯥ ꯇ꯭ꯔꯦꯗꯤꯁ꯭ꯅꯦꯜ ꯋꯥꯂꯁꯤꯡ
