en,mni-Mtei
"was equal to the occasion, and rising, with a grateful salutation","ꯊꯧꯔꯝ ꯑꯗꯨꯒꯥ ꯃꯥꯟꯅꯔꯝꯃꯤ, ꯑꯃꯁꯨꯡ ꯍꯦꯅꯒꯠꯂꯛꯂꯤꯕꯥ, ꯊꯥꯒꯠꯄꯥ ꯐꯣꯡꯗꯣꯀꯄꯥ ꯁꯦꯂꯨꯠ ꯑꯃꯒꯥ ꯂꯣꯌꯅꯅꯥ"
"to the Chair, said in the most engaging manner, ‘Mr. President","ꯆꯦꯌꯥꯔꯗꯥ, ꯈ꯭ꯕꯥꯏꯗꯒꯤ ꯅꯨꯡꯉꯥꯏꯕꯥ ꯃꯑꯣꯡꯗꯥ ꯍꯥꯌꯈꯤ ‘ꯁ꯭ꯔꯤ."
185,꯱꯸꯵ ꯑꯃꯁꯨꯡ ꯑꯦꯟ.
"and ladies—I beg pardon, gentlemen—allow me to introduce","ꯑꯃꯁꯨꯡ ꯂꯦꯗꯤꯁꯤꯡ—ꯑꯩꯍꯥꯛꯅꯥ ꯄꯥꯔꯃꯤꯁꯟ, ꯃꯔꯨꯄꯁꯤꯡ—ꯑꯩꯍꯥꯀꯄꯨ ꯏꯅꯠꯔꯣꯗ ꯇꯧꯕꯥ ꯌꯥꯍꯜꯂꯤ"
"myself as Sam Weller, the very humble servant of the club.’",ꯀ꯭ꯂꯕꯀꯤ ꯌꯥꯝꯅꯥ ꯏꯆꯝ ꯆꯝꯕꯥ ꯁꯦꯕꯛ ꯑꯣꯏꯔꯤꯕꯥ ꯁꯦꯝ ꯋꯦꯂꯔ ꯑꯣꯏꯅꯥ ꯑꯩꯍꯥꯛ꯫’
"‘Good! Good!’ cried Jo, pounding with the handle of the old",'ꯑꯐꯕ!
warming pan on which she leaned,ꯋꯥꯔꯃꯤꯡ ꯄꯥꯟ ꯑꯗꯨꯗꯥ ꯃꯍꯥꯛꯅꯥ ꯂꯦꯡꯗꯅꯥ ꯂꯩꯈꯤ
"‘My faithful friend and noble patron,’ continued Laurie with a",‘ꯑꯩꯒꯤ ꯊꯥꯖꯕꯥ ꯌꯥꯕꯥ ꯃꯔꯨꯞ ꯑꯃꯁꯨꯡ ꯅꯣꯕꯦꯜ ꯄꯦꯠꯔꯣꯟ’ ꯍꯥꯌꯅꯥ ꯂꯧꯔꯤ ꯑꯃꯅꯥ ꯃꯈꯥ ꯇꯥꯅꯥ ꯆꯠꯊꯈꯤ꯫
"wave of the hand, ‘who has so flatteringly presented me, is not","ꯇꯝꯄꯥꯛ, ‘ꯀꯅꯥꯅꯥ ꯑꯩꯕꯨ ꯑꯁꯨꯛ ꯌꯥꯝꯅꯥ ꯂꯥꯡꯇꯛꯅꯅꯥ ꯄꯤꯕꯤꯔꯀꯈꯤꯕꯒꯦ, ꯃꯁꯤ ."
"to be blamed for the base stratagem of tonight. I planned it,",ꯉꯁꯤꯒꯤ ꯅꯨꯃꯤꯗꯥꯡꯒꯤ ꯕꯦꯖ ꯁ꯭ꯠꯔꯥꯇꯦꯖꯃꯒꯤꯗꯃꯛ ꯗꯣꯁ ꯇꯧꯕꯥ꯫
and she only gave in after lots of teasing.’,ꯑꯃꯁꯨꯡ ꯃꯍꯥꯛꯅꯥ ꯌꯥꯝꯅꯥ ꯋꯥꯅꯥ ꯇꯤꯅꯈꯤꯕꯥ ꯃꯇꯨꯡꯗꯥ ꯈꯛꯇꯃꯛ ꯄꯤꯈꯤ꯫’
"‘Come now, don’t lay it all on yourself. You know I proposed the","‘ꯍꯧꯖꯤꯛ ꯂꯥꯀꯎ, ꯃꯗꯨ ꯄꯨꯝꯅꯃꯛ ꯅꯁꯥꯗꯥ ꯊꯃꯒꯅꯨ꯫"
"cupboard,’ broke in Snodgrass, who was enjoying the joke","ꯀꯄꯕꯣꯔꯗ,’ ꯁ꯭ꯅꯣꯗꯒ꯭ꯔꯥꯁꯇꯥ ꯕ꯭ꯔꯣꯛ ꯇꯧꯈꯤ, ꯃꯍꯥꯛꯅꯥ ꯖꯣꯛ ꯑꯗꯨ ꯅꯨꯡꯉꯥꯏꯅꯥ ꯄꯥꯡꯊꯣꯛꯂꯤ"
amazingly,ꯑꯉꯀꯄꯥ ꯑꯣꯏꯅꯥ .
"‘Never mind what she says. I’m the wretch that did it, sir,’ said",‘ꯃꯍꯥꯛꯅꯥ ꯍꯥꯌꯔꯤꯕꯥ ꯑꯗꯨ ꯀꯩꯗꯧꯉꯩꯗꯁꯨ ꯈꯜꯂꯨꯗꯦ꯫
"the new member, with a Welleresque nod to Mr. Pickwick. ‘But","ꯑꯅꯧꯕꯥ ꯃꯦꯝꯕꯔ ꯑꯗꯨꯅꯥ, ꯁ꯭ꯔꯤ ꯄꯤꯀꯋꯤꯀꯇꯥ ꯋꯦꯂꯔꯁ꯭ꯛ ꯑꯃꯥ ꯅꯣꯀꯈꯤ꯫"
"on my honor, I never will do so again, and henceforth devote","ꯑꯩꯒꯤ ꯏꯀꯥꯌꯈꯨꯝꯅꯕꯥ ꯑꯗꯨꯗꯥ, ꯑꯩꯅꯥ ꯀꯩꯗꯧꯅꯨꯡꯗꯥ ꯑꯃꯨꯛ ꯍꯟꯅꯥ ꯇꯧꯔꯣꯏ, ꯑꯃꯁꯨꯡ ꯃꯈꯥ ꯇꯥꯅꯥ ꯀꯠꯊꯣꯀꯄꯥ ."
myself to the interest of this immortal club.’,ꯑꯁꯤꯕꯥ ꯀ꯭ꯂꯕ ꯑꯁꯤꯒꯤ ꯏꯟꯇꯔꯦꯁ꯭ꯇꯇꯥ ꯑꯩꯍꯥꯛ ꯏꯁꯥꯃꯛ꯫’
"‘Hear! Hear!’ cried Jo, clashing the lid of the warming pan like a",'ꯇꯥꯕ!
cymbal,ꯁꯤꯝꯕꯣꯜ ꯑꯁꯤ ꯑꯦꯟ.
"‘Go on, go on!’ added Winkle and Tupman, while the President","‘ꯒꯣ ꯑꯣꯟ, ꯒꯣ ꯑꯣꯟ!’ ꯋꯤꯉ꯭ꯀꯜ ꯑꯃꯁꯨꯡ ꯇꯨꯄꯃꯦꯟꯅꯥ ꯃꯈꯥ ꯇꯥꯅꯥ ꯍꯥꯌꯈꯤ, ꯑꯗꯨꯒꯥ ꯔꯥꯁ꯭ꯠꯔꯄꯇꯤꯅꯥ"
bowed benignly,ꯕꯣꯏꯗ ꯕꯦꯅꯤꯐꯤꯁꯔꯤ
"‘I merely wish to say, that as a slight token of my gratitude for","‘ꯑꯩꯍꯥꯛꯅꯥ ꯁꯨꯞꯅꯇꯒꯤ ꯍꯥꯌꯖꯅꯤꯡꯕꯗꯤ, ꯃꯗꯨꯒꯤꯗꯃꯛ ꯑꯩꯍꯥꯛꯀꯤ ꯊꯥꯒꯠꯄꯥ ꯐꯣꯡꯗꯣꯀꯆꯕꯒꯤ ꯈꯔꯥ ꯋꯥꯐꯝ ꯑꯃꯥ ꯑꯣꯏꯅꯥ ."
"the honor done me, and as a means of promoting friendly","ꯏꯀꯥꯌ ꯈꯨꯝꯅꯕꯥ ꯑꯁꯤꯅꯥ ꯑꯩꯍꯥꯀꯄꯨ ꯇꯧꯈꯤ, ꯑꯃꯁꯨꯡ ꯃꯔꯨꯞ-ꯃꯄꯥꯡ ꯑꯣꯏꯕꯥ ꯄ꯭ꯔꯃꯣꯠ ꯇꯧꯕꯒꯤ ꯄꯥꯝꯕꯩ ꯑꯃꯥ ꯑꯣꯏꯅꯥ ."
