en,mni-Mtei
skills,ꯍꯩ ꯁꯤꯡꯕ
Schizoid,ꯁ꯭ꯀꯤꯖꯣꯏꯗ ꯑꯣꯏꯕꯥ ꯌꯥꯏ꯫
person,ꯃꯤ
will,ꯋꯤꯜ .
not,ꯅꯠꯇꯕ
complain,ꯋꯥꯀꯠꯄ
against,ꯃꯥꯏꯌꯣꯛꯇ
you,ꯑꯗꯣꯝ
as,ꯑꯣꯏꯅ
a,ꯑꯃ
doctor,ꯗꯥꯛꯇꯔ
(opposite,(ꯑꯣꯟꯅ ꯇꯩꯅꯕ
to,ꯒꯤ ꯃꯇꯨꯡ ꯏꯟꯅꯥ .
the,ꯒꯤ ꯃꯇꯨꯡ ꯏꯟꯅꯥ .
paranoid),ꯄꯦꯔꯥꯅꯣꯏꯗ) ꯑꯃꯁꯨꯡ ꯑꯦꯝ.
Their,ꯃꯈꯣꯏꯒꯤ
silence,ꯇꯨꯃꯤꯟꯅ ꯂꯩꯌꯨ
doesn’t,ꯅꯠꯇꯕ
mean,ꯍꯥꯏꯕꯗꯤ
they’re,ꯃꯈꯣꯌ’ꯅꯤ꯫
okay,ꯑꯣꯀꯦ
or,ꯅꯠꯇ꯭ꯔꯒ
"good,","ꯑꯐꯕ,"
always,ꯃꯇꯝ ꯄꯨꯝꯕꯗ
pay,ꯁꯦ ꯄꯤꯕ
attention,ꯄꯨꯛꯅꯤꯡ ꯆꯤꯡꯁꯤꯟꯕ
to,ꯒꯤ ꯃꯇꯨꯡ ꯏꯟꯅꯥ .
this,ꯃꯁꯤ
Odd,ꯇꯣꯉꯥꯟꯅ ꯇꯥꯕ
patterns,ꯄꯦꯇꯔꯅꯁꯤꯡ .
"thinking,","ꯋꯥꯈꯜ ꯈꯅꯕꯥ, ."
"speech,","ꯋꯥꯉꯥꯡ,"
"belief,","ꯊꯥꯖꯕ,"
behavior,ꯂꯤꯆꯠ ꯁꯥꯖꯠ
or,ꯅꯠꯇ꯭ꯔꯒ
appearance,ꯃꯄꯥꯟꯊꯣꯡꯗ ꯎꯕ
compared,ꯆꯥꯡꯗꯝꯅꯕꯥ ꯌꯥꯕꯥ .
to,ꯒꯤ ꯃꯇꯨꯡ ꯏꯟꯅꯥ .
the,ꯒꯤ ꯃꯇꯨꯡ ꯏꯟꯅꯥ .
social,ꯈꯨꯟꯅꯥꯏ
"norms,","ꯅꯣꯔꯃꯁꯤꯡ, ."
unusual,ꯇꯣꯏꯅ ꯊꯣꯛꯇꯕ
perceptual,ꯄꯔꯁꯦꯄꯆꯨꯌꯦꯜ ꯑꯣꯏꯕꯥ .
