en,mni-Mtei
"right hand gripped her by the back of the neck, forcing her face","ꯔꯥꯏꯠ ꯍꯦꯟꯗꯅꯥ ꯃꯍꯥꯛꯀꯤ ꯃꯀꯣꯛ ꯑꯗꯨꯒꯤ ꯃꯊꯛꯇꯥ ꯆꯦꯟꯊꯈꯤ, ꯃꯍꯥꯛꯀꯤ ꯃꯐꯝ ꯑꯗꯨ ꯐꯣꯔꯁ ꯇꯧꯈꯤ"
down on his bosom. Her white nightdress was smeared with,ꯃꯍꯥꯛꯀꯤ ꯕꯣꯁꯣꯃꯗꯥ ꯗꯥꯎꯟ ꯇꯧꯕꯥ꯫
452,꯴꯵꯲ ꯑꯃꯁꯨꯡ ꯑꯦꯟ.
"blood, and a thin stream trickled down the man’s bare breast","ꯏꯁꯤꯡ, ꯑꯃꯁꯨꯡ ꯃꯤꯑꯣꯏ ꯑꯗꯨꯒꯤ ꯑꯁꯪꯕꯥ ꯃꯆꯨꯒꯤ ꯐꯤꯔꯥꯜ ꯑꯃꯥ ꯆꯦꯟꯊꯔꯀꯄꯥ ꯑꯄꯤꯀꯄꯥ ꯏꯁꯤꯡ ꯇꯨꯡꯁꯤꯅꯕꯥ ꯑꯃꯥ"
which was shown by his torn-open dress. The attitude of the two,ꯃꯗꯨ ꯃꯍꯥꯛꯀꯤ ꯇꯞꯅꯥ ꯇꯞꯅꯥ ꯍꯥꯡꯗꯣꯀꯄꯥ ꯄꯣꯠꯁꯛ ꯑꯗꯨꯅꯥ ꯎꯠꯈꯤ꯫
had a terrible resemblance to a child forcing a kitten’s nose into,ꯀꯤꯠ ꯑꯃꯒꯤ ꯅꯥꯀꯣꯡꯗꯥ ꯐꯣꯔꯁ ꯇꯧꯗꯨꯅꯥ ꯑꯉꯥꯡ ꯑꯃꯒꯥ ꯌꯥꯝꯅꯥ ꯃꯥꯟꯅꯕꯥ ꯃꯔꯤ ꯑꯃꯥ ꯂꯩꯈꯤ꯫
"a saucer of milk to compel it to drink. As we burst into the room,",ꯃꯗꯨ ꯊꯛꯅꯕꯥ ꯇꯀꯁꯤꯟꯅꯕꯥ ꯁꯉ꯭ꯒꯣꯃꯒꯤ ꯁꯁꯔ ꯑꯃꯥ꯫
"the Count turned his face, and the hellish look that I had heard","ꯀꯥꯎꯟꯇꯔꯅꯥ ꯃꯍꯥꯛꯀꯤ ꯃꯐꯝ ꯑꯗꯨ ꯑꯣꯟꯊꯣꯀꯈꯤ, ꯑꯃꯁꯨꯡ ꯑꯩꯅꯥ ꯇꯥꯕꯥ ꯐꯪꯖꯈꯤꯕꯥ ꯍꯦꯂꯤꯁ ꯂꯨꯛ ꯑꯗꯨ ."
described seemed to leap into it. His eyes flamed red with,ꯐꯣꯡꯗꯣꯀꯈꯤꯕꯥ ꯑꯗꯨ ꯃꯗꯨꯗꯥ ꯂꯥꯀꯄꯥ ꯑꯣꯏꯅꯥ ꯎꯕꯥ ꯐꯪꯈꯤ꯫
devilish passion; the great nostrils of the white aquiline nose,ꯗꯦꯕꯤꯂꯤꯁ ꯄꯦꯁꯟ;
opened wide and quivered at the edge; and the white sharp,ꯄꯥꯛ ꯆꯥꯎꯅꯥ ꯍꯥꯡꯗꯣꯀꯈꯤ ꯑꯃꯁꯨꯡ ꯊꯣꯡꯗꯥ ꯀꯨꯄꯁꯤꯅꯈꯤ;
"teeth, behind the full lips of the blood-dripping mouth, champed","ꯍꯥꯠꯄꯥ, ꯏ ꯆꯦꯅꯕꯥ ꯃꯤꯠꯀꯤ ꯃꯄꯨꯡ ꯐꯥꯕꯥ ꯂꯤꯄꯁꯤꯡꯒꯤ ꯃꯇꯨꯡꯗꯥ, ꯆꯦꯝꯄꯤꯌꯟ"
"together like those of a wild beast. With a wrench, which threw",ꯂꯃꯗꯝ ꯑꯁꯤꯒꯤ ꯁꯥ-ꯎꯆꯦꯀꯁꯤꯡꯒꯨꯝ ꯄꯨꯟꯅꯥ꯫
"his victim back upon the bed as though hurled from a height, he","ꯃꯍꯥꯛꯀꯤ ꯚꯤꯛꯇꯤꯝ ꯑꯗꯨ ꯑꯋꯥꯡꯕꯥ ꯑꯃꯗꯒꯤ ꯍꯨꯟꯗꯣꯛꯂꯕꯥ ꯃꯇꯨꯡꯗꯥ ꯐꯃꯨꯡꯗꯥ ꯍꯜꯂꯀꯈꯤ, ꯃꯍꯥꯛꯅꯥ ."
turned and sprang at us. But by this time the Professor had,ꯇꯨꯡꯗꯥ ꯂꯥꯀꯈꯤ ꯑꯃꯁꯨꯡ ꯑꯩꯈꯣꯌꯗꯥ ꯂꯥꯀꯈꯤ꯫
