en,mni-Mtei
Continued antipathy between Chinese communist and nationalist forces culminated in armed clashes in January 1941 effectively ending their cooperation,ꯆꯥꯏꯅꯥꯒꯤ ꯀꯝꯝꯌꯨꯅꯤꯁ꯭ꯠ ꯑꯃꯁꯨꯡ ꯅꯦꯁ꯭ꯅꯦꯂꯤꯁ꯭ꯠ ꯐꯣꯔꯁꯁꯤꯡꯒꯤ ꯃꯔꯛꯇꯥ ꯃꯈꯥ ꯇꯥꯅꯥ ꯑꯦꯟꯇꯤꯄꯦꯊꯤ ꯇꯧꯕꯥ ꯑꯁꯤ ꯱꯹꯴꯱ꯒꯤ ꯖꯅꯨꯋꯥꯔꯤꯗꯥ ꯈꯨꯠꯂꯥꯌ ꯄꯥꯌꯕꯥ ꯂꯥꯟꯃꯤꯁꯤꯡꯅꯥ ꯃꯈꯣꯌꯒꯤ ꯃꯇꯦꯡ ꯄꯥꯡꯅꯕꯥ ꯏꯐꯦꯛꯇꯤꯕ ꯑꯣꯏꯅꯥ ꯂꯣꯏꯁꯤꯅꯈꯤ꯫
In March the Japanese 11th army attacked the headquarters of the Chinese 19th army but was repulsed during Battle of Shanggao,ꯃꯥꯔꯆꯇꯥ ꯖꯄꯥꯅꯒꯤ ꯱꯱ꯁꯨꯕꯥ ꯑꯥꯔꯃꯤꯅꯥ ꯆꯥꯏꯅꯥꯒꯤ ꯱꯹ꯁꯨꯕꯥ ꯑꯥꯔꯃꯤꯒꯤ ꯍꯦꯗꯛꯕꯥꯇꯔꯁꯤꯡꯗꯥ ꯂꯥꯟꯗꯥꯈꯤ ꯑꯗꯨꯕꯨ ꯁꯪꯒꯥꯑꯣꯒꯤ ꯂꯥꯅꯐꯃꯗꯥ ꯂꯥꯟꯗꯥꯈꯤ
In September Japan attempted to take the city of Changsha again and clashed with Chinese nationalist forces,ꯁꯦꯞꯇꯦꯝꯕꯔ ꯊꯥꯗꯥ ꯖꯄꯥꯟꯅꯥ ꯆ꯭ꯌꯥꯡꯁꯥ ꯁꯍꯔ ꯑꯁꯤ ꯑꯃꯨꯛ ꯍꯟꯅꯥ ꯂꯧꯅꯕꯥ ꯍꯣꯠꯅꯈꯤ ꯑꯃꯁꯨꯡ ꯆꯥꯏꯅꯥꯒꯤ ꯅꯦꯁ꯭ꯅꯦꯂꯤꯁ꯭ꯠ ꯐꯣꯔꯁꯁꯤꯡꯒꯥ ꯂꯥꯟꯊꯦꯡꯅꯈꯤ
German successes in Europe prompted Japan to increase pressure on European governments in Southeast Asia,ꯌꯨꯔꯣꯄꯇꯥ ꯖꯔꯃꯅꯤꯅꯥ ꯃꯥꯏ ꯄꯥꯀꯄꯁꯤꯡꯅꯥ ꯖꯄꯥꯅꯗꯥ ꯈꯥ-ꯅꯣꯡꯄꯣꯛ ꯑꯦꯁꯤꯌꯥꯗꯥ ꯌꯨꯔꯣꯄꯤꯌꯟ ꯁꯔꯀꯥꯔꯁꯤꯡꯗꯥ ꯄ꯭ꯔꯦꯁꯔ ꯍꯦꯅꯒꯠꯍꯟꯅꯕꯥ ꯊꯧꯅꯥ ꯍꯥꯞꯄꯤꯈꯤ
The Dutch government agreed to provide Japan with oil supplies from the Dutch East Indies but negotiations for additional access to their resources ended in failure in June 1941,ꯗꯆ꯭ꯁ ꯁꯔꯀꯥꯔꯅꯥ ꯖꯄꯥꯅꯗꯥ ꯗꯆ꯭ꯁ ꯏꯁ꯭ꯠ ꯏꯟꯗꯤꯖꯗꯒꯤ ꯑꯣꯏꯜ ꯁꯞꯂꯥꯏꯁꯤꯡ ꯄꯤꯅꯕꯥ ꯌꯥꯅꯈꯤ ꯑꯗꯨꯕꯨ ꯃꯈꯣꯌꯒꯤ ꯔꯤꯁꯣꯔꯁꯁꯤꯡꯒꯤ ꯑꯍꯦꯅꯕꯥ ꯑꯦꯛꯁꯦꯁ ꯂꯩꯅꯕꯒꯤꯗꯃꯛ ꯋꯥꯔꯤ ꯁꯥꯅꯕꯥ ꯑꯁꯤ ꯖꯨꯟ ꯱꯹꯴꯱ꯗꯥ ꯃꯥꯌ ꯄꯥꯛꯅꯥ ꯂꯣꯏꯁꯤꯅꯈꯤ꯫
In July 1941 Japan sent troops to southern Indochina thus threatening British and Dutch possessions in the Far East,"ꯖꯨꯂꯥꯏ ꯱꯹꯴꯱ꯗꯥ ꯖꯄꯥꯟꯅꯥ ꯂꯥꯟꯃꯤꯁꯤꯡ ꯊꯥꯈꯤ, ꯃꯗꯨꯅꯥ ꯃꯔꯝ ꯑꯣꯏꯔꯒꯥ ꯐꯥꯔ ꯏꯁ꯭ꯇꯇꯥ ꯕ꯭ꯔꯤꯇꯤꯁ ꯑꯃꯁꯨꯡ ꯗꯆ꯭ꯁꯀꯤ ꯄꯣꯠꯂꯃꯁꯤꯡꯗꯥ ꯆꯩꯊꯦꯡ ꯄꯤꯈꯤ"
The United States the United Kingdom and other Western governments reacted to this move with a freeze on Japanese assets and a total oil embargo,ꯌꯨꯅꯥꯏꯇꯦꯗ ꯁ꯭ꯇꯦꯇꯁ ꯌꯨꯅꯥꯏꯇꯦꯗ ꯀꯤꯡꯗꯝ ꯑꯃꯁꯨꯡ ꯑꯇꯣꯞꯄꯥ ꯋꯦꯁ꯭ꯇꯔꯟ ꯁꯔꯀꯥꯔꯁꯤꯡꯅꯥ ꯈꯣꯉꯊꯥꯡ ꯑꯁꯤꯒꯤ ꯃꯇꯥꯡꯗꯥ ꯖꯄꯥꯅꯒꯤ ꯂꯟ-ꯊꯨꯃꯁꯤꯡ ꯐ꯭ꯔꯤꯖ ꯑꯃꯁꯨꯡ ꯑꯄꯨꯅꯕꯥ ꯑꯣꯏꯜ ꯑꯦꯝꯕꯥꯔꯒꯣ ꯑꯃꯒꯥ ꯂꯣꯌꯅꯅꯥ ꯔꯤꯑꯦꯛꯇ ꯇꯧꯈꯤ꯫
At the same time Japan was planning an invasion of the Soviet Far East intending to take advantage of the German invasion in the west but abandoned the operation after the sanctions,"ꯃꯇꯝ ꯑꯗꯨꯃꯛꯇꯗꯥ ꯖꯄꯥꯟꯅꯥ ꯁꯣꯚꯤꯌꯦꯠ ꯐꯥꯔ ꯏꯁ꯭ꯇꯀꯤ ꯏꯅꯚꯦꯁꯟ ꯑꯃꯥ ꯊꯧꯔꯥꯡ ꯇꯧꯔꯝꯃꯤ, ꯃꯁꯤꯅꯥ ꯋꯦꯁ꯭ꯇꯇꯥ ꯖꯔꯃꯅꯤꯒꯤ ꯂꯥꯟꯗꯥꯕꯒꯤ ꯀꯥꯟꯅꯕꯥ ꯂꯧꯅꯕꯥ ꯋꯥꯔꯦꯞ ꯂꯧꯔꯤ ꯑꯗꯨꯕꯨ ꯁꯦꯉ꯭ꯀꯁꯅꯁꯤꯡꯒꯤ ꯃꯇꯨꯡꯗꯥ ꯑꯣꯄꯔꯦꯁꯟ ꯑꯗꯨ ꯊꯥꯗꯣꯀꯈꯤ"
Since early 1941 the United States and Japan had been engaged in negotiations in an attempt to improve their strained relations and end the war in China,꯱꯹꯴꯱ꯒꯤ ꯑꯍꯥꯅꯕꯥ ꯆꯍꯤꯗꯒꯤ ꯍꯧꯅꯥ ꯌꯨꯅꯥꯏꯇꯦꯗ ꯁ꯭ꯇꯦꯇꯁ ꯑꯃꯁꯨꯡ ꯖꯄꯥꯟꯅꯥ ꯃꯈꯣꯌꯒꯤ ꯑꯋꯥꯕꯥ ꯃꯔꯤ ꯐꯒꯠꯍꯟꯅꯕꯥ ꯑꯃꯁꯨꯡ ꯆꯥꯏꯅꯥꯗꯥ ꯂꯥꯟ ꯂꯣꯏꯁꯤꯟꯅꯕꯥ ꯍꯣꯠꯅꯕꯗꯥ ꯋꯥꯔꯤ ꯁꯥꯅꯈꯤ
During these negotiations Japan advanced a number of proposals which were dismissed by the Americans as inadequate,ꯋꯥꯔꯤ ꯁꯥꯅꯕꯥ ꯑꯁꯤꯒꯤ ꯃꯅꯨꯡꯗꯥ ꯖꯄꯥꯟꯅꯥ ꯄ꯭ꯔꯄꯣꯖꯦꯜ ꯀꯌꯥ ꯑꯃꯥ ꯃꯥꯡꯖꯤꯜ ꯊꯥꯈꯤ ꯃꯗꯨ ꯑꯃꯦꯔꯤꯀꯥꯅꯁꯤꯡꯅꯥ ꯃꯇꯤꯛ ꯆꯥꯗꯕꯥ ꯍꯥꯌꯅꯥ ꯂꯧꯊꯣꯀꯈꯤ꯫
