en,mni-Mtei
"lavish gesture; then, despairingly, let them fall again. ‘But they",ꯂꯥꯚꯤꯁ ꯑꯣꯏꯕꯥ ꯖꯤꯖꯔ;
wouldn’t let me. They disliked me for my complexion. It’s always,ꯑꯩꯕꯨ ꯌꯥꯍꯅꯈꯤꯗꯦ꯫
been like that. Always.’ Tears stood in the young man’s eyes; he,ꯑꯗꯨꯃꯛ ꯑꯣꯏꯈꯤ꯫
was ashamed and turned away,ꯂꯥꯡꯇꯛꯅꯈꯤ ꯑꯃꯁꯨꯡ ꯂꯥꯟꯊꯣꯀꯈꯤ꯫
Astonishment made Lenina forget the deprivation of soma. She,ꯑꯉꯀꯄꯥꯅꯥ ꯂꯦꯅꯤꯅꯥ ꯁꯣꯃꯥꯒꯤ ꯑꯋꯥꯠꯄꯥ ꯑꯗꯨ ꯀꯥꯑꯣꯊꯣꯀꯍꯅꯈꯤ꯫
"uncovered her face and, for the first time, looked at the",ꯃꯍꯥꯛꯀꯤ ꯃꯐꯝ ꯑꯗꯨ ꯎꯕꯥ ꯐꯪꯈꯤ ꯑꯃꯁꯨꯡ ꯑꯍꯥꯅꯕꯥ ꯑꯣꯏꯅꯥ ꯌꯦꯡꯈꯤ
137,꯱꯳꯷ ꯑꯃꯁꯨꯡ ꯑꯦꯟ.
stranger. ‘Do you mean to say that you wanted to be hit with,ꯃꯤꯇꯣꯞ.
that whip?’,ꯑꯗꯨ ꯍꯨꯏꯞ ꯑꯗꯨ?’
"Still averted from her, the young man made a sign of",ꯍꯧꯖꯤꯀꯁꯨ ꯃꯍꯥꯛꯀꯤ ꯃꯐꯃꯗꯒꯤ ꯂꯥꯄꯊꯣꯛꯅꯥ ꯂꯩꯔꯤꯕꯥ ꯅꯍꯥ ꯑꯗꯨꯅꯥ .
affirmation. ‘For the sake of the pueblo—to make the rain come,ꯑꯦꯐꯤꯃꯦꯁꯟ ꯇꯧꯕꯥ꯫
and the corn grow. And to please Pookong and Jesus. And then,ꯑꯃꯁꯨꯡ ꯀꯣꯔꯟ ꯑꯁꯤ ꯍꯦꯅꯒꯠꯂꯀꯏ꯫
"to show that I can bear pain without crying out. Yes,’ and his",ꯑꯩꯅꯥ ꯀꯞꯄꯥ ꯌꯥꯗꯅꯥ ꯑꯋꯥꯕꯥ ꯊꯦꯡꯅꯕꯥ ꯉꯝꯃꯤ ꯍꯥꯌꯕꯥ ꯎꯠꯅꯕꯥ꯫
"voice suddenly took on a new resonance, he turned with a","ꯈꯣꯟꯖꯦꯂꯅꯥ ꯈꯉꯍꯧꯗꯅꯥ ꯑꯅꯧꯕꯥ ꯔꯦꯖꯣꯅꯦꯁꯟ ꯑꯃꯥ ꯂꯧꯈꯤ, ꯃꯍꯥꯛꯅꯥ ꯂꯥꯀꯈꯤ"
"proud squaring of the shoulders, a proud, defiant lifting of the","ꯁꯣꯜꯗꯔꯁꯤꯡꯒꯤ ꯆꯥꯎꯊꯣꯀꯆꯅꯤꯡꯉꯥꯏ ꯑꯣꯏꯕꯥ ꯁ꯭ꯛꯕꯥꯔ, ꯆꯥꯎꯊꯣꯀꯆꯅꯤꯡꯉꯥꯏ ꯑꯣꯏꯕꯥ, ꯂꯥꯟꯅꯥ ꯂꯃꯖꯤꯡꯕꯒꯤ ꯂꯤꯐꯇꯤꯡ ꯑꯃꯥ꯫"
"chin, ‘to show that I’m a man . . . Oh!’ He gave a gasp and was","ꯆꯤꯟ, ‘ꯑꯩꯍꯥꯛ ꯃꯤꯑꯣꯏ ꯑꯃꯅꯤ ꯍꯥꯌꯕꯥ ꯎꯠꯄꯥ ."
"silent, gaping. He had seen, for the first time in his life, the face","ꯁꯥꯏꯂꯦꯟꯇ, ꯒꯦꯞ ꯇꯧꯕꯥ꯫"
of a girl whose cheeks were not the colour of chocolate or,ꯆꯣꯀꯣꯂꯦꯠ ꯅꯠꯔꯒꯥ ꯆꯣꯀꯣꯂꯦꯠꯀꯤ ꯃꯆꯨ ꯅꯠꯇꯦ ꯍꯥꯌꯕꯥ ꯅꯨꯄꯤꯃꯆꯥ ꯑꯃꯒꯤ .
"dogskin, whose hair was auburn and permanently waved, and","ꯗꯣꯒꯁ꯭ꯀꯤꯟ, ꯃꯍꯥꯛꯀꯤ ꯈꯣꯡꯎꯞ ꯑꯗꯨ ꯑꯣꯕꯔꯟ ꯇꯧꯔꯕꯥ ꯑꯃꯁꯨꯡ ꯃꯇꯝ ꯆꯨꯞꯄꯒꯤ ꯑꯣꯏꯅꯥ ꯋꯥꯏꯕꯥ, ꯑꯃꯁꯨꯡ ."
