en,mni-Mtei
“I would keep it as a relic. Those who have seen Maria Clara in the,“ꯑꯩꯍꯥꯛꯅꯥ ꯃꯁꯤ ꯔꯦꯂꯤꯛ ꯑꯃꯥ ꯑꯣꯏꯅꯥ ꯊꯃꯒꯅꯤ꯫ꯃꯁꯤꯗꯥ ꯃꯥꯔꯤꯌꯥ ꯀ꯭ꯂꯥꯔꯥ ꯎꯈꯤꯕꯥ ꯃꯤꯑꯣꯏꯁꯤꯡꯅꯥ .
nunnery say she has got so thin and weak that she can scarcely talk and,ꯅꯨꯅꯔꯦꯔꯤꯅꯥ ꯍꯥꯌꯔꯤ ꯃꯗꯨꯗꯤ ꯃꯍꯥꯛ ꯑꯁꯨꯛ ꯌꯥꯝꯅꯥ ꯂꯨꯅꯥ ꯑꯃꯁꯨꯡ ꯂꯨꯅꯥ ꯇꯧꯈꯤ ꯃꯗꯨꯗꯤ ꯃꯍꯥꯛꯅꯥ ꯌꯥꯝꯅꯥ ꯋꯥꯅꯥ ꯋꯥꯔꯤ ꯁꯥꯕꯥ ꯉꯝꯃꯤ ꯑꯃꯁꯨꯡ .
it’s thought that she’ll die a saint. Padre Salvi speaks very highly of,ꯃꯍꯥꯛ ꯁꯦꯟꯇ ꯑꯃꯥ ꯑꯣꯏꯅꯥ ꯁꯤꯒꯅꯤ ꯍꯥꯌꯅꯥ ꯈꯜꯂꯝꯃꯤ꯫
"her and he’s her confessor. That’s why Juli didn’t want ito give it up,",ꯃꯍꯥꯛ ꯑꯃꯁꯨꯡ ꯃꯍꯥꯛ ꯃꯍꯥꯛꯀꯤ ꯀꯅꯐꯦꯁꯔꯅꯤ꯫
but rather preferred to pawn herself.”,ꯑꯗꯨꯕꯨ ꯃꯗꯨꯒꯤ ꯃꯍꯨꯠꯇꯥ ꯃꯁꯥꯃꯀꯄꯨ ꯄꯟꯗꯨꯅꯥ ꯊꯝꯕꯥ ꯄꯥꯝꯃꯤ꯫”
This speech had its effect—the thought of his daughter restrained,ꯋꯥ ꯉꯥꯡꯕꯥ ꯑꯁꯤꯒꯤ ꯏꯐꯦꯛꯇ ꯂꯩꯈꯤ—ꯃꯍꯥꯛꯀꯤ ꯃꯆꯥꯅꯨꯄꯤꯒꯤ ꯋꯥꯈꯜꯂꯣꯟ ꯑꯗꯨ ꯉꯥꯀꯊꯣꯀꯈꯤ꯫
"Tales. “If you will allow me,” he said, “I’ll go to the town to consult",ꯋꯥꯔꯤꯁꯤꯡ꯫
my daughter. I’ll be back before night.”,ꯑꯩꯒꯤ ꯏꯆꯥꯅꯨꯄꯤ꯫
This was agreed upon and Tales set out at once. But when he found,ꯃꯁꯤ ꯌꯥꯅꯈꯤ ꯑꯃꯁꯨꯡ ꯋꯥꯔꯤꯁꯤꯡ ꯑꯃꯨꯛ ꯍꯟꯅꯥ ꯊꯃꯈꯤ꯫
"himself outside of the village, he made out at a distance, on a path,","ꯃꯁꯥꯃꯛ ꯈꯨꯉ꯭ꯒꯪꯒꯤ ꯃꯄꯥꯟꯗꯥ, ꯃꯍꯥꯛꯅꯥ ꯂꯥꯞꯅꯥ, ꯂꯝꯕꯤ ꯑꯃꯗꯥ,"
"that entered the woods, the friar-administrator and a man whom he","ꯃꯗꯨ ꯎꯗꯁꯇꯥ ꯆꯪꯈꯤ, ꯐ꯭ꯔꯥꯏꯌꯥꯔ-ꯑꯦꯗꯃꯤꯅꯤꯁ꯭ꯠꯔꯦꯇꯔ ꯑꯃꯁꯨꯡ ꯃꯍꯥꯛꯅꯥ ꯃꯤꯑꯣꯏ ꯑꯃꯥ ."
recognized as the usurper of his land. A husband seeing his wife enter,ꯃꯍꯥꯛꯀꯤ ꯂꯃꯒꯤ ꯂꯧꯃꯤ ꯑꯣꯏꯅꯥ ꯁꯀꯈꯉꯈꯤ꯫
a private room with another man could not feel more wrath or jealousy,ꯑꯇꯣꯞꯄꯥ ꯃꯤꯑꯣꯏ ꯑꯃꯒꯥ ꯂꯣꯌꯅꯅꯥ ꯄ꯭ꯔꯥꯏꯚꯦꯠ ꯔꯨꯝ ꯑꯃꯅꯥ ꯍꯦꯟꯅꯥ ꯋꯥꯈꯜ ꯅꯨꯡꯉꯥꯏꯇꯕꯥ ꯅꯠꯔꯒꯥ ꯏꯀꯥꯏꯕꯥ ꯐꯥꯑꯣꯕꯥ ꯉꯃꯈꯤꯗꯦ
than Cabesang Tales experienced when he saw them moving over his,than cabesang tales ꯑꯦꯛꯁꯄꯔꯤꯌꯦꯟꯁꯅꯥ ꯃꯈꯣꯌꯕꯨ ꯃꯍꯥꯛꯀꯤ ꯃꯊꯛꯇꯥ ꯆꯪꯁꯤꯜꯂꯀꯄꯥ ꯎꯕꯗꯥ .
"fields, the fields cleared by him, which he had thought to leave to his","ꯂꯃꯁꯤꯡ, ꯃꯍꯥꯛꯅꯥ ꯀ꯭ꯂꯤꯌꯥꯔ ꯇꯧꯔꯕꯥ ꯂꯧꯕꯨꯀꯁꯤꯡ, ꯃꯗꯨ ꯃꯍꯥꯛꯅꯥ ꯃꯍꯥꯛꯀꯤ ꯃꯐꯃꯗꯥ ꯊꯥꯗꯣꯛꯅꯕꯥ ꯈꯜꯂꯝꯃꯤ ."
"children. It seemed to him that they were mocking him, laughing at his",ꯑꯉꯥꯡꯁꯤꯡ.
powerlessness. There flashed into his memory what he had said about,ꯁꯛꯇꯤ ꯂꯩꯇꯕꯥ꯫
