en,mni-Mtei
bit—I suppose it is some of the taste of the original apple that,ꯕꯤꯠ—ꯑꯩꯍꯥꯛꯅꯥ ꯈꯜꯂꯤ ꯃꯗꯨꯗꯤ ꯃꯁꯤ ꯑꯔꯤꯕꯥ ꯑꯦꯄꯂꯒꯤ ꯃꯁꯛ ꯈꯔꯥꯅꯤ ꯃꯗꯨꯗꯤ .
remains still in our mouths—so I handed him the shorthand,ꯍꯧꯖꯤꯛ ꯐꯥꯑꯣꯕꯥ ꯑꯩꯈꯣꯌꯒꯤ ꯃꯤꯠꯇꯥ ꯂꯩꯔꯤ—ꯃꯔꯝ ꯑꯗꯨꯅꯥ ꯑꯩꯅꯥ ꯃꯍꯥꯀꯄꯨ ꯁꯣꯔꯇꯍꯦꯟꯗ ꯑꯗꯨ ꯄꯤꯈꯤ
"diary. He took it with a grateful bow, and said:—",ꯅꯨꯃꯤꯠ ꯈꯨꯗꯤꯡꯒꯤ ꯊꯣꯛꯈꯤꯕ ꯏꯁꯤꯟꯅꯕ ꯂꯥꯏꯔꯤꯛ.
“May I read it?”,“ꯑꯩꯅꯥ ꯄꯥꯕꯥ ꯉꯃꯒꯗ꯭ꯔꯥ?”
290,꯲꯹꯰ ꯑꯃꯁꯨꯡ ꯑꯦꯟ.
"“If you wish,” I answered as demurely as I could. He opened it,",“ꯀꯔꯤꯒꯨꯝꯕꯥ ꯅꯍꯥꯛꯅꯥ ꯄꯥꯝꯂꯕꯗꯤ” ꯑꯩꯅꯥ ꯌꯥꯔꯤꯕꯃꯈꯩ ꯊꯨꯅꯥ ꯄꯥꯎꯈꯨꯝ ꯄꯤꯔꯀꯈꯤ꯫
and for an instant his face fell. Then he stood up and bowed,ꯑꯃꯁꯨꯡ ꯇꯞꯅꯥ ꯇꯞꯅꯥ ꯃꯍꯥꯛꯀꯤ ꯃꯐꯝ ꯑꯗꯨ ꯁꯣꯀꯈꯤ꯫
"“Oh, you so clever woman!” he said. “I knew long that Mr","“ꯑꯣꯍ, ꯅꯉꯅꯥ ꯑꯁꯨꯛ ꯌꯥꯝꯅꯥ ꯂꯧꯁꯤꯡ ꯂꯩꯕꯥ ꯅꯨꯄꯤ!”"
"Jonathan was a man of much thankfulness; but see, his wife",ꯖꯣꯅꯥꯊꯟ ꯑꯁꯤ ꯌꯥꯝꯅꯥ ꯊꯥꯒꯠꯄꯥ ꯐꯣꯡꯗꯣꯀꯄꯥ ꯃꯤꯁꯛ ꯑꯃꯅꯤ;
have all the good things. And will you not so much honour me,ꯑꯐꯕꯥ ꯋꯥꯐꯝ ꯄꯨꯝꯅꯃꯛ ꯂꯩꯕꯤꯌꯨ꯫
