en,mni-Mtei
out in front and end up leading a fullblown parade,ꯃꯃꯥꯡꯗꯥ ꯊꯣꯛꯂꯒꯥ ꯃꯄꯨꯡ ꯐꯥꯕꯥ ꯄꯦꯔꯦꯗ ꯑꯃꯥ ꯂꯨꯆꯤꯡꯗꯨꯅꯥ ꯂꯣꯏꯁꯤꯅꯕꯤꯌꯨ
Great Brands Ignore Trends   97,ꯑꯆꯧꯕꯥ ꯕ꯭ꯔꯥꯟꯗꯁꯤꯡꯅꯥ ꯇ꯭ꯔꯦꯟꯗꯁꯤꯡ ꯹꯷ ꯏꯒꯅꯣꯔ ꯇꯧꯏ꯫
Create Your Own Future,ꯑꯗꯣꯃꯒꯤ ꯏꯁꯥꯒꯤ ꯇꯨꯡꯒꯤ ꯐꯤꯕꯝ ꯁꯦꯝꯃꯨ
Every company chooses whether it wants to be a great brand,ꯀꯝꯄꯦꯅꯤ ꯈꯨꯗꯤꯡꯃꯛꯅꯥ ꯑꯆꯧꯕꯥ ꯕ꯭ꯔꯥꯟꯗ ꯑꯃꯥ ꯑꯣꯏꯕꯥ ꯄꯥꯝꯂꯤꯕꯔꯥ ꯍꯥꯌꯅꯥ ꯈꯅꯒꯠꯂꯤ .
or an er brand Every brand has a choice Great brands ignore,ꯅꯠꯔꯒꯥ ꯏ.ꯑꯥꯔ.ꯒꯤ ꯕ꯭ꯔꯥꯟꯗ ꯑꯃꯅꯥ ꯕ꯭ꯔꯥꯟꯗ ꯈꯨꯗꯤꯡꯃꯛꯀꯤ ꯆꯌꯦꯠꯅꯕꯥ ꯑꯃꯥ ꯂꯩꯔꯤ ꯑꯆꯧꯕꯥ ꯕ꯭ꯔꯥꯟꯗꯁꯤꯡꯅꯥ ꯏꯒꯅꯣꯔ ꯇꯧꯕꯥ .
trends because they are unwilling to surrender their company,ꯇ꯭ꯔꯦꯟꯗꯁꯤꯡ ꯃꯔꯃꯗꯤ ꯃꯈꯣꯌꯅꯥ ꯃꯈꯣꯌꯒꯤ ꯀꯝꯄꯦꯅꯤ ꯑꯗꯨ ꯁꯔꯦꯟꯗꯔ ꯇꯧꯕꯥ ꯄꯥꯃꯗꯕꯅꯥ ꯃꯔꯝ ꯑꯣꯏꯗꯨꯅꯥ .
culture and emotional connections with customers to the whims,ꯀꯂꯆꯔ ꯑꯃꯁꯨꯡ ꯏꯃꯣꯁꯅꯦꯜ ꯀꯅꯦꯛꯁꯅꯁꯤꯡ ꯑꯁꯤ ꯀꯁ꯭ꯇꯃꯔꯁꯤꯡꯒꯥ ꯂꯣꯌꯅꯅꯥ ꯋꯥꯈꯜ ꯋꯥꯕꯥ
of the marketplace Ultimately by challenging trends and start,ꯃꯥꯔꯀꯦꯠꯞꯂꯦꯁꯀꯤ ꯑꯔꯣꯏꯕꯗꯥ ꯆꯦꯂꯦꯟꯖꯁꯤꯡ ꯆꯦꯂꯦꯟꯖ ꯇꯧꯗꯨꯅꯥ ꯍꯧꯗꯣꯀꯄꯥ .
ing movements of their own great brands give their customers,ing ꯃꯈꯣꯌ ꯃꯁꯥꯒꯤ ꯑꯆꯧꯕꯥ ꯕ꯭ꯔꯥꯟꯗꯁꯤꯡꯒꯤ ꯈꯣꯡꯖꯪꯁꯤꯡꯅꯥ ꯃꯈꯣꯌꯒꯤ ꯀꯁ꯭ꯇꯃꯔꯁꯤꯡꯗꯥ ꯄꯤꯔꯤ
more opportunities to engage with them By connecting inter,ꯏꯟꯇꯔ ꯏꯟꯇꯔꯦꯁ꯭ꯇꯁꯤꯡꯒꯥ ꯁꯝꯅꯍꯟꯗꯨꯅꯥ ꯃꯈꯣꯌꯒꯥ ꯂꯣꯌꯅꯅꯥ ꯑꯦꯉ꯭ꯒꯦꯖ ꯇꯧꯅꯕꯒꯤ ꯍꯦꯟꯅꯥ ꯈꯨꯗꯣꯡꯆꯥꯕꯥ ꯍꯦꯟꯅꯥ ꯐꯪꯍꯜꯂꯤ꯫
nal culture to broader cultural movements great brands create,ꯅꯦꯜ ꯀꯂꯆꯔ ꯇꯨ ꯄꯥꯛ ꯆꯥꯎꯔꯕꯥ ꯀꯂꯆꯔꯦꯜ ꯃꯨꯕꯃꯦꯟꯇꯁꯤꯡ ꯑꯆꯧꯕꯥ ꯕ꯭ꯔꯥꯟꯗꯁꯤꯡꯅꯥ ꯁꯦꯃꯒꯠꯂꯤ .
futures in which they thrive and grow,ꯃꯈꯣꯌꯅꯥ ꯍꯤꯡꯂꯤꯕꯥ ꯑꯃꯁꯨꯡ ꯆꯥꯎꯈꯠꯂꯛꯂꯤꯕꯥ ꯇꯨꯡꯒꯤ ꯐꯤꯕꯝ .
If there is one thing that Oprah Chipotle Starbucks Lady,ꯀꯔꯤꯒꯨꯝꯕꯥ ꯋꯥꯐꯝ ꯑꯃꯅꯥ ꯑꯣꯄꯔꯥ ꯆꯤꯄꯣꯠꯂ ꯁ꯭ꯇꯥꯔꯕꯥꯛ ꯂꯦꯗꯤ .
Gaga and many other great brands have in common it is that,ꯒꯥꯒꯥ ꯑꯃꯁꯨꯡ ꯑꯇꯣꯞꯄꯥ ꯑꯆꯧꯕꯥ ꯕ꯭ꯔꯥꯟꯗ ꯀꯌꯥ ꯑꯃꯅꯥ ꯀꯃꯟ ꯑꯣꯏꯅꯥ ꯂꯩꯔꯤ ꯃꯗꯨꯗꯤ ꯃꯁꯤ .
they all have their share of detractors almost as though that were,ꯃꯈꯣꯌ ꯄꯨꯝꯅꯃꯛꯀꯤ ꯃꯐꯃꯗꯥ ꯃꯈꯣꯌꯒꯤ ꯁꯔꯨꯛ ꯑꯗꯨ ꯗꯤꯠꯔꯦꯛꯇꯔꯁꯤꯡꯒꯤ ꯁꯔꯨꯛ ꯑꯃꯥ ꯑꯣꯏꯅꯥ ꯆꯥꯎꯔꯥꯛꯅꯥ ꯃꯗꯨꯒꯨꯝꯅꯥ .
a necessary byproduct of going against the grain Great brands,ꯒ꯭ꯔꯦꯟ ꯒ꯭ꯔꯦꯠ ꯕ꯭ꯔꯥꯟꯗꯁꯤꯡꯒꯤ ꯃꯥꯌꯣꯛꯇꯥ ꯆꯠꯄꯒꯤ ꯃꯊꯧ ꯇꯥꯕꯥ ꯕꯥꯏꯞꯔꯗꯛꯇ ꯑꯃꯥ
don t mind detractors too much for the same reason they ignore,ꯃꯈꯣꯌꯅꯥ ꯏꯒꯅꯣꯔ ꯇꯧꯗꯕꯒꯤ ꯃꯔꯝ ꯑꯗꯨꯃꯛꯀꯤꯗꯃꯛ ꯗꯤꯠꯔꯦꯛꯇꯔꯁꯤꯡ ꯌꯥꯝꯅꯥ ꯃꯥꯏꯟꯗ ꯗꯤꯠꯔꯦꯛꯇꯔꯁꯤꯡ .
trends Great brands know that if you try to be all things to all,ꯇ꯭ꯔꯦꯟꯗꯁꯤꯡ ꯑꯆꯧꯕꯥ ꯕ꯭ꯔꯥꯟꯗꯁꯤꯡꯅꯥ ꯈꯉꯏ ꯃꯗꯨꯗꯤ ꯀꯔꯤꯒꯨꯝꯕꯥ ꯅꯍꯥꯛꯅꯥ ꯄꯨꯝꯅꯃꯛ ꯑꯁꯤ ꯄꯨꯝꯅꯃꯛꯇꯥ ꯄꯣꯠ ꯄꯨꯝꯅꯃꯛ ꯑꯣꯏꯅꯕꯥ ꯍꯣꯠꯅꯔꯕꯗꯤ
people you ll never connect deeply with anyone,ꯑꯗꯣꯝꯅꯥ ꯀꯩꯗꯧꯅꯨꯡꯗꯥ ꯀꯅꯥꯒꯨꯝꯕꯥ ꯑꯃꯒꯥ ꯂꯣꯌꯅꯅꯥ ꯌꯥꯝꯅꯥ ꯂꯨꯅꯥ ꯀꯅꯦꯛꯇ ꯇꯧꯕꯥ ꯃꯤꯑꯣꯏꯁꯤꯡ .
99,꯹꯹ ꯑꯃꯁꯨꯡ ꯑꯦꯟ.
C H A P T E R   4,ꯁꯤ ꯑꯩꯆ ꯑꯦ ꯄꯤ ꯇꯤ ꯏ ꯑꯥꯔ ꯴.
Lululemon Athletica has become one of the fastestgrowing,ꯂꯨꯂꯨꯂꯦꯃꯟ ꯑꯦꯊꯂꯦꯇꯤꯀꯥ ꯑꯁꯤ ꯈ꯭ꯕꯥꯏꯗꯒꯤ ꯌꯥꯡꯅꯥ ꯆꯥꯎꯈꯠꯂꯛꯂꯤꯕꯥ ꯃꯤꯑꯣꯏꯁꯤꯡꯒꯤ ꯃꯅꯨꯡꯗꯥ ꯑꯃꯥ ꯑꯣꯏꯔꯦ
retailers in the world by doing a lot of nice things for its cus,ꯃꯥꯂꯦꯃꯗꯥ ꯂꯩꯔꯤꯕꯥ ꯔꯤꯇꯦꯂꯔꯁꯤꯡꯅꯥ ꯃꯁꯤꯒꯤ ꯀꯁꯀꯤꯗꯃꯛ ꯅꯨꯡꯉꯥꯏꯕꯥ ꯊꯕꯛ ꯀꯌꯥ ꯇꯧꯗꯨꯅꯥ .
tomers The highly trained Lululemon staff members called,ꯇꯣꯃꯔꯁꯤꯡꯅꯥ ꯌꯥꯝꯅꯥ ꯇ꯭ꯔꯦꯟ ꯇꯧꯔꯕꯥ ꯂꯨꯂꯨꯂꯦꯃꯅꯒꯤ ꯁ꯭ꯇꯥꯐꯁꯤꯡꯅꯥ ꯀꯧꯕꯥ .
