en,mni-Mtei
"nights of travel,","ꯆꯠꯊꯣꯛ-ꯆꯠꯁꯤꯅꯒꯤ ꯅꯨꯃꯤꯠꯁꯤꯡ, ."
"much reading in the day between, and much anxiety on the day","ꯅꯨꯃꯤꯠꯀꯤ ꯃꯔꯛꯇꯥ ꯌꯥꯝꯅꯥ ꯄꯥꯕꯥ, ꯑꯃꯁꯨꯡ ꯅꯨꯃꯤꯠ ꯑꯗꯨꯗꯥ ꯌꯥꯝꯅꯥ ꯋꯥꯅꯥ ꯊꯣꯀꯄꯥ"
"to follow,  and","ꯇꯨꯡ ꯏꯟꯅꯕꯥ, ꯑꯃꯁꯨꯡ ."
"a night to sit up, without to wink. To-morrow in the morning","ꯐꯃꯗꯨꯅꯥ ꯂꯩꯕꯥ ꯅꯨꯃꯤꯠ ꯑꯃꯥ, ꯋꯥꯈꯜ ꯋꯥꯕꯥ ꯌꯥꯑꯣꯗꯅꯥ꯫"
"early you call for me, and we come together to see our pretty","ꯇꯣꯌꯅꯥ ꯅꯈꯣꯌꯅꯥ ꯑꯩꯒꯤꯗꯃꯛ ꯀꯧꯕꯤꯌꯨ, ꯑꯃꯁꯨꯡ ꯑꯩꯈꯣꯌꯅꯥ ꯑꯩꯈꯣꯌꯒꯤ ꯄ꯭ꯔꯤꯇꯤ ꯌꯦꯡꯅꯕꯥ ꯄꯨꯟꯅꯥ ꯂꯥꯀꯃꯤꯟꯅꯔꯤ"
"miss, so much more strong for my ‘spell’ which I have work. Ho!","ꯃꯤꯁ, ꯑꯩꯒꯤ ꯊꯕꯛ ꯇꯧꯔꯤꯕꯥ ꯑꯩꯒꯤ ‘ꯁ꯭ꯄꯦꯜ’ꯒꯤꯗꯃꯛ ꯑꯁꯨꯛ ꯌꯥꯝꯅꯥ ꯃꯄꯥꯉ꯭ꯒꯜ ꯀꯅꯕꯥ꯫"
ho!”,ꯍꯣ!”
"He seemed so confident that I, remembering my own","ꯃꯍꯥꯛ ꯑꯁꯨꯛ ꯌꯥꯝꯅꯥ ꯊꯥꯖꯕꯥ ꯎꯈꯤ ꯃꯗꯨꯗꯤ ꯑꯩꯅꯥ, ꯑꯩꯒꯤ ꯏꯁꯥꯒꯤ ꯅꯤꯡꯁꯤꯡꯕꯥ ꯑꯗꯨ ꯅꯤꯡꯁꯤꯡꯗꯨꯅꯥ ꯂꯩꯔꯤ ."
"confidence two nights before and with the baneful result, felt","ꯊꯥꯖꯕꯥ ꯊꯝꯕꯥ ꯅꯨꯃꯤꯠ ꯑꯅꯤꯒꯤ ꯃꯃꯥꯡꯗꯥ ꯑꯃꯁꯨꯡ ꯕꯦꯅꯦꯐꯨꯜ ꯔꯤꯖꯜꯇ ꯑꯗꯨꯒꯥ ꯂꯣꯌꯅꯅꯥ, ꯐꯦꯜ"
awe and vague terror. It must have been my weakness that,ꯑꯉꯀꯄꯥ ꯑꯃꯁꯨꯡ ꯃꯌꯦꯛ ꯁꯦꯡꯗꯕꯥ ꯇꯦꯔꯣꯔꯤꯖꯝ꯫
"made me hesitate to tell it to my friend, but I felt it all the more,","ꯑꯩꯒꯤ ꯏꯔꯩꯕꯥꯀꯆꯥꯗꯥ ꯍꯥꯌꯕꯗꯥ ꯑꯩꯕꯨ ꯋꯥꯈꯜ ꯋꯥꯍꯜꯂꯀꯈꯤ, ꯑꯗꯨꯕꯨ ꯑꯩꯅꯥ ꯍꯦꯟꯅꯥ ꯐꯥꯑꯣꯈꯤ,"
like unshed tears,ꯑꯅꯁꯦꯗ ꯇꯤꯌꯥꯔꯒꯨꯝꯕꯥ .
209,꯲꯰꯹ ꯑꯃꯁꯨꯡ ꯑꯦꯟ.
C H A P T E R XI,ꯁꯤ ꯑꯩꯆ ꯑꯦ ꯄꯤ ꯇꯤ ꯏ ꯑꯥꯔ XI .
Lucy Westenra’s Diary,ꯂꯨꯁꯤ ꯋꯦꯁ꯭ꯇꯦꯅꯔꯥꯒꯤ ꯗꯥꯏꯔꯤ .
12,꯱꯲ ꯑꯃꯁꯨꯡ ꯱꯲.
