en,mni-Mtei
"dating site, pivoting to be the home for all video online only once the founders","ꯗꯦꯇꯤꯡ ꯁꯥꯏꯠ, ꯄꯤꯚꯇꯤꯡ ꯇꯨ ꯕꯤ ꯍꯣꯝ ꯐꯣꯔ ꯑꯣꯜ ꯚꯤꯗꯤꯑꯣ ꯑꯣꯅꯂꯥꯏꯅꯗꯥ ꯑꯃꯨꯀꯈꯛꯇꯪ ꯐꯥꯎꯟꯗꯔꯁ"
"saw that users weren’t only uploading video profiles to find dates, but rather","ꯌꯨꯖꯔꯁꯤꯡꯅꯥ ꯅꯨꯃꯤꯠꯁꯤꯡ ꯊꯤꯅꯕꯒꯤꯗꯃꯛ ꯚꯤꯗꯤꯑꯣ ꯄ꯭ꯔꯣꯐꯥꯏꯜ ꯈꯛꯇꯃꯛ ꯑꯄꯂꯣꯗ ꯇꯧꯕꯥ ꯅꯠꯇꯦ, ꯃꯗꯨꯒꯤ ꯃꯍꯨꯠꯇꯥ ."
"sharing videos of all types. Cofounder Jawed Karim said, “Our users were one",ꯃꯈꯜ ꯈꯨꯗꯤꯡꯃꯛꯀꯤ ꯚꯤꯗꯤꯑꯣꯁꯤꯡ ꯁꯦꯌꯔ ꯇꯧꯕꯥ꯫
step ahead of us. They began using YouTube to share videos of all kinds. Their,ꯑꯩꯈꯣꯌꯒꯤ ꯃꯥꯡꯗꯥ ꯈꯣꯡꯗꯥꯔꯀꯎ꯫
"dogs, vacations, anything. We found this very interesting. We said, ‘Why not let","ꯍꯨꯏꯁꯤꯡ, ꯁꯨꯇꯤꯁꯤꯡ, ꯀꯔꯤꯒꯨꯝꯕꯥ ꯑꯃꯠꯇꯥ꯫"
"the users define what YouTube is all about?’ By June, we had completely",ꯌꯨꯖꯔꯁꯤꯡꯅꯥ ꯌꯨꯠꯌꯨꯕ ꯑꯁꯤ ꯀꯔꯤꯅꯣ ꯍꯥꯌꯕꯗꯨ ꯂꯦꯄꯊꯣꯀꯏ?’ ꯖꯨꯟ ꯐꯥꯑꯣꯕꯗꯥ ꯑꯩꯈꯣꯌꯅꯥ ꯃꯄꯨꯡ ꯐꯥꯅꯥ ꯂꯩꯈꯤ
"revamped the website, making it more open and general. It worked.”32","ꯋꯦꯕꯁꯥꯏꯠ ꯑꯁꯤ ꯑꯃꯨꯛ ꯍꯟꯅꯥ ꯁꯦꯃꯗꯣꯀꯈꯤ, ꯃꯁꯤꯅꯥ ꯍꯦꯟꯅꯥ ꯑꯣꯄꯟ ꯑꯃꯁꯨꯡ ꯖꯦꯅꯔꯦꯜ ꯑꯣꯏꯍꯅꯈꯤ꯫"
All of these pivots speak to the importance of collecting and analyzing both,ꯄꯤꯚꯠ ꯄꯨꯝꯅꯃꯛ ꯑꯁꯤꯅꯥ ꯑꯅꯤꯃꯛ ꯈꯣꯃꯖꯤꯅꯕꯥ ꯑꯃꯁꯨꯡ ꯑꯦꯅꯥꯂꯥꯏꯖ ꯇꯧꯕꯒꯤ ꯃꯔꯨꯑꯣꯏꯕꯥ ꯑꯗꯨ ꯐꯣꯡꯗꯣꯛꯂꯤ .
qualitative and quantitative data about customers’ use of your product and their,ꯀꯁ꯭ꯇꯃꯔꯁꯤꯡꯅꯥ ꯅꯍꯥꯛꯀꯤ ꯄꯣꯠꯊꯣꯛ ꯑꯃꯁꯨꯡ ꯃꯈꯣꯌꯒꯤ ꯁꯤꯖꯤꯟꯅꯕꯒꯤ ꯃꯇꯥꯡꯗꯥ ꯀ꯭ꯕꯥꯂꯤꯇꯦꯇꯤꯕ ꯑꯃꯁꯨꯡ ꯀ꯭ꯕꯥꯟꯇꯤꯇꯤꯕ ꯗꯦꯇꯥ
thoughts about its strengths and weaknesses before investing extensive time and,ꯃꯇꯝ ꯑꯃꯁꯨꯡ ꯑꯋꯥꯠꯄꯁꯤꯡꯒꯤ ꯃꯇꯥꯡꯗꯥ ꯋꯥꯈꯜ ꯈꯅꯕꯥ ꯃꯇꯝ ꯑꯃꯁꯨꯡ .
resources in pushing for growth. Had these companies pushed to drive adoption,ꯒ꯭ꯔꯣꯊꯀꯤꯗꯃꯛ ꯄꯨꯛꯅꯤꯡ ꯊꯧꯒꯠꯄꯗꯥ ꯔꯤꯁꯣꯔꯁꯁꯤꯡ꯫
"before making their pivots, it’s likely that we would’ve never heard of any of","ꯃꯈꯣꯌꯒꯤ ꯄꯤꯚꯠꯁꯤꯡ ꯁꯦꯝꯗ꯭ꯔꯤꯉꯩ ꯃꯃꯥꯡꯗꯥ, ꯑꯩꯈꯣꯌꯅꯥ ꯀꯩꯗꯧꯅꯨꯡꯗꯥ ꯇꯥꯈꯤꯗꯕꯥ ꯌꯥꯏ ."
"them. Instead of finding breakout success, they would have wasted precious cash",ꯃꯈꯣꯏ.
and time on trying to sell products that simply were not yet a must-have,ꯑꯃꯁꯨꯡ ꯍꯧꯖꯤꯛ ꯐꯥꯑꯣꯕꯥ ꯁꯨꯞꯅꯇꯒꯤ ꯃꯊꯧ ꯇꯥꯕꯥ ꯄꯣꯠꯂꯃꯁꯤꯡ ꯌꯣꯅꯕꯥ ꯉꯃꯗꯕꯥ ꯄꯣꯠꯂꯃꯁꯤꯡ ꯌꯣꯅꯕꯥ ꯍꯣꯠꯅꯕꯒꯤ ꯃꯇꯝ
"Of course, deep data analysis into customer behavior may also provide","ꯇꯁꯦꯡꯕꯗꯤ, ꯀꯁ꯭ꯇꯃꯔꯒꯤ ꯂꯃꯆꯠ-ꯁꯥꯖꯠꯇꯥ ꯗꯤꯞ ꯗꯦꯇꯥ ꯑꯦꯅꯥꯂꯥꯏꯁꯤꯁꯁꯨ ꯄꯤꯕꯥ ꯌꯥꯏ"
"confirmation that it’s not the product or service, or even the messaging, that’s","ꯃꯁꯤ ꯄꯣꯠꯊꯣꯛ ꯅꯠꯔꯒꯥ ꯁꯔꯚꯤꯁ ꯅꯠꯇꯦ, ꯅꯠꯔꯒꯥ ꯃꯦꯁꯦꯖꯤꯡ ꯐꯥꯑꯣꯕꯥ ꯅꯠꯇꯦ ꯍꯥꯌꯕꯥ ꯀꯅꯐꯔꯝ ꯇꯧꯕꯥ"
