en,mni-Mtei
There are smaller communities in neighbouring Indian states such as Assam 168000 Tripura 24000 Nagaland 9500 and elsewhere in the country 37500,ꯌꯨꯃꯂꯣꯟꯅꯕꯥ ꯚꯥꯔꯇꯀꯤ ꯔꯥꯖ꯭ꯌꯁꯤꯡꯗꯥ ꯑꯄꯤꯀꯄꯥ ꯀꯝꯝꯌꯨꯅꯤꯇꯤꯁꯤꯡ ꯍꯥꯌꯕꯗꯤ ꯑꯁꯝ ꯱꯶꯸꯰꯰꯰ ꯇ꯭ꯔꯤꯄꯨꯔꯥ ꯲꯴꯰꯰꯰ ꯅꯥꯒꯥꯂꯦꯟꯗ ꯹꯵꯰꯰ ꯑꯃꯁꯨꯡ ꯂꯩꯕꯥꯛ ꯑꯁꯤꯒꯤ ꯑꯇꯣꯞꯄꯥ ꯃꯐꯃꯁꯤꯡꯗꯥ ꯳꯷꯵꯰꯰
The language is also spoken by smaller groups in neighbouring Myanmar and Bangladesh,ꯂꯣꯜ ꯑꯁꯤ ꯌꯨꯃꯂꯣꯟꯅꯕꯥ ꯃ꯭ꯌꯥꯅꯃꯥꯔ ꯑꯃꯁꯨꯡ ꯕꯉ꯭ꯒꯂꯥꯗꯦꯁꯇꯥ ꯂꯩꯕꯥ ꯑꯄꯤꯀꯄꯥ ꯀꯥꯡꯂꯨꯄꯁꯤꯡꯅꯁꯨ ꯉꯥꯡꯂꯤ .
Meitei and Gujarati jointly hold the third place among the fastest growing languages of India following Hindi and Kashmiri,ꯃꯦꯏꯇꯦ ꯑꯃꯁꯨꯡ ꯒꯨꯖꯔꯥꯇꯤꯅꯥ ꯄꯨꯟꯅꯥ ꯍꯤꯟꯗꯤ ꯑꯃꯁꯨꯡ ꯀꯁ꯭ꯃꯤꯔꯤꯒꯤ ꯃꯇꯨꯡꯗꯥ ꯚꯥꯔꯇꯀꯤ ꯈ꯭ꯕꯥꯏꯗꯒꯤ ꯌꯥꯡꯅꯥ ꯆꯥꯎꯈꯠꯂꯛꯂꯤꯕꯥ ꯂꯣꯂꯁꯤꯡꯒꯤ ꯃꯅꯨꯡꯗꯥ ꯑꯍꯨꯃꯁꯨꯕꯥ ꯃꯐꯝ ꯀꯅꯕꯥ ꯉꯝꯃꯤ
Meitei is not endangered its status has been assessed as safe by Ethnologue where it is assigned to EGIDS level 2 provincial language,ꯃꯦꯏꯇꯦ ꯑꯁꯤ ꯑꯦꯟꯗꯦꯟꯖꯦꯗ ꯑꯣꯏꯗꯦ ꯃꯁꯤꯒꯤ ꯁ꯭ꯇꯦꯇꯁ ꯑꯁꯤ ꯏꯊꯅꯣꯂꯣꯒꯅꯥ ꯁꯦꯐ ꯑꯣꯏꯅꯥ ꯑꯦꯁꯦꯁ ꯇꯧꯈ꯭ꯔꯦ ꯃꯐꯝ ꯑꯗꯨꯗꯥ ꯃꯁꯤ ꯏ.ꯖꯤ.ꯑꯥꯏ.ꯗꯤ.ꯑꯦꯁ.ꯀꯤ ꯂꯦꯚꯦꯜ ꯲ ꯄ꯭ꯔꯣꯚꯤꯟꯁꯤꯌꯦꯜ ꯂꯦꯉ꯭ꯒꯨꯌꯦꯖ
However it is considered vulnerable by UNESCO,ꯑꯗꯨꯝ ꯑꯣꯏꯅꯃꯛ ꯃꯁꯤ ꯌꯨꯅꯦꯁ꯭ꯀꯣꯅꯥ ꯁꯣꯀꯍꯜꯂꯕꯥ ꯃꯤꯑꯣꯏꯅꯤ ꯍꯥꯌꯅꯥ ꯂꯧꯅꯩ꯫
The Manipuri language is associated with the Ningthouja dynasty Mangangs the Khuman dynasty the Moirangs the Angoms the Luwangs the Chengleis SarangLeishangthems and the  KhabaNganbas,ꯃꯅꯤꯄꯨꯔꯤ ꯂꯣꯜ ꯑꯁꯤ ꯅꯤꯡꯊꯧꯖꯥ ꯗꯥꯏꯅꯦꯁ꯭ꯇꯤ ꯃꯥꯉ꯭ꯒꯥꯡꯁ ꯃꯨꯃꯥꯟ ꯗꯥꯏꯅꯦꯁ꯭ꯇꯤ ꯗꯤ ꯃꯣꯏꯔꯥꯡꯁ ꯗꯤ ꯑꯦꯉ꯭ꯒꯣꯃꯁꯤꯡꯒꯥ ꯃꯔꯤ ꯂꯩꯅꯩ꯫
Each had their respective distinct dialects and were politically independent from one another,ꯈꯨꯗꯤꯡꯃꯛꯀꯤ ꯃꯁꯥꯒꯤ ꯑꯣꯏꯕꯥ ꯇꯣꯞ ꯇꯣꯞꯄꯥ ꯂꯣꯜ ꯂꯩꯔꯝꯃꯤ ꯑꯃꯁꯨꯡ ꯑꯃꯒꯥ ꯑꯃꯒꯥ ꯔꯥꯖꯅꯤꯇꯤꯒꯤ ꯑꯣꯏꯕꯥ ꯃꯑꯣꯡꯗꯥ ꯃꯅꯤꯡꯇꯝꯕꯥ ꯂꯩꯈꯤ ꯫
Later all of them fell under the dominion of the Ningthouja dynasty changing their status of being independent ethnicities into those of clans of the collective Meitei community,ꯃꯇꯨꯡꯗꯥ ꯃꯈꯣꯌ ꯄꯨꯝꯅꯃꯛ ꯅꯤꯡꯊꯧꯖꯥ ꯗꯥꯏꯅꯦꯁ꯭ꯇꯤꯒꯤ ꯗꯣꯃꯤꯅꯤꯌꯅꯒꯤ ꯃꯈꯥꯗꯥ ꯂꯩꯈꯤ ꯃꯈꯣꯌꯒꯤ ꯃꯅꯤꯡꯇꯝꯕꯥ ꯏꯊꯠꯁꯤꯡ ꯑꯣꯏꯕꯒꯤ ꯃꯈꯣꯌꯒꯤ ꯐꯤꯚꯝ ꯑꯗꯨ ꯀꯂꯦꯛꯇꯤꯚ ꯃꯦꯏꯇꯦ ꯀꯝꯝꯌꯨꯅꯤꯇꯤꯒꯤ ꯀ꯭ꯂꯥꯟꯁꯁꯤꯡꯒꯤ ꯑꯣꯏꯅꯥ ꯍꯣꯡꯗꯣꯀꯈꯤ
The Ningthouja dialect was predominant and received heavy influences from the speech forms of the other groups,ꯅꯤꯡꯊꯧꯖꯥꯒꯤ ꯂꯣꯜ ꯑꯁꯤ ꯄ꯭ꯔꯤꯗꯣꯃꯤꯅꯦꯟꯇ ꯑꯣꯏꯈꯤ ꯑꯃꯁꯨꯡ ꯑꯇꯣꯞꯄꯥ ꯀꯥꯡꯂꯨꯄꯁꯤꯡꯒꯤ ꯋꯥꯉꯥꯡꯒꯤ ꯃꯑꯣꯡꯁꯤꯡꯗꯒꯤ ꯑꯀꯅꯕꯥ ꯏꯅꯐ꯭ꯂꯨꯑꯦꯟꯁꯁꯤꯡ ꯐꯪꯈꯤ
Meitei is one of the advanced literary languages recognised by Sahitya Akademi Indias National Academy of Letters,"ꯃꯦꯏꯇꯦꯏ ꯑꯁꯤ ꯁꯥꯍꯤꯠꯌ ꯍꯥꯌꯅꯥ ꯈꯉꯅꯕꯥ ꯑꯍꯣꯡꯕꯥ ꯂꯤꯇꯔꯦꯔꯤ ꯂꯣꯂꯁꯤꯡꯒꯤ ꯃꯅꯨꯡꯗꯥ ꯑꯃꯅꯤ, ꯃꯁꯤ ꯂꯦꯇꯔꯁ ꯑꯣꯐ ꯂꯦꯇꯔꯁ ."
