en,mni-Mtei
"of the proportions of variance from persons, responses, and situations for hostility","ꯃꯤꯑꯣꯏꯕꯁꯤꯡꯗꯒꯤ ꯚꯦꯔꯤꯑꯦꯟꯁꯀꯤ ꯄ꯭ꯔꯣꯄꯣꯔꯁꯅꯁꯤꯡ, ꯔꯦꯁ꯭ꯄꯣꯟꯁꯁꯤꯡ ꯑꯃꯁꯨꯡ ꯌꯦꯛꯅꯕꯥ ꯑꯣꯏꯕꯒꯤꯗꯃꯛ ꯐꯤꯚꯃꯁꯤꯡꯒꯤ ꯃꯇꯥꯡꯗꯥ ꯋꯥꯐꯝ ꯀꯌꯥ ꯊꯃꯈꯤ꯫"
"and anxiousness. Journal of Personality and Social Psychology, 9: 309-315",ꯑꯃꯁꯨꯡ ꯋꯥꯈꯜ ꯋꯥꯕꯥ꯫
"Endler, N.S. and Magnusson, D. (eds) (1976a) Interactional Psychology and","ꯑꯦꯟꯗꯂꯔ, ꯑꯦꯟ.ꯑꯦꯁ."
Personality. New York: Hemisphere,ꯃꯤꯑꯣꯏ ꯑꯃꯒꯤ ꯃꯇꯤꯛ ꯃꯒꯨꯟ.
"Endler, N.S. and Magnusson, D. (1976b) Toward an interactional psychology of","ꯑꯦꯟꯗꯂꯔ, ꯑꯦꯟ.ꯑꯦꯁ."
"personality. Psychological Bulletin, 83: 956-974",ꯃꯤꯑꯣꯏ ꯑꯃꯒꯤ ꯃꯇꯤꯛ ꯃꯒꯨꯟ.
"Endler, N.S. and Okada, M . (1975) A multidimensional measure of trait-anxiety:","ꯑꯦꯟꯗꯂꯔ, ꯑꯦꯟ.ꯑꯦꯁ."
The S-R inventory of general trait anxiousness. Journal of Consulting and Clinical,ꯖꯦꯅꯦꯔꯦꯜ ꯇ꯭ꯔꯦꯠ ꯑꯦꯟꯁꯤꯌꯁꯅꯦꯁꯀꯤ ꯑꯦꯁ-ꯑꯥꯔ ꯏꯅꯚꯦꯟꯇꯔꯤ꯫
"Psychology, 43: 319-329","ꯁꯥꯏꯀꯣꯂꯣꯖꯤ, ꯴꯳: ꯳꯱꯹-꯳꯲꯹ꯗꯥ ꯌꯥꯑꯣꯔꯤ꯫"
"Endler, N.S., Hunt, J.McV. and Rosenstein, A.J. (1962) An S-R-Inventory of","ꯑꯦꯟꯗꯂꯔ, ꯑꯦꯟ.ꯑꯦꯁ., ꯍꯟꯇ, ꯖꯦ.ꯑꯦꯝ.ꯁꯤ.ꯚꯤ."
"anxiousness. Psychological Monographs, 76: whole No. 536",ꯋꯥꯈꯜ ꯋꯥꯕꯥ꯫
"Endler, N.S., King, P.R., Edwards, J.M., Kuczynski, M. and Diveky, S. (1983)","ꯑꯦꯟꯗꯂꯔ, ꯑꯦꯟ.ꯑꯦꯁ., ꯀꯤꯡ, ꯄꯤ.ꯑꯥꯔ., ꯑꯦꯗꯚꯥꯔꯁ, ꯖꯦ.ꯑꯦꯝ., ꯀꯨꯆꯤꯅꯁ꯭ꯀꯤ, ꯑꯦꯝ. ꯑꯃꯁꯨꯡ ꯗꯤꯕꯦꯀꯤ, ꯑꯦꯁ.(꯱꯹꯸꯳)꯫"
Generality of the interaction model of anxiety with respect to two social evaluation,ꯁꯣꯁꯤꯑꯦꯜ ꯏꯚꯥꯜꯌꯨꯑꯦꯁꯟ ꯑꯅꯤꯒꯤ ꯃꯇꯥꯡꯗꯥ ꯋꯥꯈꯜ ꯇꯥꯗꯕꯒꯤ ꯏꯟꯇꯔꯦꯛꯁꯟ ꯃꯣꯗꯦꯂꯒꯤ ꯖꯦꯅꯦꯔꯦꯂꯤꯇꯤ
"field studies. Canadian Journal of Behavioral Science, 15: 60-69",ꯐꯤꯜꯗ ꯁ꯭ꯇꯗꯤꯁꯤꯡ ꯇꯧꯕꯥ꯫
"Endler, N.S., Magnusson, D., Ekehammar, B. and Okada, M. (1976) The multi-","ꯑꯦꯟꯗꯂꯔ, ꯑꯦꯟ.ꯑꯦꯁ., ꯃꯦꯒ꯭ꯅꯨꯁꯟ, ꯗꯤ., ꯑꯦꯀꯦꯍꯃꯔ, ꯕꯤ. ꯑꯃꯁꯨꯡ ꯑꯣꯀꯥꯗꯥ, ꯑꯦꯝ.(꯱꯹꯷꯶) ꯗꯤ ꯃꯜꯇꯤ-"
"dimensionality of state and trait anxiety. Scandinavian Journal of Psychology, 17:",ꯔꯥꯖ꯭ꯌ ꯑꯃꯁꯨꯡ ꯇ꯭ꯔꯦꯠ ꯑꯦꯟꯁꯤꯇꯤꯒꯤ ꯗꯥꯏꯃꯦꯟꯁꯟ꯫
81-96,꯸꯱-꯹꯶ꯇꯥ ꯊꯣꯀꯈꯤ꯫
"Endler, N.S., Parker, J.D., Bagby, R.M. and Cox, B.J. (1991) Multidimensionality","ꯑꯦꯟꯗꯂꯔ, ꯑꯦꯟ.ꯑꯦꯁ., ꯄꯥꯔꯀꯔ, ꯖꯦ.ꯗꯤ., ꯕꯥꯒꯕꯤ, ꯑꯥꯔ.ꯑꯦꯝ."
of state and trait anxiety: Factor structure of the Endler Multidimensional Anxiety,ꯑꯣꯐ ꯁ꯭ꯇꯦꯠ ꯑꯃꯁꯨꯡ ꯇ꯭ꯔꯦꯠ ꯑꯦꯟꯁꯤꯇꯤ: ꯑꯦꯟꯗꯂꯔ ꯃꯜꯇꯤꯗꯥꯏꯃꯦꯟꯁꯅꯦꯜ ꯑꯦꯟꯁꯤꯇꯤꯒꯤ ꯐꯦꯛꯇꯔ ꯁ꯭ꯠꯔꯀꯆꯔ
"Scales. Journal of Personality and Social Psychology, 60: 919-926",ꯁ꯭ꯀꯦꯂꯁꯤꯡ꯫
"Epstein, S. (1979) The stability of behavior: I. On predicting most of the people","ꯑꯦꯄꯁ꯭ꯇꯤꯟ, ꯑꯦꯁ.(꯱꯹꯷꯹) ꯂꯃꯆꯠ-ꯁꯥꯖꯠꯀꯤ ꯇꯪꯗꯨ ꯂꯩꯇꯥꯕꯥ: i."
"much of the time. Journal of Personality and Social Psychology, 37: 1097-1126",ꯃꯇꯝ ꯑꯌꯥꯝꯕꯗꯥ꯫
"Epstein, S. (1980) The stability of behavior: II. Implications for psychological","ꯑꯦꯄꯁ꯭ꯇꯤꯟ, ꯑꯦꯁ.(꯱꯹꯸꯰) ꯂꯃꯆꯠ-ꯁꯥꯖꯠꯀꯤ ꯇꯪꯗꯨ ꯂꯩꯇꯥꯕꯥ: II."
"research. American Psychologist, 35: 790-806",ꯊꯤꯒꯠꯄ.
"Epstein, S. (1983a) The stability of confusion. A reply to Mischel and Peake","ꯑꯦꯄꯁ꯭ꯇꯤꯟ, ꯑꯦꯁ.(꯱꯹꯸꯳ꯑꯦ) ꯀꯅꯐꯤꯎꯖꯒꯤ ꯇꯪꯗꯨ ꯂꯩꯇꯥꯕꯥ꯫"
"Psychological Review, 90: 179-184","ꯁꯥꯏꯀꯣꯂꯣꯖꯤꯀꯦꯜ ꯔꯤꯚꯤꯌꯨ, ꯹꯰: ꯱꯷꯹-꯱꯸꯴"
"Epstein, S. (1983b) Aggregation and beyond: Some basic issues on the prediction of","ꯑꯦꯄꯁ꯭ꯇꯤꯟ, ꯑꯦꯁ.(꯱꯹꯸꯳ꯕꯤ) ꯑꯦꯒ꯭ꯔꯤꯒꯦꯁꯟ ꯑꯃꯁꯨꯡ ꯃꯗꯨꯒꯤ ꯃꯇꯨꯡ ꯏꯟꯅꯥ: ꯲꯰꯲꯰ꯒꯤ ꯄ꯭ꯔꯤꯗꯤꯛꯁꯅꯒꯤ ꯃꯇꯥꯡꯗꯥ ꯃꯔꯨ ꯑꯣꯏꯕꯥ ꯋꯥꯐꯝ ꯈꯔꯥ"
"behavior. Journal of Personality, 51: 360-392",ꯂꯤꯆꯠ ꯁꯥꯖꯠ.
"Epstein, S. (1983c) A research paradigm for the study of personality and emotions","ꯑꯦꯄꯁ꯭ꯇꯤꯟ, ꯑꯦꯁ.(꯱꯹꯸꯳ꯁꯤ) ꯄꯔꯁꯣꯅꯦꯂꯤꯇꯤ ꯑꯃꯁꯨꯡ ꯏꯃꯣꯁꯅꯁꯤꯡꯒꯤ ꯃꯇꯥꯡꯗꯥ ꯊꯤꯖꯤꯟꯅꯕꯥ ꯔꯤꯁꯔꯆ ꯄꯦꯔꯥꯗꯥꯏꯝ ꯑꯃꯥ"
"In M . M . Page (ed.), Personality: Current Theory and Research, pp. 91-154. 1982",ꯑꯦꯝ .
"Nebraska Symposium on Motivation. Lincoln, NB: University of Nebraska Press",ꯃꯣꯇꯤꯕꯦꯁꯅꯒꯤ ꯃꯇꯥꯡꯗꯥ ꯅꯦꯕ꯭ꯔꯥꯁ꯭ꯀꯥ ꯁꯤꯝꯄꯣꯖꯤꯌꯝ꯫
