en,mni-Mtei
"bore it resignedly, conscious that he was doing good to one to whom he","ꯕꯣꯔ ꯏꯠ ꯔꯤꯖꯥꯏꯟ ꯇꯧꯗꯨꯅꯥ, ꯃꯍꯥꯛꯅꯥ ꯃꯍꯥꯛꯅꯥ ꯑꯐꯕꯥ ꯊꯕꯛ ꯇꯧꯔꯤ ꯍꯥꯌꯕꯥ ꯈꯉꯂꯗꯨꯅꯥ ꯃꯍꯥꯛꯅꯥ ꯃꯍꯥꯛꯅꯥ ."
"owed so much, and yielded only in the last extremity. His vicious","ꯑꯁꯨꯛ ꯌꯥꯝꯅꯥ ꯔ꯭ꯏꯟ ꯂꯩꯈꯤ, ꯑꯃꯁꯨꯡ ꯑꯔꯣꯏꯕꯥ ꯑꯦꯛꯁꯠꯔꯤꯃꯤꯇꯤ ꯈꯛꯇꯗꯥ ꯐꯪꯈꯤ꯫"
"appetite satisfied, Capitan Tiago would fall into a good humor, become","ꯑꯦꯄꯦꯇꯦꯠ ꯁꯦꯇꯤꯁꯐꯥꯏꯗ, ꯀꯦꯄꯤꯇꯥꯟ ꯇꯤꯌꯥꯒꯣꯅꯥ ꯑꯐꯕꯥ ꯍꯨꯃꯥꯡ ꯑꯃꯗꯥ ꯁꯣꯀꯄꯥ ꯌꯥꯏ, ꯑꯣꯏꯔꯛꯀꯅꯤ"
"tender, and call him his son, tearfully recalling the youth’s services,","ꯇꯦꯟꯗꯔ, ꯑꯃꯁꯨꯡ ꯃꯍꯥꯀꯄꯨ ꯃꯍꯥꯛꯀꯤ ꯃꯆꯥꯅꯨꯄꯥ ꯍꯥꯌꯅꯥ ꯀꯧꯏ, ꯅꯍꯥ ꯑꯣꯏꯔꯤꯕꯥ ꯃꯤꯑꯣꯏꯁꯤꯡꯒꯤ ꯁꯔꯚꯤꯁꯁꯤꯡ ꯑꯗꯨ ꯃꯤꯠꯀꯨꯞ ꯑꯃꯗꯥ ꯅꯤꯡꯁꯤꯡꯗꯨꯅꯥ,"
"how well he administered the estates, and would even talk of making him","ꯃꯍꯥꯛꯅꯥ ꯑꯦꯁ꯭ꯇꯦꯠꯁꯤꯡ ꯑꯁꯤ ꯀꯌꯥ ꯌꯥꯝꯅꯥ ꯐꯖꯅꯥ ꯑꯦꯗꯃꯤꯅꯤꯁ꯭ꯠꯔꯦꯠ ꯇꯧꯈꯤꯕꯒꯦ, ꯑꯃꯁꯨꯡ ꯃꯍꯥꯀꯄꯨ ꯁꯦꯝꯕꯒꯤ ꯃꯇꯥꯡꯗꯥ ꯐꯥꯑꯣꯕꯥ ꯋꯥꯔꯤ ꯁꯥꯒꯅꯤ ."
his heir. Basilio would smile bitterly and reflect that in this world,ꯃꯍꯥꯛꯀꯤ ꯋꯥꯔꯣꯜ ꯄꯤꯕꯥ꯫
complaisance with vice is rewarded better than fulfilment of duty. Not,ꯚꯥꯏꯁꯀꯥ ꯂꯣꯌꯅꯅꯥ ꯀꯝꯞꯂꯦꯁꯦꯟꯁ ꯑꯁꯤ ꯗ꯭ꯌꯨꯇꯤ ꯃꯄꯨꯡ ꯐꯥꯍꯅꯕꯗꯒꯤ ꯍꯦꯟꯅꯥ ꯐꯕꯥ ꯃꯅꯥ ꯄꯤꯔꯤ꯫
a few times did he feel tempted to give free rein to the craving and,ꯃꯇꯝ ꯈꯔꯒꯤ ꯑꯣꯏꯅꯥ ꯃꯍꯥꯛꯅꯥ ꯀ꯭ꯔꯦꯚꯤꯡꯗꯥ ꯐ꯭ꯔꯤ ꯔꯦꯏꯟ ꯄꯤꯅꯕꯥ ꯋꯥꯈꯜ ꯂꯥꯀꯈꯤ ꯑꯃꯁꯨꯡ .
conduct his benefactor to the grave by a path of flowers and smiling,ꯃꯍꯥꯛꯀꯤ ꯕꯦꯅꯦꯐꯤꯁꯔꯤ ꯑꯗꯨ ꯐꯨꯂꯒꯤ ꯂꯝꯕꯤ ꯑꯃꯗꯥ ꯑꯃꯁꯨꯡ ꯃꯤꯠ ꯎꯏꯁꯤꯟꯗꯨꯅꯥ ꯂꯩꯕꯥ ꯃꯐꯝ ꯑꯗꯨꯗꯥ ꯀꯟꯗꯥꯛꯇ ꯇꯧꯕꯤꯌꯨ
illusions rather than lengthen his life along a road of sacrifice,ꯀꯠꯊꯣꯀꯄꯒꯤ ꯂꯝꯕꯤ ꯑꯃꯗꯥ ꯃꯍꯥꯛꯀꯤ ꯄꯨꯟꯁꯤꯕꯨ ꯍꯦꯟꯅꯥ ꯁꯥꯡꯗꯣꯀꯍꯅꯕꯒꯤ ꯃꯍꯨꯠꯇꯥ ꯏꯜꯌꯨꯁꯅꯁꯤꯡ
“What a fool I am!” he often said to himself. “People are stupid and,“ꯀꯌꯥꯗꯥ ꯃꯨꯔꯈ ꯑꯃꯅꯣ!”
then pay for it.”,ꯑꯗꯨꯗꯒꯤ ꯃꯗꯨꯒꯤꯗꯃꯛ ꯁꯦꯜ ꯄꯤꯌꯨ꯫”
"But he would shake his head as he thought of Juli, of the wide future","ꯑꯗꯨꯕꯨ ꯃꯍꯥꯛꯅꯥ ꯖꯨꯂꯤꯒꯤ ꯃꯔꯃꯗꯥ ꯈꯜꯂꯀꯄꯒꯥ ꯂꯣꯌꯅꯅꯥ ꯃꯀꯣꯛ ꯊꯣꯡꯅꯥ ꯂꯦꯞꯂꯝꯃꯤ, ꯄꯥꯛ ꯆꯥꯎꯔꯕꯥ ꯇꯨꯡꯒꯤ ."
"before him. He counted upon living without a stain on his conscience,",ꯃꯍꯥꯛꯀꯤ ꯃꯃꯥꯡꯗꯥ꯫
