en,mni-Mtei
years hence—”,ꯆꯍꯤ ꯀꯌꯥꯒꯤ ꯃꯇꯨꯡꯗꯥ—”
"“You do me too much honour,” said the Marquis; “still, I prefer",“ꯅꯉꯅꯥ ꯑꯩꯕꯨ ꯌꯥꯝꯅꯥ ꯏꯀꯥꯌ ꯈꯨꯝꯅꯖꯔꯤ” ꯍꯥꯌꯅꯥ ꯃꯥꯔꯛꯌꯨꯏꯁꯅꯥ ꯍꯥꯌꯔꯀꯏ;
that supposition.”,ꯑꯗꯨꯒꯨꯝꯕꯥ ꯁꯄꯣꯖꯝ ꯑꯗꯨ꯫”
"“—I would abandon it, and live otherwise and elsewhere. It is","“—ꯑꯩꯍꯥꯛꯅꯥ ꯃꯁꯤ ꯊꯥꯗꯣꯛꯂꯝꯂꯒꯅꯤ, ꯑꯃꯁꯨꯡ ꯑꯇꯣꯞꯄꯥ ꯃꯐꯝ ꯑꯃꯗꯥ ꯑꯃꯁꯨꯡ ꯑꯇꯣꯞꯄꯥ ꯃꯐꯝ ꯑꯃꯗꯥ ꯍꯤꯡꯒꯅꯤ꯫"
little to relinquish. What is it but a wilderness of misery and,ꯂꯤꯇꯜ ꯇꯨ ꯔꯤꯂꯤꯅꯀꯨꯏꯁ꯫
ruin!”,"ꯃꯥꯡꯕ!"""
197,꯱꯹꯷ꯇꯥ ꯊꯣꯀꯈꯤ꯫
"“Hah!” said the Marquis, glancing round the luxurious room",“ꯍꯥꯍ!”
"“To the eye it is fair enough, here; but seen in its integrity, under","“ꯃꯤꯠꯌꯦꯡꯗꯥ ꯃꯁꯤ ꯐꯩ, ꯃꯐꯝ ꯑꯁꯤꯗꯥ;ꯑꯗꯨꯕꯨ ꯃꯁꯤꯒꯤ ꯏꯟꯇꯤꯒ꯭ꯔꯤꯇꯤꯗꯥ ꯎꯕꯥ ꯐꯪꯏ, ꯃꯈꯥꯗꯥ ."
"the sky, and by the daylight, it is a crumbling tower of waste,","ꯑꯇꯤꯌꯥ, ꯑꯃꯁꯨꯡ ꯅꯨꯃꯤꯠꯀꯤ ꯃꯉꯥꯂꯅꯥ, ꯃꯁꯤ ꯑꯃꯣꯠꯄꯁꯤꯡꯒꯤ ꯀꯨꯃꯊꯔꯀꯄꯥ ꯇꯋꯥꯔ ꯑꯃꯅꯤ, ."
"mismanage- ment, extortion, debt, mortgage, oppression,","ꯃꯤꯁꯃꯦꯅꯦꯖ- ꯃꯦꯟꯇ, ꯑꯦꯛꯁꯇꯣꯔꯁꯟ, ꯗꯦꯕꯠ, ꯂꯣꯟ, ꯑꯣꯞꯔꯦꯁꯟ,"
"hunger, nakedness, and suffering.”","ꯂꯃꯍꯥꯡꯗꯥ ꯈꯣꯉꯍꯥꯃꯗꯕꯥ, ꯑꯁꯪꯕꯥ ꯑꯃꯁꯨꯡ ꯑꯋꯥ-ꯑꯅꯥ꯫”"
"“Hah!” said the Marquis again, in a well-satisfied manner",“ꯍꯥꯍ!”
