en,mni-Mtei
"cognition; but that these angles are together equal to two right angles, is an",ꯀꯣꯒꯅꯤꯁꯟ;
"inference or conclusion. Now, as we are constantly employing this mode of",ꯏꯅꯐꯦꯟꯁ ꯅꯠꯠꯔꯒꯥ ꯀꯟꯁꯜꯌꯨꯁꯟ꯫
"thought and have thus become quite accustomed to it, we no longer remark","ꯋꯥꯈꯜ ꯑꯃꯁꯨꯡ ꯃꯔꯝ ꯑꯁꯤꯅꯥ ꯃꯁꯤꯗꯥ ꯌꯥꯝꯅꯥ ꯆꯠꯅꯔꯛꯂꯦ, ꯑꯩꯈꯣꯌꯅꯥ ꯍꯧꯖꯤꯛ ꯔꯤꯃꯥꯔꯛ ꯇꯧꯗ꯭ꯔꯦ"
"the above distinction, and, as in the case of the so-called deceptions of","ꯃꯊꯛꯇꯥ ꯄꯅꯈ꯭ꯔꯤꯕꯥ ꯈꯦꯠꯅꯕꯥ ꯑꯁꯤ, ꯑꯃꯁꯨꯡ, ꯍꯥꯌꯔꯤꯕꯥ ꯑꯁꯤꯒꯨꯝꯅꯥ, ."
"sense, consider as immediately perceived, what has really been inferred. In","ꯁꯦꯟꯁ, ꯈꯨꯗꯛꯇꯥ ꯈꯉꯂꯕꯥ, ꯇꯁꯦꯡꯅꯥ ꯀꯔꯤꯕꯨ ꯂꯧꯁꯤꯅꯈ꯭ꯔꯕꯅꯣ ꯍꯥꯌꯅꯥ ꯂꯧꯕꯤꯌꯨ꯫"
"every reasoning or syllogism, there is a fundamental proposition, afterwards","ꯔꯤꯖꯅꯦꯜ ꯅꯠꯔꯒꯥ ꯁꯤꯂꯣꯖꯤꯖꯝ ꯈꯨꯗꯤꯡꯃꯛ, ꯐꯟꯗꯥꯃꯦꯟꯇꯦꯜ ꯄ꯭ꯔꯣꯄꯣꯖꯦꯜ ꯑꯃꯥ ꯂꯩ, ꯃꯗꯨꯒꯤ ꯃꯇꯨꯡꯗꯥ ."
"a second drawn from it, and finally the conclusion, which connects the truth","ꯃꯁꯤꯗꯒꯤ ꯂꯧꯈꯤꯕꯥ ꯑꯅꯤꯁꯨꯕꯥ, ꯑꯃꯁꯨꯡ ꯑꯔꯣꯏꯕꯗꯥ ꯋꯥꯔꯦꯞ ꯑꯗꯨ, ꯃꯁꯤꯅꯥ ꯑꯆꯨꯝꯕꯥ ꯑꯗꯨꯒꯥ ꯁꯝꯅꯍꯜꯂꯤ ."
in the first with the truth in the second—and that infallibly. If the judgement,ꯑꯍꯥꯅꯕꯗꯨꯗꯥ ꯑꯅꯤꯁꯨꯕꯥ ꯑꯗꯨꯗꯥ ꯑꯆꯨꯝꯕꯥ ꯑꯗꯨꯒꯥ ꯂꯣꯌꯅꯅꯥ—ꯑꯗꯨꯒꯥ ꯃꯗꯨ ꯑꯔꯥꯅꯕꯥ ꯃꯑꯣꯡꯗꯥ꯫
concluded is so contained in the first proposition that it can be deduced,ꯂꯣꯏꯁꯤꯜꯂꯀꯄꯥ ꯑꯁꯤ ꯑꯍꯥꯅꯕꯥ ꯄ꯭ꯔꯣꯄꯣꯖꯦꯜ ꯑꯁꯤꯗꯥ ꯑꯁꯨꯝꯅꯥ ꯌꯥꯑꯣꯔꯤ ꯃꯗꯨꯗꯤ ꯃꯁꯤ ꯂꯧꯊꯣꯀꯄꯥ ꯌꯥꯏ .
"from it without the meditation of a third notion, the conclusion is called","ꯑꯍꯨꯃꯁꯨꯕꯥ ꯅꯣꯇꯤꯁ ꯑꯃꯒꯤ ꯃꯦꯗꯤꯇꯦꯁꯟ ꯌꯥꯑꯣꯗꯅꯥ, ꯋꯥꯔꯣꯏꯁꯤꯟ ꯑꯗꯨꯕꯨ ."
immediate (consequentia immediata); I prefer the term conclusion of the,ꯈꯨꯗꯛꯀꯤ ꯑꯣꯏꯕꯥ (ꯀꯟꯁꯦꯛꯌꯨꯑꯦꯟꯁꯤꯌꯥ ꯈꯨꯗꯛꯇꯥ);
"understanding. But if, in addition to the fundamental cognition, a second",ꯂꯧꯁꯤꯅꯕꯥ ꯉꯝꯕꯥ꯫
"judgement is necessary for the production of the conclusion, it is called a","ꯋꯥꯔꯣꯏꯁꯤꯟ ꯄꯨꯊꯣꯀꯄꯗꯥ ꯋꯥꯌꯦꯜ ꯄꯤꯕꯥ ꯑꯁꯤ ꯃꯊꯧ ꯇꯥꯏ, ꯃꯁꯤꯕꯨ ꯑꯦꯟ ."
"conclusion of the reason. In the proposition: All men are mortal, are",ꯃꯔꯝ ꯑꯗꯨꯅꯥ ꯂꯣꯏꯁꯤꯅꯕꯥ꯫
"contained the propositions: Some men are mortal, Nothing that is not mortal","ꯄ꯭ꯔꯣꯄꯣꯖꯦꯂꯁꯤꯡ ꯑꯗꯨ ꯌꯥꯑꯣꯈꯤ: ꯅꯨꯄꯥ ꯈꯔꯗꯤ ꯁꯤꯕꯥ ꯌꯥꯏ, ꯁꯤꯕꯥ ꯌꯥꯗꯕꯥ ꯑꯃꯠꯇꯥ ꯂꯩꯇꯦ"
"is a man, and these are therefore immediate conclusions from the first. On","ꯑꯁꯤ ꯃꯤꯑꯣꯏ ꯑꯃꯅꯤ, ꯑꯃꯁꯨꯡ ꯃꯔꯝ ꯑꯁꯤꯅꯥ ꯍꯥꯌꯔꯤꯕꯁꯤꯡ ꯑꯁꯤ ꯑꯍꯥꯅꯕꯗꯒꯤ ꯈꯨꯗꯛꯇꯥ ꯋꯥꯔꯣꯏꯁꯤꯟ ꯄꯨꯔꯛꯂꯤ꯫"
"the other hand, the proposition: all the learned are mortal, is not contained","ꯑꯃꯔꯣꯃꯗꯥ, ꯄ꯭ꯔꯣꯄꯣꯖꯦꯜ ꯑꯁꯤ: ꯇꯃꯈꯤꯕꯥ ꯄꯨꯝꯅꯃꯛ ꯑꯁꯤ ꯁꯤꯕꯥ ꯌꯥꯕꯥ, ꯌꯥꯑꯣꯗꯦ"
in the main proposition (for the conception of a learned man does not occur,ꯃꯔꯨꯑꯣꯏꯕꯥ ꯄ꯭ꯔꯣꯄꯣꯖꯦꯜ ꯑꯗꯨꯗꯥ (ꯃꯔꯃꯗꯤ ꯂꯔꯅꯤꯡ ꯃꯤꯑꯣꯏ ꯑꯃꯒꯤ ꯀꯟꯁꯦꯄꯁꯟ ꯑꯁꯤ ꯊꯣꯛꯇꯦ .
"in it), and it can be deduced from the main proposition only by means of a","ꯃꯁꯤꯗꯥ), ꯑꯃꯁꯨꯡ ꯃꯁꯤ ꯃꯔꯨꯑꯣꯏꯕꯥ ꯄ꯭ꯔꯣꯄꯣꯖꯦꯜ ꯑꯗꯨꯗꯒꯤ ꯈꯛꯇꯃꯛ ꯂꯧꯕꯥ ꯌꯥꯏ"
mediating judgement,ꯃꯦꯗꯤꯌꯤꯡ ꯖꯖꯃꯦꯟꯇ
In every syllogism I first cogitate a rule (the major) by means of the,ꯁꯤꯂꯣꯖꯤꯖꯝ ꯈꯨꯗꯤꯡꯃꯛꯇꯥ ꯑꯩꯅꯥ ꯑꯍꯥꯅꯕꯗꯥ ꯔꯨꯜ ꯑꯃꯥ (ꯃꯦꯖꯔ) ꯀꯣꯖꯤꯇꯦꯠ ꯇꯧꯗꯨꯅꯥ .
understanding. In the next place I subsume a cognition under the condition,ꯂꯧꯁꯤꯅꯕꯥ ꯉꯝꯕꯥ꯫
of the rule (and this is the minor) by means of the judgement. And finally I,ꯔꯨꯂꯒꯤ (ꯑꯗꯨꯒꯥ ꯃꯁꯤ ꯃꯥꯏꯅꯣꯔꯅꯤ) ꯋꯥꯌꯦꯜ ꯄꯤꯕꯒꯤ ꯈꯨꯠꯊꯥꯡꯗꯥ꯫
determine my cognition by means of the predicate of the rule (this is the,ꯑꯩꯒꯤ ꯀꯣꯒꯅꯤꯁꯟ ꯑꯗꯨ ꯔꯨꯜ ꯑꯗꯨꯒꯤ ꯄ꯭ꯔꯦꯗꯤꯀꯦꯠꯀꯤ ꯈꯨꯠꯊꯥꯡꯗꯥ ꯂꯦꯄꯊꯣꯀꯎ (ꯃꯁꯤꯅꯥ .
"conclusio), consequently, I determine it à priori by means of the reason. The","CONCLUSIO), ꯃꯔꯝ ꯑꯁꯤꯅꯥ, ꯑꯩꯅꯥ ꯃꯁꯤ à priori ꯑꯁꯤ ꯃꯔꯝ ꯑꯗꯨꯒꯤ ꯈꯨꯠꯊꯥꯡꯗꯥ ꯂꯦꯄꯊꯣꯀꯏ꯫"
"relations, therefore, which the major proposition, as the rule, represents","ꯃꯔꯝ ꯑꯗꯨꯅꯥ ꯃꯔꯤꯁꯤꯡ, ꯃꯗꯨ ꯑꯆꯧꯕꯥ ꯄ꯭ꯔꯣꯄꯣꯖꯦꯜ ꯑꯗꯨꯅꯥ ꯔꯨꯜ ꯑꯣꯏꯅꯥ ꯔꯤꯞꯔꯖꯦꯟꯇ ꯇꯧꯔꯤ"
"between a cognition and its condition, constitute the different kinds of","ꯀꯣꯒꯅꯤꯁꯟ ꯑꯃꯒꯥ ꯃꯁꯤꯒꯤ ꯀꯟꯗꯤꯁꯅꯒꯤ ꯃꯔꯛꯇꯥ, ꯇꯣꯉꯥꯟ-ꯇꯣꯉꯥꯅꯕꯥ ꯃꯈꯂꯒꯤ ."
"syllogisms. These are just threefold—analogously with all judgements, in",ꯁꯤꯂꯣꯖꯤꯖꯃꯁꯤꯡ꯫
so far as they differ in the mode of expressing the relation of a cognition in,ꯃꯈꯣꯌꯅꯥ ꯀꯣꯒꯅꯤꯁꯟ ꯑꯃꯒꯤ ꯃꯔꯤ ꯑꯗꯨ ꯐꯣꯡꯗꯣꯀꯄꯒꯤ ꯃꯑꯣꯡꯗꯥ ꯃꯈꯣꯌꯅꯥ ꯈꯦꯠꯅꯕꯥ ꯊꯃꯗꯅꯥ
"the understanding—namely, categorical, hypothetical, and disjunctive","ꯂꯧꯁꯤꯡ ꯑꯁꯤ—ꯃꯗꯨꯗꯤ, ꯀꯦꯇꯦꯒꯣꯔꯤꯒꯤ ꯑꯣꯏꯕꯥ, ꯍꯥꯏꯄꯣꯇꯦꯇꯤꯀꯜ ꯑꯃꯁꯨꯡ ꯗꯤꯁꯖꯟꯛꯇꯤꯚ ꯑꯣꯏꯕꯥ ."
"When as often happens, the conclusion is a judgement which may follow","ꯑꯌꯥꯝꯕꯥ ꯃꯇꯃꯗꯥ ꯊꯣꯀꯄꯥ ꯃꯇꯃꯗꯥ, ꯋꯥꯔꯣꯏꯁꯤꯟ ꯑꯁꯤ ꯆꯠꯅꯍꯅꯕꯥ ꯌꯥꯕꯥ ꯋꯥꯌꯦꯜ ꯑꯃꯅꯤ ."
