en,mni-Mtei
"your parents will, in a little time, bring you into the world, where you","ꯑꯗꯣꯃꯒꯤ ꯏꯃꯥ-ꯏꯄꯥꯅꯥ ꯃꯇꯝ ꯈꯔꯥ ꯂꯩꯔꯒꯥ, ꯑꯗꯣꯝꯕꯨ ꯃꯥꯂꯦꯝ ꯑꯁꯤꯗꯥ ꯄꯨꯔꯛꯀꯅꯤ, ꯃꯐꯝ ꯑꯗꯨꯗꯥ ꯑꯗꯣꯝꯅꯥ ."
are so well qualified to make a distinguished figure. When that is,ꯑꯁꯤ ꯃꯁꯛ ꯅꯥꯏꯕꯥ ꯐꯤꯒꯔ ꯑꯃꯥ ꯁꯦꯝꯅꯕꯥ ꯑꯁꯨꯛ ꯌꯥꯝꯅꯥ ꯀ꯭ꯕꯥꯂꯤꯐꯥꯏꯗ ꯑꯣꯏ꯫
"the case, I flatter myself you and I shall meet again, and be happy","ꯀꯦꯁ ꯑꯗꯨ, ꯑꯩꯅꯥ ꯅꯉꯕꯨ ꯅꯨꯡꯁꯤꯖꯩ ꯑꯃꯁꯨꯡ ꯑꯩꯅꯥ ꯑꯃꯨꯛ ꯍꯟꯅꯥ ꯎꯅꯒꯅꯤ, ꯑꯃꯁꯨꯡ ꯅꯨꯡꯉꯥꯏꯒꯅꯤ"
together; and even improve the friendship which we contracted in our,ꯄꯨꯟꯅ;
tender years. This at least I can promise--It shall not be for the want,ꯇꯦꯟꯗꯔ ꯆꯍꯤꯁꯤꯡ꯫
"of my utmost endeavours, if our intimacy does not continue for life","ꯑꯩꯒꯤ ꯈ꯭ꯕꯥꯏꯗꯒꯤ ꯑꯊꯣꯏꯕꯥ ꯊꯕꯀꯁꯤꯡꯒꯤ, ꯀꯔꯤꯒꯨꯝꯕꯥ ꯑꯩꯈꯣꯌꯒꯤ ꯏꯟꯇꯤꯃꯦꯁꯤ ꯑꯁꯤ ꯄꯨꯟꯁꯤꯒꯤꯗꯃꯛ ꯃꯈꯥ ꯆꯠꯊꯗ꯭ꯔꯕꯗꯤ"
"About five days ago we arrived in London, after an easy journey from","ꯆꯥꯎꯔꯥꯛꯅꯥ ꯅꯨꯃꯤꯠ ꯃꯉꯥꯅꯤꯒꯤ ꯃꯃꯥꯡꯗꯥ ꯑꯩꯈꯣꯌꯅꯥ ꯂꯟꯗꯟꯗꯥ ꯌꯧꯔꯀꯈꯤ, ꯃꯗꯨꯒꯤ ꯃꯇꯨꯡꯗꯥ ꯐꯖꯔꯕꯥ ꯈꯣꯡꯆꯠ ꯑꯃꯒꯤ ꯃꯇꯨꯡꯗꯥ"
"Bath; during which, however, we were overturned, and met with some other",ꯏꯔꯨꯖꯕ;
"little incidents, which, had like to have occasioned a misunderstanding","ꯑꯄꯤꯀꯄꯥ ꯊꯧꯗꯣꯀꯁꯤꯡ, ꯃꯗꯨꯗꯥ, ꯋꯥꯈꯜ ꯂꯥꯡꯇꯛꯅꯕꯥ ꯑꯃꯥ ꯊꯣꯀꯍꯅꯈꯤꯕꯥ ꯑꯁꯤ ꯌꯥꯝꯅꯥ ꯄꯥꯝꯃꯤ꯫"
"betwixt my uncle and aunt; but now, thank God, they are happily",ꯑꯩꯒꯤ ꯏꯃꯥ ꯑꯃꯁꯨꯡ ꯏꯃꯥꯒꯤ ꯃꯔꯛꯇꯥ;
"reconciled: we live in harmony together, and every day make parties","ꯔꯤꯀꯣꯟꯁꯤꯜ ꯇꯧꯕꯥ: ꯑꯩꯈꯣꯌꯅꯥ ꯄꯨꯟꯅꯥ ꯍꯤꯡꯃꯤꯟꯅꯕꯗꯥ ꯍꯤꯡꯂꯤ, ꯑꯃꯁꯨꯡ ꯅꯨꯃꯤꯠ ꯈꯨꯗꯤꯡꯒꯤ ꯄꯥꯔꯇꯤꯁꯤꯡ ꯁꯦꯝꯃꯤ"
"to see the wonders of this vast metropolis, which, however, I cannot","ꯑꯗꯨꯝ ꯑꯣꯏꯅꯃꯛ, ꯑꯩꯍꯥꯛꯅꯥ [...] ."
pretend to describe; for I have not as yet seen one hundredth part of,ꯃꯁꯛ ꯇꯥꯀꯄꯒꯤ ꯃꯑꯣꯡ;
"its curiosities, and I am quite in a maze of admiration","ꯃꯁꯤꯒꯤ ꯀ꯭ꯌꯨꯔꯤꯑꯣꯁꯤꯇꯤꯁꯤꯡ, ꯑꯃꯁꯨꯡ ꯑꯩꯍꯥꯛ ꯌꯥꯝꯅꯥ ꯊꯥꯒꯠꯄꯥ ꯐꯣꯡꯗꯣꯀꯆꯔꯤ"
The cities of London and Westminster are spread out into an incredible,ꯂꯟꯗꯟ ꯑꯃꯁꯨꯡ ꯋꯦꯁ꯭ꯇꯃꯤꯅꯁ꯭ꯇꯔ ꯁꯍꯔꯁꯤꯡ ꯑꯁꯤ ꯊꯥꯖꯕꯥ ꯌꯥꯗꯕꯥ ꯃꯑꯣꯡꯗꯥ ꯁꯟꯗꯣꯛꯇꯨꯅꯥ ꯂꯩꯔꯤ .
"extent. The streets, squares, rows, lanes, and alleys, are innumerable",ꯀꯔꯤꯒꯨꯝꯕ ꯑꯃꯒꯤ ꯄꯥꯛ ꯆꯥꯎꯕ.
"Palaces, public buildings, and churches rise in every quarter;","ꯔꯥꯖꯀꯣꯠꯁꯤꯡ, ꯃꯤꯌꯥꯃꯒꯤ ꯕꯤꯜꯗꯤꯡꯁꯤꯡ ꯑꯃꯁꯨꯡ ꯁꯤꯡꯂꯨꯄꯁꯤꯡ ꯑꯁꯤ ꯊꯥ ꯈꯨꯗꯤꯡꯒꯤ ꯂꯥꯀꯏ;"
"and, among these last, St Paul’s appears with the most astonishing","ꯑꯃꯁꯨꯡ, ꯃꯁꯤꯒꯤ ꯃꯅꯨꯡꯗꯥ ꯑꯔꯣꯏꯕꯥ ꯑꯣꯏꯅꯥ, ꯁꯦꯟꯇ ꯄꯣꯂꯒꯤ ꯈ꯭ꯕꯥꯏꯗꯒꯤ ꯑꯉꯀꯄꯥ ꯃꯑꯣꯡꯒꯥ ꯂꯣꯌꯅꯅꯥ ꯎꯕꯥ ꯐꯪꯏ꯫"
"pre-eminence. They say it is not so large as, St Peter’s at Rome; but,",ꯄ꯭ꯔꯤ-ꯏꯃꯤꯅꯦꯟꯁ ꯇꯧꯕꯥ꯫
"for my own part, I can have no idea of any earthly temple more grand and","ꯑꯩꯍꯥꯛꯀꯤ ꯏꯁꯥꯒꯤ ꯑꯣꯏꯅꯥ, ꯑꯩꯍꯥꯛꯅꯥ ꯄ꯭ꯔ꯭ꯏꯊꯤꯕꯤꯒꯤ ꯃꯟꯗꯤꯔ ꯑꯃꯠꯇꯥ ꯍꯦꯟꯅꯥ ꯒ꯭ꯔꯦꯟꯗ ꯑꯃꯁꯨꯡ ."
magnificent,ꯌꯥꯝꯅ ꯅꯤꯡꯊꯤꯕ
