en,mni-Mtei
As such he is their designated representative obligated to maintain order in human society just as they do in nature and to continue the rituals that sustain them and their activities,ꯑꯁꯤꯒꯨꯝꯅꯥ ꯃꯍꯥꯛ ꯑꯁꯤ ꯃꯈꯣꯌꯒꯤ ꯗꯦꯖꯤꯒꯅꯦꯇꯦꯗ ꯔꯤꯞꯔꯖꯦꯟꯇꯦꯇꯤꯕꯅꯤ ꯃꯗꯨꯗꯤ ꯃꯈꯣꯌꯅꯥ ꯃꯍꯧꯁꯥꯗꯥ ꯇꯧꯔꯤꯕꯥ ꯑꯗꯨꯒꯨꯝꯅꯥ ꯃꯤꯑꯣꯏꯕꯥ ꯈꯨꯟꯅꯥꯏꯗꯥ ꯑꯣꯔꯗꯔ ꯉꯥꯛꯇꯨꯅꯥ ꯊꯝꯅꯕꯥ ꯑꯃꯁꯨꯡ ꯃꯈꯣꯌꯕꯨ ꯑꯃꯁꯨꯡ ꯃꯈꯣꯌꯒꯤ ꯊꯕꯛ ꯊꯧꯔꯃꯁꯤꯡ ꯉꯥꯛꯇꯨꯅꯥ ꯊꯝꯂꯤꯕꯥ ꯊꯧꯔꯃꯁꯤꯡ ꯑꯗꯨ ꯃꯈꯥ ꯇꯥꯅꯥ ꯆꯠꯊꯅꯕꯥ ꯑꯣꯕꯂꯤꯒꯦꯁꯟ ꯂꯩꯔꯤ꯫
In Egyptian belief there already existed an infinite and chaotic primordial ocean that preceded the creation of the ordered world,ꯏꯖꯤꯞꯇꯀꯤ ꯊꯥꯖꯕꯗꯥ ꯍꯥꯟꯅꯅꯥ ꯑꯣꯔꯗꯔ ꯇꯧꯔꯕꯥ ꯃꯥꯂꯦꯝ ꯑꯁꯤ ꯁꯦꯝꯕꯒꯤ ꯃꯃꯥꯡꯗꯥ ꯂꯩꯔꯝꯕꯥ ꯂꯣꯏꯕꯥ ꯅꯥꯏꯗꯕꯥ ꯑꯃꯁꯨꯡ ꯑꯔꯥꯅꯕꯥ ꯄ꯭ꯔꯤꯃꯣꯔꯗꯤꯌꯝ ꯑꯣꯁꯤꯟ ꯑꯃꯥ ꯂꯩꯔꯝꯃꯤ .
This cosmic ocean was personified by the god Nun,ꯃꯁꯤꯒꯤ ꯀꯣꯁ꯭ꯃꯤꯛ ꯑꯣꯁꯤꯟ ꯑꯁꯤ ꯏꯁ꯭ꯕꯔꯅꯥ ꯄꯔꯁꯣꯅꯤꯐꯥꯏꯗ ꯇꯧꯈꯤ ꯫
The earth personified by the god Geb is flat and is also covered by a flat skyfirmament heaven that arches over it and separates the earth from the surrounding cosmic ocean,ꯏꯁ꯭ꯕꯔ ꯒꯦꯕꯅꯥ ꯄꯔꯁꯣꯅꯦꯂꯥꯏꯖ ꯇꯧꯔꯕꯥ ꯄ꯭ꯔ꯭ꯏꯊꯤꯕꯤ ꯑꯁꯤ ꯐ꯭ꯂꯦꯠ ꯑꯣꯏ ꯑꯃꯁꯨꯡ ꯃꯁꯤꯒꯤ ꯃꯊꯛꯇꯥ ꯆꯦꯟꯊꯔꯀꯄꯥ ꯑꯃꯁꯨꯡ ꯄ꯭ꯔ꯭ꯏꯊꯤꯕꯤ ꯑꯁꯤꯕꯨ ꯑꯀꯣꯌꯕꯗꯥ ꯂꯩꯔꯤꯕꯥ ꯀꯣꯁ꯭ꯃꯤꯛ ꯑꯣꯁꯤꯅꯗꯒꯤ ꯇꯣꯉꯥꯟꯅꯥ ꯊꯝꯂꯤꯕꯥ ꯐ꯭ꯂꯦꯠ ꯁ꯭ꯀꯥꯏꯐꯤꯔꯃꯦꯃꯦꯟꯇ ꯁ꯭ꯕꯔꯒ ꯑꯃꯅꯥ ꯊꯜꯂꯀꯄꯁꯨ ꯌꯥꯏ
Heaven for the Egyptians was usually represented Nut the goddess of the sky,ꯏꯖꯤꯞꯇꯀꯤ ꯃꯤꯁꯤꯡꯒꯤꯗꯃꯛ ꯁ꯭ꯕꯔꯒ ꯑꯁꯤ ꯃꯍꯧꯁꯥꯅꯥ ꯑꯇꯤꯌꯥꯒꯤ ꯏꯁ꯭ꯕꯔꯕꯨ ꯔꯤꯞꯔꯖꯦꯟꯇ ꯇꯧꯔꯝꯃꯤ .
Earth is also separated from the firmament by the atmosphere personified as the god Shu,ꯄ꯭ꯔ꯭ꯏꯊꯤꯕꯤ ꯑꯁꯤꯁꯨ ꯏꯁ꯭ꯕꯔ ꯁꯨꯔ ꯍꯥꯌꯅꯥ ꯈꯉꯅꯕꯥ ꯑꯦꯇꯃꯣꯁ꯭ꯐꯤꯌꯔꯅꯥ ꯐꯔꯃꯃꯦꯟꯇ ꯑꯁꯤꯗꯒꯤ ꯇꯣꯈꯥꯏꯅꯥ ꯊꯝꯂꯤ .
Therefore the Egyptians conceived of the inhabited world as a bubble of air finite and dry surrounded by a universal and infinite dark formless and inert ocean,ꯃꯔꯝ ꯑꯗꯨꯅꯥ ꯏꯖꯤꯞꯇꯀꯤ ꯃꯤꯌꯥꯝꯅꯥ ꯃꯤ ꯌꯥꯝꯅꯥ ꯇꯤꯅꯕꯥ ꯃꯥꯂꯦꯝ ꯑꯁꯤꯕꯨ ꯌꯨꯅꯤꯚꯔꯁꯦꯜ ꯑꯃꯁꯨꯡ ꯏꯅꯐꯤꯅꯤꯠ ꯑꯣꯏꯕꯥ ꯑꯃꯝꯕꯥ ꯃꯑꯣꯡ ꯃꯇꯧ ꯂꯩꯇꯕꯥ ꯑꯃꯁꯨꯡ ꯏꯅꯔꯖꯤ ꯂꯩꯕꯥ ꯁꯃꯨꯗ꯭ꯔ ꯑꯃꯅꯥ ꯀꯨꯄꯁꯤꯜꯂꯕꯥ ꯑꯦꯌꯔ ꯐꯤꯅꯤꯇꯦꯗ ꯑꯃꯁꯨꯡ ꯗ꯭ꯔꯥꯏꯒꯤ ꯕꯕꯜ ꯑꯃꯥ ꯑꯣꯏꯅꯥ ꯈꯅꯈꯤ꯫
The sun god Ra is said to travel through the sky across the body of Nut enlivening the world with his light,ꯅꯨꯃꯤꯠꯀꯤ ꯏꯁ꯭ꯕꯔ ꯔꯥꯅꯥ ꯍꯥꯌꯔꯤ ꯃꯗꯨꯗꯤ ꯅꯨꯡꯁꯤꯠꯀꯤ ꯍꯀꯆꯥꯡꯒꯤ ꯃꯄꯥꯟꯗꯥ ꯑꯇꯤꯌꯥꯒꯤ ꯃꯔꯛꯇꯥ ꯆꯠꯄꯥ ꯑꯁꯤ ꯃꯍꯥꯛꯀꯤ ꯃꯉꯥꯂꯅꯥ ꯃꯥꯂꯦꯝ ꯑꯁꯤꯕꯨ ꯍꯤꯡꯍꯜꯂꯤ .
At night Ra passes beyond the western horizon into the Duat a mysterious region that borders the formlessness of Nun,"ꯅꯨꯃꯤꯗꯥꯡꯗꯥ ꯔꯥꯅꯥ ꯋꯦꯁ꯭ꯇꯔꯟ ꯍꯣꯔꯥꯏꯖꯅꯒꯤ ꯃꯄꯥꯟꯗꯥ ꯗ꯭ꯌꯨꯇꯤꯗꯥ ꯆꯠꯂꯤ, ꯃꯁꯤꯅꯥ ꯅꯨꯅꯒꯤ ꯃꯑꯣꯡ ꯃꯇꯧ ꯂꯩꯇꯕꯥ ꯑꯁꯤꯒꯥ ꯉꯃꯈꯩ ꯂꯥꯟꯗꯨꯅꯥ ꯂꯩꯕꯥ ꯑꯉꯀꯄꯥ ꯂꯃꯗꯝ ꯑꯃꯅꯤ꯫"
At dawn he emerges from the Duat in the eastern horizon,ꯑꯌꯨꯛ ꯑꯉꯅꯕꯗꯥ ꯃꯍꯥꯛ ꯏꯁ꯭ꯇꯔꯟ ꯍꯣꯔꯥꯏꯖꯣꯟꯗꯥ ꯂꯩꯕꯥ ꯗ꯭ꯌꯨꯇꯤꯗꯒꯤ ꯊꯣꯔꯀꯏ .
