en,mni-Mtei
"silently at one another, with the hail driving in between them like","ꯑꯃꯒꯥ ꯑꯃꯒꯥ ꯆꯨꯁꯤꯟꯅꯗꯨꯅꯥ, ꯃꯈꯣꯌꯒꯤ ꯃꯔꯛꯇꯥ ꯏꯁꯤꯡ ꯇꯨꯡꯁꯤꯅꯕꯒꯥ ꯂꯣꯌꯅꯅꯥ"
"a pigmy charge of bayonets, until the sky began to clear over","ꯕꯦꯌꯣꯅꯦꯠꯁꯤꯡꯒꯤ ꯄꯤꯒꯃꯤ ꯆꯥꯔꯖ ꯑꯃꯥ, ꯑꯇꯤꯌꯥ ꯑꯁꯤ ꯁꯦꯡꯗꯣꯀꯄꯥ ꯍꯧꯔꯀꯄꯥ ꯐꯥꯑꯣꯕꯥ ."
the village,ꯈꯨꯉ꯭ꯒꯪ ꯑꯗꯨꯗꯥ ꯌꯨ .
"“Show me!” said the traveller then, moving to the brow of the","""ꯑꯩꯉꯣꯟꯗ ꯎꯠꯂꯨ!"""
"hill. “See!”  returned the mender of roads, with extended finger",ꯆꯤꯡ.
“You go,“ꯑꯗꯣꯝꯅꯥ ꯆꯠꯂꯨ .
"down here, and straight through the street, and past the","ꯃꯐꯝ ꯑꯁꯤꯗꯥ, ꯑꯃꯁꯨꯡ ꯂꯝꯕꯤꯒꯤ ꯃꯔꯛꯇꯥ ꯊꯨꯅꯥ, ꯑꯃꯁꯨꯡ ꯂꯥꯟꯊꯣꯛꯂꯕꯥ ꯃꯇꯨꯡꯗꯥ ."
"fountain—” “To  the Devil with all that!”  interrupted the other,",ꯐꯣꯟꯇꯥꯟ—” “ꯃꯗꯨ ꯄꯨꯝꯅꯃꯛꯀꯥ ꯂꯣꯌꯅꯅꯥ ꯗꯦꯕꯤꯂꯗꯥ!”
rolling his eye,ꯃꯍꯥꯛꯀꯤ ꯃꯃꯤꯠ ꯔꯣꯜ ꯇꯧꯕꯥ .
over the landscape. “I go through no streets and past no,ꯂꯦꯟꯗꯁ꯭ꯀꯦꯄꯀꯤ ꯃꯊꯛꯇꯥ꯫
fountains. Well?”,ꯐꯣꯟꯇꯁꯤꯡ꯫
“Well! About two leagues beyond the summit of that hill above,“ꯑꯐꯕꯥ!ꯃꯊꯛꯀꯤ ꯃꯊꯛꯇꯥ ꯂꯩꯕꯥ ꯍꯤꯜ ꯑꯗꯨꯒꯤ ꯁꯃꯤꯠ ꯑꯗꯨꯒꯤ ꯃꯊꯛꯇꯥ ꯆꯥꯎꯔꯥꯛꯅꯥ ꯂꯤꯒ ꯑꯅꯤ
the village.”,ꯈꯨꯉ꯭ꯒꯪ ꯑꯗꯨ꯫”
368,꯳꯶꯸ ꯑꯃꯁꯨꯡ ꯑꯦꯟ.
