en,mni-Mtei
the methods of controlling the senses and the mind and practising concentration and meditation,ꯁꯦꯟꯁꯁꯤꯡ ꯑꯃꯁꯨꯡ ꯋꯥꯈꯜ ꯀꯟꯠꯔꯣꯜ ꯇꯧꯕꯥ ꯑꯃꯁꯨꯡ ꯀꯟꯁꯦꯟꯠꯔꯦꯁꯟ ꯑꯃꯁꯨꯡ ꯃꯦꯗꯤꯇꯦꯁꯟ ꯄ꯭ꯔꯦꯛꯇꯤꯁ ꯇꯧꯕꯒꯤ ꯃꯑꯣꯡꯁꯤꯡ
This is followed by a description of the various manifestations of the Lord in order to prepare him,ꯃꯁꯤꯒꯤ ꯃꯇꯨꯡꯗꯥ ꯃꯍꯥꯀꯄꯨ ꯁꯦꯝ ꯁꯥꯅꯕꯒꯤꯗꯃꯛ ꯏꯕꯨꯡꯉꯣꯒꯤ ꯇꯣꯉꯥꯟ ꯇꯣꯉꯥꯅꯕꯥ ꯃꯁꯀꯁꯤꯡꯒꯤ ꯃꯇꯥꯡꯗꯥ ꯐꯣꯡꯗꯣꯀꯄꯥ
for the vision of the Cosmic Form. Arjuna experiences the magnificent Cosmic Vision and,ꯀꯣꯁ꯭ꯃꯤꯛꯀꯤ ꯃꯑꯣꯡ ꯃꯇꯧꯒꯤ ꯃꯤꯠꯌꯦꯡꯒꯤꯗꯃꯛ꯫
understands the glorious nature of a liberated being. He is then given knowledge of the Field and the,ꯂꯤꯕꯔꯦꯠ ꯇꯧꯔꯕꯥ ꯃꯤꯑꯣꯏ ꯑꯃꯒꯤ ꯃꯁꯛ ꯅꯥꯏꯕꯥ ꯃꯑꯣꯡ ꯑꯗꯨ ꯈꯉꯏ꯫
"Knower of the Field, the three Gunas and the Purushottama. His knowledge is completed by an","ꯂꯝ ꯑꯁꯤ ꯈꯉꯂꯕꯥ, ꯒꯨꯅꯥ ꯑꯍꯨꯝ ꯑꯃꯁꯨꯡ ꯄꯨꯔꯨꯁꯣꯠꯇꯃꯥ꯫"
"explanation of the divine attributes, the three kinds of faith and the essence of the Yoga of","ꯗꯤꯚꯥꯏꯟ ꯑꯦꯠꯔꯤꯕꯤꯎꯇꯁꯤꯡꯒꯤ ꯃꯇꯥꯡꯗꯥ ꯃꯌꯦꯛ ꯁꯦꯡꯅꯥ ꯇꯥꯀꯄꯥ, ꯃꯈꯜ ꯑꯍꯨꯃꯒꯤ ꯊꯥꯖꯕꯥ ꯑꯃꯁꯨꯡ ꯌꯣꯒꯒꯤ ꯃꯔꯨꯑꯣꯏꯕꯥ"
renunciation,ꯔꯤꯟꯌꯨꯑꯦꯕꯜ ꯑꯣꯏꯕꯥ .
"Just as a student is coached in a university, Arjuna is coached by Krishna for the attainment","ꯃꯍꯩꯔꯣꯏ ꯑꯃꯅꯥ ꯌꯨꯅꯤꯚꯔꯁꯤꯇꯤ ꯑꯃꯗꯥ ꯀꯣꯆ ꯇꯧꯔꯀꯄꯒꯨꯝ, ꯑꯔꯖꯨꯟꯅꯥ ꯀ꯭ꯔ꯭ꯏꯁ꯭ꯅꯅꯥ ꯑꯦꯇꯦꯟꯃꯦꯟꯇꯀꯤꯗꯃꯛ ꯀꯣꯆ ꯇꯧꯔꯤ"
of knowledge of the Self in the spiritual university. Arjuna had various kinds of doubts; Lord,ꯁ꯭ꯄꯤꯔꯤꯆꯨꯑꯦꯜ ꯌꯨꯅꯤꯕꯔꯁꯤꯇꯤꯗꯥ ꯂꯩꯕꯥ ꯃꯁꯥꯒꯤ ꯂꯧꯁꯤꯡꯒꯤ ꯃꯇꯥꯡꯗꯥ ꯋꯥꯐꯝ ꯀꯌꯥ ꯊꯃꯈꯤ꯫
x,x ꯒꯤ ꯑꯣꯏꯕꯥ꯫
