en,mni-Mtei
"Atman. He finds that the bliss of the Atman is incomparable, that there is no gain greater than the",ꯑꯥꯠꯃꯥꯟ ꯍꯥꯌꯅꯥ ꯀꯧꯏ꯫
"Self. Having thus attained perfect union with the Self, the Yogi no more descends into ignorance or",ꯝꯁꯥꯒꯤ.
delusion. He does not relish any more the pleasures of the senses,ꯗꯤꯜꯌꯨꯁꯟ ꯇꯧꯕꯥ꯫
Lord Krishna again emphasises that the concentration of the mind on the Atman should be,ꯚꯒꯕꯥꯟ ꯀ꯭ꯔ꯭ꯏꯁ꯭ꯅꯅꯥ ꯑꯃꯨꯛ ꯍꯟꯅꯥ ꯑꯀꯅꯕꯥ ꯋꯥꯐꯝ ꯊꯝꯂꯤ ꯃꯗꯨꯗꯤ ꯑꯠꯃꯥꯅꯗꯥ ꯋꯥꯈꯂꯒꯤ ꯀꯟꯁꯦꯟꯠꯔꯦꯁꯟ ꯑꯁꯤ ꯑꯣꯏꯒꯗꯕꯅꯤ
like a steady flame in a windless place. This ultimately leads to the vision of the Lord in all beings,ꯅꯨꯡꯁꯤꯠ ꯌꯥꯑꯣꯗꯕꯥ ꯃꯐꯝ ꯑꯃꯗꯥ ꯂꯦꯞꯄꯥ ꯂꯩꯇꯅꯥ ꯃꯩꯁꯥꯒꯨꯝꯅꯥ꯫
and creatures. Arjuna is doubtful whether it is at all possible to engage the mind steadily on the,ꯑꯃꯁꯨꯡ ꯖꯤꯕꯁꯤꯡ꯫
"higher Self, as its very nature seems to be one of restlessness. Krishna assures him that the practice","ꯍꯦꯟꯅꯥ ꯋꯥꯡꯕꯥ ꯁꯦꯜꯐ, ꯃꯔꯃꯗꯤ ꯃꯁꯤꯒꯤ ꯃꯑꯣꯡ ꯃꯇꯧ ꯑꯁꯤ ꯋꯥꯈꯜ ꯅꯨꯡꯉꯥꯏꯇꯕꯥ ꯑꯃꯅꯤ ꯍꯥꯌꯅꯥ ꯂꯧꯅꯩ꯫"
can succeed through Vairagya (dispassion) and constant effort,ꯕꯩꯔꯥꯒ꯭ꯌꯥ (ꯗꯤꯁꯄꯦꯁꯟ) ꯑꯃꯁꯨꯡ ꯂꯦꯞꯇꯅꯥ ꯍꯣꯠꯅꯕꯒꯤ ꯈꯨꯠꯊꯥꯡꯗꯥ ꯃꯥꯌ ꯄꯥꯀꯄꯥ ꯉꯃꯒꯅꯤ
Arjuna wishes to know the fate of the aspirant who fails to realise the Supreme in spite of his,ꯑꯔꯖꯨꯟꯅꯥ ꯃꯍꯥꯛꯀꯤ ꯃꯐꯃꯗꯥ ꯁꯨꯞꯔꯤꯝꯕꯔꯕꯨ ꯈꯉꯕꯥ ꯉꯃꯗꯕꯥ ꯑꯦꯁ꯭ꯄꯤꯔꯦꯟꯇ ꯑꯗꯨꯒꯤ ꯚꯥꯒ꯭ꯌ ꯑꯗꯨ ꯈꯉꯕꯥ ꯄꯥꯝꯂꯤ꯫
faith and sincerity. Krishna tells him that the accumulated power of his Yogic practices will assure,ꯊꯥꯖꯕꯥ ꯑꯃꯁꯨꯡ ꯄꯨꯀꯆꯦꯜ ꯁꯦꯡꯕꯥ꯫
"him a better birth in the future, with more favourable conditions for Sadhana. The aspirant will then","ꯃꯍꯥꯀꯄꯨ ꯇꯨꯡꯗꯥ ꯍꯦꯟꯅꯥ ꯐꯕꯥ ꯄꯣꯀꯄꯥ, ꯁꯥꯙꯅꯥꯒꯤꯗꯃꯛ ꯍꯦꯟꯅꯥ ꯐꯕꯥ ꯐꯤꯚꯃꯁꯤꯡ ꯂꯩꯕꯥ꯫"
be compelled to carry on his Yogic practices with greater vigour and faith and will finally achieve,ꯃꯍꯥꯛꯀꯤ ꯌꯣꯒꯒꯤ ꯊꯧꯑꯣꯡꯁꯤꯡ ꯑꯁꯤ ꯍꯦꯟꯅꯥ ꯊꯧꯅꯥ ꯑꯃꯁꯨꯡ ꯊꯥꯖꯕꯒꯥ ꯂꯣꯌꯅꯅꯥ ꯃꯈꯥ ꯆꯠꯊꯅꯕꯥ ꯇꯀꯁꯤꯅꯕꯥ ꯑꯃꯁꯨꯡ ꯑꯔꯣꯏꯕꯗꯥ ꯐꯪꯕꯥ ꯉꯃꯒꯅꯤ
God-realisation,ꯏꯁ꯭ꯕꯔ-ꯔꯤꯑꯦꯂꯥꯏꯖꯦꯁꯟ
Krishna concludes that the Yogi—one who has attained union with the Supreme Lord—is,ꯀ꯭ꯔ꯭ꯏꯁ꯭ꯅꯅꯥ ꯂꯣꯏꯁꯤꯜꯂꯤ ꯃꯗꯨꯗꯤ ꯌꯣꯒꯤ ꯑꯁꯤ – ꯁꯨꯞꯔꯤꯝ ꯂꯔꯗꯅꯒꯥ ꯂꯣꯌꯅꯅꯥ ꯌꯨꯃꯐꯝ ꯑꯣꯏꯕꯥ ꯑꯃꯥ ꯑꯣꯏꯔꯤꯕꯥ ꯑꯁꯤ – ꯑꯁꯤꯅꯤ ꯫
"superior to the ascetics, to the men of book knowledge and the men of action, as the latter have not","ꯇꯄꯁ꯭ꯌꯥ ꯇꯧꯕꯁꯤꯡꯗꯒꯤ ꯍꯦꯟꯅꯥ ꯐꯕꯥ, ꯂꯥꯏꯔꯤꯛ ꯖ꯭ꯅꯥꯅꯒꯤ ꯃꯤꯑꯣꯏꯁꯤꯡ ꯑꯃꯁꯨꯡ ꯊꯕꯛ ꯇꯧꯕꯒꯤ ꯃꯤꯑꯣꯏꯁꯤꯡ ꯐꯥꯑꯣꯕꯥ, ꯃꯔꯃꯗꯤ ꯇꯨꯡꯗꯥ ꯂꯥꯀꯄꯥ ꯃꯤꯑꯣꯏꯁꯤꯡꯅꯥ ."
transcended ignorance and merged in the Self,ꯇ꯭ꯔꯥꯟꯁꯦꯟꯗ ꯏꯒꯅꯣꯔꯦꯟꯁ ꯑꯃꯁꯨꯡ ꯃꯁꯥꯗꯥ ꯃꯔꯤ ꯂꯩꯅꯍꯅꯕꯥ .
Sri Bhagavaan Uvaacha:,ꯁ꯭ꯔꯤ ꯚꯒꯕꯥꯟ ꯎꯋꯥꯆ꯭ꯌꯥ:
