en,mni-Mtei
Because of that voice the antisuccess voice that told me I was a,ꯃꯔꯝ ꯑꯗꯨꯅꯥ ꯈꯣꯟꯖꯦꯜ ꯑꯗꯨꯅꯥ ꯑꯩꯉꯣꯟꯗꯥ ꯍꯥꯌꯈꯤꯕꯥ ꯑꯦꯟꯇꯤꯁꯛꯁꯦꯁ ꯚꯣꯏꯁ ꯑꯗꯨ .
showoff a neurotic,ꯁꯣꯑꯣꯐ ꯑꯃꯥ ꯅ꯭ꯌꯨꯔꯣꯇꯤꯛ ꯑꯣꯏꯕꯥ .
Where did you get that idea? Its my mothers idea She said it all the time,ꯑꯗꯨꯒꯨꯝꯕꯥ ꯋꯥꯈꯜꯂꯣꯟ ꯑꯗꯨ ꯑꯗꯣꯝꯅꯥ ꯀꯗꯥꯌꯗꯥ ꯐꯪꯈꯤꯕꯒꯦ?
Do you have any idea where she got that opinion? Well she was really neglected by her own mother who cared about,ꯃꯍꯥꯛꯅꯥ ꯋꯥꯈꯜꯂꯣꯟ ꯑꯗꯨ ꯀꯗꯥꯌꯗꯥ ꯐꯪꯈꯤꯕꯒꯦ ꯍꯥꯌꯕꯒꯤ ꯋꯥꯈꯜꯂꯣꯟ ꯑꯃꯥ ꯑꯗꯣꯃꯒꯤ ꯃꯐꯃꯗꯥ ꯂꯩꯕ꯭ꯔꯥ?
nothing but parties and high society Andrea stopped talking for a,ꯄꯥꯔꯇꯤꯁꯤꯡ ꯑꯃꯁꯨꯡ ꯍꯥꯏ ꯁꯣꯁꯥꯏꯇꯤ ꯅꯠꯇꯅꯥ ꯀꯔꯤꯁꯨ ꯑꯦꯟꯗ꯭ꯔꯤꯌꯥꯅꯥ ꯋꯥꯔꯤ ꯁꯥꯅꯕꯥ ꯂꯦꯄꯈꯤ
moment Good God she said then She was talking to her mother not,moment good god ꯃꯍꯥꯛꯅꯥ ꯍꯥꯌꯈꯤ ꯃꯗꯨꯗꯤ ꯃꯇꯝ ꯑꯗꯨꯗꯥ ꯃꯍꯥꯛꯅꯥ ꯃꯃꯥꯒꯥ ꯋꯥꯔꯤ ꯁꯥꯅꯔꯝꯃꯤ ꯅꯠꯇꯦ
to me! What about you? What did you discover when you rewrote your past? Did the pain of whatshouldhavebeen seem almost too intense to bear? Or after releasing some feelings did you find yourself thinking I was,ꯑꯩꯒꯤꯗꯃꯛꯇꯗꯤ!
such a jerk! Its all my own fault If youre blaming yourself try to stop,ꯑꯁꯤꯒꯨꯝꯕꯥ ꯖꯔꯛ ꯑꯃꯥ!
at once Its unproductive but thats not the real problem The real,ꯑꯃꯨꯛ ꯍꯟꯅꯥ ꯃꯁꯤꯒꯤ ꯑꯅꯞꯔꯗꯛꯇꯤꯕ ꯑꯗꯨꯕꯨ ꯊ꯭ꯌꯥꯠꯁ ꯅꯠꯇꯦ ꯑꯁꯦꯡꯕꯥ ꯄ꯭ꯔꯣꯕ꯭ꯂꯦꯝ ꯑꯗꯨ ꯑꯁꯦꯡꯕꯥ
problem is that selfblame is based on an illusion you designed to make you,ꯄ꯭ꯔꯣꯕ꯭ꯂꯦꯝ ꯑꯁꯤꯗꯤ ꯁꯦꯂꯐ-ꯕ꯭ꯂꯦꯝ ꯑꯁꯤ ꯅꯍꯥꯛꯅꯥ ꯁꯦꯝꯅꯕꯥ ꯅꯍꯥꯛꯅꯥ ꯁꯦꯃꯈꯤꯕꯥ ꯏꯜꯌꯨꯁꯟ ꯑꯃꯗꯥ ꯌꯨꯝꯐꯝ ꯑꯣꯏꯕꯅꯤ ꯍꯥꯌꯕꯁꯤꯅꯤ꯫
feel more powerful than you really were,ꯑꯗꯣꯝꯅꯥ ꯇꯁꯦꯡꯅꯥ ꯑꯣꯏꯔꯝꯕꯗꯒꯤ ꯍꯦꯟꯅꯥ ꯁꯛꯇꯤ ꯂꯩꯕꯥ ꯐꯥꯑꯣꯕꯥ .
ITS ARROGANT TO BE TOO HARD ON YOURSELF! If you ever think I had the power to do differently and I didnt,ꯃꯁꯤꯒꯤ ꯑꯍꯣꯡꯕꯥ ꯑꯁꯤ ꯑꯗꯣꯃꯒꯤ ꯏꯁꯥꯗꯥ ꯌꯥꯝꯅꯥ ꯀꯟꯅꯥ ꯍꯣꯠꯅꯕꯅꯤ!
Everything is all my fault youre on a power trip It can actually make,ꯄꯨꯝꯅꯃꯛ ꯑꯁꯤ ꯑꯩꯒꯤ ꯐꯣꯜꯇ ꯌꯨꯔꯦ ꯑꯣꯟ ꯑꯦ ꯄꯥꯋꯔ ꯇ꯭ꯔꯤꯞ ꯃꯁꯤꯅꯥ ꯇꯁꯦꯡꯅꯥ ꯁꯦꯝꯕꯥ ꯉꯃꯒꯅꯤ
you feel stronger to be angry at yourself as though you were the master,ꯅꯍꯥꯛꯅꯥ ꯃꯥꯁ꯭ꯇꯔ ꯑꯣꯏꯕꯒꯨꯝ ꯅꯁꯥꯗꯥ ꯋꯥꯈꯜ ꯅꯨꯡꯉꯥꯏꯇꯕꯥ ꯐꯥꯑꯣꯔꯀꯄꯥ ꯑꯗꯨ ꯅꯍꯥꯛꯅꯥ ꯍꯦꯟꯅꯥ ꯃꯄꯥꯉ꯭ꯒꯜ ꯀꯅꯕꯥ ꯐꯥꯑꯣꯏ꯫
of your fate But you did not have the power to do differently,ꯑꯗꯣꯃꯒꯤ ꯚꯥꯒ꯭ꯌ ꯑꯗꯨ ꯑꯗꯨꯕꯨ ꯑꯗꯣꯃꯒꯤ ꯃꯐꯃꯗꯥ ꯇꯣꯉꯥꯟꯅꯥ ꯇꯧꯕꯒꯤ ꯁꯛꯇꯤ ꯂꯩꯔꯃꯗꯦ .
Andrea left bookkeeping and got back into musical theater as a,ꯑꯦꯟꯗ꯭ꯔꯤꯌꯥꯅꯥ ꯕꯨꯀꯀꯤꯄꯤꯡ ꯊꯥꯗꯣꯀꯈꯤ ꯑꯃꯁꯨꯡ ꯃ꯭ꯌꯨꯖꯤꯀꯦꯜ ꯊꯤꯌꯦꯇꯔꯗꯥ ꯑꯃꯨꯛ ꯍꯟꯅꯥ ꯆꯪꯂꯀꯈꯤ꯫
character dancer but she still had days when shed see somebody in,ꯀꯦꯔꯦꯛꯇꯔ ꯗꯥꯟꯁꯥꯔ ꯑꯗꯨꯕꯨ ꯃꯍꯥꯛꯅꯥ ꯍꯧꯖꯤꯀꯁꯨ ꯁꯦꯗꯅꯥ ꯀꯅꯥꯒꯨꯝꯕꯥ ꯑꯃꯕꯨ ꯀꯅꯥꯒꯨꯝꯕꯥ ꯑꯃꯒꯤ ꯃꯐꯃꯗꯥ ꯎꯕꯥ ꯃꯇꯃꯗꯥ ꯅꯨꯃꯤꯠ ꯀꯌꯥ ꯂꯩꯔꯤ꯫
People magazine and say That could have been me She would have to,ꯄꯤꯄꯜ ꯃꯦꯒꯥꯖꯤꯟ ꯑꯃꯁꯨꯡ ꯍꯥꯌꯔꯤ ꯃꯗꯨꯗꯤ ꯑꯩ ꯑꯣꯏꯕꯥ ꯌꯥꯏ ꯃꯍꯥꯛꯅꯥ ꯇꯧꯒꯗꯕꯥ ꯑꯁꯤ
remember that when she was a twentyyearold kid she didnt have the,"ꯅꯤꯡꯁꯤꯡꯕꯤꯌꯨ, ꯃꯍꯥꯛ ꯇꯔꯥꯅꯤꯊꯣꯏꯒꯤ ꯑꯉꯥꯡ ꯑꯣꯏꯔꯤꯉꯩꯗꯥ ꯃꯍꯥꯛꯅꯥ ꯂꯩꯈꯤꯗꯦ ꯃꯍꯥꯛꯅꯥ ꯂꯩꯈꯤꯗꯦ"
strength to do differently She had to remember that her particular,ꯄꯥꯉ꯭ꯒꯂꯅꯥ ꯇꯣꯉꯥꯟꯅꯥ ꯇꯧꯕꯥ ꯃꯍꯥꯛꯅꯥ ꯅꯤꯡꯁꯤꯡꯒꯗꯕꯅꯤ ꯃꯗꯨꯗꯤ ꯃꯍꯥꯛꯀꯤ ꯑꯀꯛꯅꯕꯥ .
childhood with her particular mother had programmed her to pass up,ꯃꯍꯥꯛꯀꯤ ꯑꯀꯛꯅꯕꯥ ꯃꯃꯥꯒꯥ ꯂꯣꯌꯅꯅꯥ ꯑꯉꯥꯡ ꯑꯣꯏꯔꯤꯉꯩꯒꯤ ꯃꯇꯝ ꯑꯁꯤ ꯃꯍꯥꯀꯄꯨ ꯄꯥꯁ ꯇꯧꯅꯕꯥ ꯄ꯭ꯔꯣꯒ꯭ꯔꯥꯝ ꯇꯧꯈꯤꯕꯅꯤ
success,ꯃꯥꯏ ꯄꯥꯛꯄ
Why do we choose to blame ourselves rather than admit we were,ꯑꯩꯈꯣꯌꯅꯥ ꯀꯔꯤꯒꯤꯗꯃꯛ ꯑꯩꯈꯣꯌ ꯏꯁꯥꯕꯨ ꯗꯣꯁ ꯇꯧꯔꯤꯕꯅꯣ ꯍꯥꯌꯅꯥ ꯌꯥꯖꯕꯗꯒꯤ ꯑꯩꯈꯣꯌꯅꯥ .
innocent? Because we cant bear to remember our tragic helplessness,ꯆꯝꯖꯕ?
The illusion of power is a leftover from childhood when we,ꯁꯛꯇꯤꯒꯤ ꯏꯜꯌꯨꯁꯟ ꯑꯁꯤ ꯑꯩꯈꯣꯌꯅꯥ ꯑꯉꯥꯡ ꯑꯣꯏꯔꯤꯉꯩꯗꯒꯤ ꯍꯧꯅꯥ ꯂꯦꯃꯍꯧꯔꯤꯕꯥ ꯑꯃꯅꯤ ꯫
desperately needed to think we had more options than we actually had,ꯑꯩꯈꯣꯌꯅꯥ ꯇꯁꯦꯡꯅꯥ ꯂꯩꯈꯤꯕꯥ ꯑꯗꯨꯗꯒꯤ ꯍꯦꯟꯅꯥ ꯑꯣꯄꯁꯟ ꯂꯩ ꯍꯥꯌꯅꯥ ꯈꯅꯕꯥ ꯌꯥꯝꯅꯥ ꯃꯊꯧ ꯇꯥꯈꯤ
In fact we never had the power to make our mothers lives come out,ꯇꯁꯦꯡꯅꯥ ꯑꯩꯈꯣꯌꯅꯥ ꯑꯩꯈꯣꯌꯒꯤ ꯏꯃꯥꯁꯤꯡꯒꯤ ꯄꯨꯟꯁꯤ ꯃꯍꯤꯡ ꯊꯣꯀꯍꯟꯅꯕꯒꯤ ꯁꯛꯇꯤ ꯀꯩꯗꯧꯅꯨꯡꯗꯥ ꯐꯪꯈꯤꯗꯦ .
right or to make a jealous sibling love us or to make an angry father,right ꯅꯠꯔꯒꯥ ꯏꯔꯥꯠꯊꯧꯅꯤꯉꯥꯏ ꯑꯣꯏꯕꯥ ꯃꯔꯨꯞ ꯑꯃꯕꯨ ꯑꯩꯈꯣꯌꯕꯨ ꯅꯨꯡꯁꯤꯕꯤꯌꯨ ꯅꯠꯔꯒꯥ ꯑꯁꯥꯑꯣꯕꯥ ꯃꯄꯥ ꯑꯃꯥ ꯑꯣꯏꯍꯅꯕꯤꯌꯨ
behave differently Thats very hard news And if you blame yourself,behave darkedly thats very hard news ꯑꯃꯁꯨꯡ ꯀꯔꯤꯒꯨꯝꯕꯥ ꯅꯍꯥꯛꯅꯥ ꯅꯁꯥꯕꯨ ꯗꯣꯁ ꯇꯧꯔꯕꯗꯤ
now for not grabbing the success that was within your reach in the past,ꯍꯧꯖꯤꯛ ꯍꯧꯈꯤꯕꯥ ꯃꯇꯃꯗꯥ ꯑꯗꯣꯃꯒꯤ ꯌꯧꯕꯥ ꯉꯝꯕꯒꯤ ꯃꯅꯨꯡꯗꯥ ꯂꯩꯔꯝꯕꯥ ꯃꯥꯌ ꯄꯥꯀꯄꯥ ꯑꯗꯨ ꯂꯧꯗꯕꯒꯤꯗꯃꯛ .
something When people have the strength to do whats right for them they,ꯃꯤꯌꯥꯝꯅꯥ ꯃꯈꯣꯌꯒꯤꯗꯃꯛ ꯀꯔꯤ ꯇꯧꯅꯕꯥ ꯀꯔꯤ ꯇꯧꯅꯕꯒꯤ ꯄꯥꯉ꯭ꯒꯜ ꯂꯩꯔꯕꯥ ꯃꯇꯃꯗꯥ ꯀꯔꯤꯒꯨꯝꯕꯥ ꯈꯔꯥ ꯃꯈꯣꯌꯅꯥ .
do it! When theyre burdened by too many inner conflicts they cant,ꯇꯧꯕꯤꯌꯨ!
ITS BLAME TIME! TEMPORARILY,ꯃꯁꯤꯒꯤ ꯗꯣꯁ ꯃꯇꯝ!
Something did go wrong in your childhood And if you dont put the,ꯀꯔꯤꯒꯨꯝꯕꯥ ꯈꯔꯥ ꯅꯍꯥꯛꯀꯤ ꯑꯉꯥꯡ ꯑꯣꯏꯔꯤꯉꯩꯗꯥ ꯑꯔꯥꯅꯕꯥ ꯇꯧꯈꯤ ꯑꯃꯁꯨꯡ ꯀꯔꯤꯒꯨꯝꯕꯥ ꯅꯍꯥꯛꯅꯥ ꯃꯗꯨ ꯊꯥꯗꯣꯛꯂꯃꯗ꯭ꯔꯕꯗꯤ .
blame somewhere outside yourself youre going to blame yourself,ꯗꯣꯁ ꯑꯣꯐ ꯅꯍꯥꯛꯀꯤ ꯃꯄꯥꯟꯗꯥ ꯅꯍꯥꯛꯅꯥ ꯅꯁꯥꯕꯨ ꯗꯣꯁ ꯇꯧꯔꯛꯀꯅꯤ
To get your selfesteem back you have to take a few steps that may,ꯑꯗꯣꯃꯒꯤ ꯁꯦꯜꯐ-ꯏꯁ꯭ꯇꯤꯝ ꯑꯗꯨ ꯑꯃꯨꯛ ꯍꯟꯅꯥ ꯐꯪꯅꯕꯒꯤꯗꯃꯛ ꯑꯗꯣꯝꯅꯥ ꯈꯣꯡꯊꯥꯡ ꯈꯔꯥ ꯂꯧꯈꯠꯀꯗꯕꯅꯤ ꯃꯗꯨꯗꯤ .
