en,mni-Mtei
Version 2 The psychological makeover In this version of the ideal,ꯕꯔꯖꯟ ꯲ ꯑꯥꯏꯗꯤꯌꯥꯂꯒꯤ ꯚꯔꯖꯟ ꯑꯁꯤꯗꯥ ꯁꯥꯏꯀꯣꯂꯣꯖꯤꯀꯦꯜ ꯃꯦꯀꯑꯣꯚꯔ .
family you start with your real family and totally reverse their negative,ꯏꯃꯨꯡ ꯃꯅꯨꯡ ꯅꯍꯥꯛꯅꯥ ꯅꯍꯥꯛꯀꯤ ꯑꯁꯦꯡꯕꯥ ꯏꯃꯨꯡꯗꯒꯤ ꯍꯧꯔꯒꯥ ꯃꯈꯣꯌꯒꯤ ꯅꯦꯒꯦꯇꯤꯕ ꯃꯄꯨꯡ ꯐꯥꯅꯥ ꯔꯤꯚꯔꯁ ꯇꯧꯕꯥ
attitudes If they were angry imagine them as patient and kind if they,ꯑꯦꯇꯤꯆꯨꯗꯁꯤꯡ ꯀꯔꯤꯒꯨꯝꯕꯥ ꯃꯈꯣꯌꯅꯥ ꯑꯁꯥꯑꯣꯕꯥ ꯂꯩꯔꯕꯗꯤ ꯃꯈꯣꯌꯕꯨ ꯑꯁꯥꯑꯣꯕꯥ ꯑꯃꯁꯨꯡ ꯃꯤꯅꯨꯡꯁꯤ ꯂꯩꯕꯥ ꯑꯣꯏꯅꯥ ꯏꯃꯥꯖꯤꯟ ꯇꯧꯕꯤꯌꯨ ꯀꯔꯤꯒꯨꯝꯕꯥ ꯃꯈꯣꯌꯅꯥ .
were sad make them happy if they were fearful make them braveand,were sad them make them happoin ꯀꯔꯤꯒꯨꯝꯕꯥ ꯃꯈꯣꯌꯅꯥ ꯑꯀꯤꯕꯥ ꯐꯥꯑꯣꯔꯕꯗꯤ ꯃꯈꯣꯌꯕꯨ ꯊꯧꯅꯥ ꯐꯕꯥ ꯑꯣꯏꯍꯅꯕꯤꯌꯨ
if they were critical make them supportive,ꯀꯔꯤꯒꯨꯝꯕꯥ ꯃꯈꯣꯌꯅꯥ ꯀ꯭ꯔꯤꯇꯤꯀꯦꯜ ꯑꯣꯏꯔꯝꯂꯕꯗꯤ ꯃꯈꯣꯌꯕꯨ ꯁꯄꯣꯔꯇꯤꯕ ꯑꯣꯏꯍꯅꯕꯤꯌꯨ
All right begin the fantasy,ꯑꯣꯜ ꯔꯥꯏꯠꯅꯥ ꯐꯦꯟꯇꯥꯁꯤ ꯍꯧꯗꯣꯀꯎ .
Youre at dinner You present your family with your current goal and,ꯌꯨꯔꯦ ꯑꯦꯠ ꯗꯤꯅꯥꯔ ꯅꯍꯥꯛꯅꯥ ꯅꯍꯥꯛꯀꯤ ꯏꯃꯨꯡ ꯃꯅꯨꯡꯕꯨ ꯅꯍꯥꯛꯀꯤ ꯍꯧꯖꯤꯛ ꯂꯩꯔꯤꯕꯥ ꯄꯥꯟꯗꯝ ꯑꯗꯨꯒꯥ ꯂꯣꯌꯅꯅꯥ ꯄꯤꯔꯤ ꯑꯃꯁꯨꯡ
get the most delightful response possible Take some time to imagine,ꯈ꯭ꯕꯥꯏꯗꯒꯤ ꯅꯨꯡꯉꯥꯏꯕꯥ ꯄꯥꯎꯈꯨꯝ ꯑꯃꯥ ꯐꯪꯕꯤꯌꯨ ꯑꯣꯏꯊꯣꯀꯄꯥ ꯌꯥꯕꯥ ꯃꯇꯝ ꯈꯔꯥ ꯂꯧꯕꯥ ꯌꯥꯏ ꯏꯃꯥꯖꯤꯟ ꯇꯧꯕꯥ
each member of your family energetically encouraging you,ꯑꯗꯣꯃꯒꯤ ꯏꯃꯨꯡꯒꯤ ꯃꯤꯑꯣꯏ ꯈꯨꯗꯤꯡꯃꯛꯅꯥ ꯑꯗꯣꯃꯗꯥ ꯏꯅꯔꯖꯤ ꯂꯩꯅꯥ ꯄꯨꯛꯅꯤꯡ ꯊꯧꯒꯠꯄꯥ .
Heres how two people imagined such a scene Joe twentythree a,ꯃꯐꯝ ꯑꯁꯤꯗꯥ ꯃꯤꯑꯣꯏ ꯑꯅꯤꯅꯥ ꯑꯁꯤꯒꯨꯝꯕꯥ ꯊꯧꯗꯣꯛ ꯑꯃꯥ ꯏꯃꯥꯖꯤꯟ ꯇꯧꯈꯤꯕꯥ ꯑꯗꯨ joe twentythree a
