en,mni-Mtei
"way, ‘Won’t some of you come for a drive? I’ve been working","ꯋꯦ, ‘ꯅꯉꯒꯤ ꯃꯔꯛꯇꯒꯤ ꯈꯔꯗꯤ ꯗ꯭ꯔꯥꯏꯕꯀꯤꯗꯃꯛ ꯂꯥꯀꯄꯥ ꯅꯠꯇꯦ?"
"away at mathematics till my head is in a muddle, and I’m going","ꯑꯩꯒꯤ ꯃꯀꯣꯛ ꯑꯁꯤ ꯃꯔꯥꯜ ꯑꯃꯗꯥ ꯂꯩꯕꯥ ꯐꯥꯑꯣꯕꯥ ꯃꯦꯊꯃꯦꯇꯤꯛꯁꯇꯥ ꯂꯥꯞꯅꯥ ꯂꯩ, ꯑꯃꯁꯨꯡ ꯑꯩꯅꯥ ꯆꯠꯂꯤ ."
"to freshen my wits by a brisk turn. It’s a dull day, but the air isn’t",ꯑꯩꯒꯤ ꯋꯥꯈꯂꯁꯤꯡꯕꯨ ꯌꯥꯝꯅꯥ ꯊꯨꯅꯥ ꯌꯥꯡꯅꯥ ꯆꯦꯅꯕꯥ ꯉꯝꯅꯕꯥ꯫
"bad, and I’m going to","ꯐꯠꯇꯕꯥ, ꯑꯃꯁꯨꯡ ꯑꯩꯅꯥ ꯆꯠꯀꯅꯤ ."
276,꯲꯷꯶ ꯑꯃꯁꯨꯡ ꯑꯦꯟ.
"take Brooke home, so it will be gay inside, if it isn’t out. Come,","ꯕ꯭ꯔꯨꯛ ꯌꯨꯃꯗꯥ ꯄꯨꯔꯀꯎ, ꯃꯔꯝ ꯑꯗꯨꯅꯥ ꯃꯁꯤ ꯃꯅꯨꯡꯗꯥ ꯒꯦ ꯑꯣꯏꯒꯅꯤ, ꯀꯔꯤꯒꯨꯝꯕꯥ ꯃꯗꯨ ꯊꯣꯛꯂꯛꯇꯕꯥ ꯑꯣꯏꯔꯕꯗꯤ꯫"
"Jo, you and Beth will go, won’t you?’","ꯖꯣ, ꯅꯉ ꯑꯃꯁꯨꯡ ꯕꯦꯠꯅꯥ ꯆꯠꯀꯅꯤ, ꯅꯠꯇꯦ?’"
‘Of course we will.’,‘ꯑꯆꯨꯝꯕꯅꯤ ꯑꯩꯈꯣꯌꯅꯥ ꯇꯧꯒꯅꯤ꯫’
"‘Much obliged, but I’m busy.’ And Meg whisked out her","‘ꯌꯥꯝꯅꯥ ꯑꯣꯕꯂꯤꯒꯦꯁꯟ ꯇꯧꯕꯥ, ꯑꯗꯨꯕꯨ ꯑꯩꯗꯤ ꯌꯥꯝꯅꯥ ꯋꯥꯅꯥ ꯊꯣꯀꯏ꯫’ ꯑꯃꯁꯨꯡ ꯃꯦꯒꯅꯥ ꯃꯍꯥꯀꯄꯨ ꯍꯨꯏꯁ ꯇꯧꯈꯤ"
"workbasket, for she had agreed with her mother that it was","ꯋꯥꯔꯀꯕꯥꯁ꯭ꯀꯦꯠ, ꯃꯔꯃꯗꯤ ꯃꯍꯥꯛꯅꯥ ꯃꯍꯥꯛꯀꯤ ꯃꯃꯥꯒꯥ ꯌꯥꯅꯕꯥ ꯄꯨꯔꯀꯈꯤ ꯃꯗꯨꯗꯤ ꯃꯁꯤꯅꯤ ."
"best, for her at least, not to drive too often with the young","ꯈ꯭ꯕꯥꯏꯗꯒꯤ ꯐꯕꯥ, ꯌꯥꯃꯗ꯭ꯔꯕꯗꯥ ꯃꯍꯥꯛꯀꯤꯗꯃꯛꯇꯗꯤ, ꯅꯍꯥ ꯑꯣꯏꯔꯤꯕꯥ ꯃꯤꯑꯣꯏꯁꯤꯡꯒꯥ ꯂꯣꯌꯅꯅꯥ ꯑꯌꯥꯝꯕꯥ ꯃꯇꯃꯗꯥ ꯒꯥꯔꯤ ꯊꯧꯕꯥ ꯌꯥꯔꯣꯏ꯫"
gentleman,ꯖꯦꯟꯇꯂꯃꯦꯟ .
"‘We three will be ready in a minute,’ cried Amy, running away to",‘ꯑꯩꯈꯣꯌ ꯑꯍꯨꯝ ꯃꯤꯅꯤꯠ ꯑꯃꯗꯥ ꯁꯦꯝ ꯁꯥꯗꯨꯅꯥ ꯂꯩꯒꯅꯤ’ ꯍꯥꯌꯅꯥ ꯑꯦꯃꯤꯅꯥ ꯀꯞꯂꯒꯥ ꯂꯥꯀꯈꯤ
wash her hands,ꯃꯍꯥꯛꯀꯤ ꯈꯨꯠ ꯍꯥꯃꯗꯣꯀꯄꯥ
"‘Can I do anything for you, Madam Mother?’ asked Laurie,","‘ꯑꯩꯅꯥ ꯅꯉꯒꯤꯗꯃꯛ ꯀꯔꯤꯒꯨꯝꯕꯥ ꯈꯔꯥ ꯇꯧꯕꯥ ꯉꯃꯒꯗ꯭ꯔꯥ, ꯃꯦꯗꯝ ꯃꯥꯗꯥ?’ ꯂꯧꯔꯤꯅꯥ ꯍꯪꯈꯤ,"
leaning over Mrs. March’s chair with the affectionate look and,ꯅꯨꯡꯁꯤꯖꯔꯕꯥ ꯃꯤꯠꯌꯦꯡ ꯑꯗꯨꯒꯥ ꯂꯣꯌꯅꯅꯥ ꯁ꯭ꯔꯤꯃꯇꯤ ꯃꯥꯔꯆꯀꯤ ꯆꯦꯌꯥꯔꯒꯤ ꯃꯊꯛꯇꯥ ꯂꯦꯞꯄꯥ ꯑꯃꯁꯨꯡ
tone he always gave her,ꯇꯣꯟ ꯃꯍꯥꯛꯅꯥ ꯃꯇꯝ ꯄꯨꯝꯅꯃꯛꯇꯥ ꯃꯍꯥꯀꯄꯨ ꯄꯤꯖꯈꯤ
"‘No, thank you, except call at the office, if you’ll be so kind,","‘ꯅꯠꯇꯦ, ꯊꯥꯒꯠꯆꯔꯤ, ꯑꯣꯐꯤꯁꯇꯥ ꯀꯜ ꯇꯧꯕꯥ ꯅꯠꯇꯅꯥ, ꯀꯔꯤꯒꯨꯝꯕꯥ ꯅꯍꯥꯛꯅꯥ ꯑꯁꯨꯛ ꯌꯥꯝꯅꯥ ꯃꯤꯅꯨꯡꯁꯤ ꯂꯩꯔꯕꯗꯤ,"
"dear. It’s our day for a letter, and the postman hasn’t been",ꯅꯨꯡꯁꯤꯔꯕ.
"Father is as regular as the sun, but there’s some delay on the","ꯃꯄꯥ ꯑꯁꯤ ꯅꯨꯃꯤꯠꯀꯤ ꯃꯇꯨꯡ ꯏꯟꯅꯥ ꯔꯦꯒꯨꯂꯥꯔ ꯑꯣꯏ, ꯑꯗꯨꯕꯨ ꯲꯰꯲꯰ꯒꯤ ꯃꯇꯥꯡꯗꯥ ꯊꯦꯡꯊꯕꯥ ꯈꯔꯥ ꯂꯩ꯫"
"way, perhaps.’","ꯂꯝꯕꯤ, ꯌꯥꯑꯣꯔꯃꯒꯅꯤ꯫’"
"A sharp ring interrupted her, and a minute after Hannah came","ꯁꯥꯔꯞ ꯔꯤꯡ ꯑꯃꯅꯥ ꯃꯍꯥꯀꯄꯨ ꯊꯨꯒꯥꯏꯈꯤ, ꯑꯃꯁꯨꯡ ꯍꯥꯟꯅꯥ ꯂꯥꯀꯈꯤꯕꯥ ꯃꯤꯅꯤꯠ ꯑꯃꯒꯤ ꯃꯇꯨꯡꯗꯥ"
in with a letter,ꯆꯤꯊꯤ ꯑꯃꯒꯥ ꯂꯣꯌꯅꯅꯥ .
"‘It’s one of them horrid telegraph things, mum,’ she said,","‘ꯃꯁꯤ ꯃꯈꯣꯌꯒꯤ ꯃꯅꯨꯡꯗꯥ ꯑꯃꯅꯤ ꯍꯣꯔꯤꯗ ꯇꯦꯂꯤꯒ꯭ꯔꯥꯐ ꯄꯣꯠꯁꯤꯡ, ꯃꯃꯥ’ ꯍꯥꯌꯅꯥ ꯃꯍꯥꯛꯅꯥ ꯍꯥꯌꯈꯤ,"
handling it as if she was afraid it would explode and do some,ꯃꯁꯤ ꯄꯣꯠꯁꯛ ꯑꯃꯅꯥ ꯁꯣꯀꯍꯅꯒꯅꯤ ꯑꯃꯁꯨꯡ ꯈꯔꯥ ꯇꯧꯒꯅꯤ ꯍꯥꯌꯅꯥ ꯀꯤꯕꯥ ꯃꯑꯣꯡꯗꯥ ꯍꯦꯟꯗꯜ ꯇꯧꯕꯥ
damage,ꯑꯁꯣꯛ ꯑꯄꯟ ꯅꯪꯕ
277,꯲꯷꯷ ꯑꯃꯁꯨꯡ ꯑꯦꯟ.
"At the word ‘telegraph’, Mrs. March snatched it, read the two","‘ꯇꯦꯂꯤꯒ꯭ꯔꯥꯐ’ ꯍꯥꯌꯕꯥ ꯋꯥꯍꯩ ꯑꯁꯤꯗꯥ ꯁ꯭ꯔꯤꯃꯇꯤ ꯃꯥꯔꯆꯅꯥ ꯃꯁꯤ ꯂꯧꯊꯣꯀꯈꯤ, ꯑꯅꯤ ꯑꯁꯤ ꯄꯥꯕꯤꯌꯨ"
"lines it contained, and dropped back into her chair as white as if","ꯃꯁꯤꯗꯥ ꯌꯥꯑꯣꯔꯤꯕꯥ ꯂꯥꯏꯅꯁꯤꯡ, ꯑꯃꯁꯨꯡ ꯃꯍꯥꯛꯀꯤ ꯆꯦꯌꯥꯔꯗꯥ ꯑꯃꯨꯛ ꯍꯟꯅꯥ ꯊꯨꯒꯥꯏꯗꯨꯅꯥ ꯋꯥꯏꯇꯦꯄꯀꯤ ꯃꯇꯨꯡ ꯏꯟꯅꯥ ."
the little paper had sent a bullet to her heart,ꯑꯄꯤꯀꯄꯥ ꯄꯦꯄꯔ ꯑꯗꯨꯅꯥ ꯃꯍꯥꯛꯀꯤ ꯊꯝꯃꯣꯌꯗꯥ ꯕꯨꯂꯦꯠ ꯑꯃꯥ ꯊꯥꯔꯀꯈꯤ .
"Laurie dashed downstairs for water, while Meg and Hannah","ꯂꯧꯔꯤꯅꯥ ꯃꯈꯥꯗꯥ ꯏꯁꯤꯡ ꯇꯨꯡꯁꯤꯅꯈꯤ, ꯑꯗꯨꯒꯥ ꯃꯦꯒ ꯑꯃꯁꯨꯡ ꯍꯥꯟꯅꯥ"
"supported her, and Jo read aloud, in a frightened voice","ꯃꯍꯥꯀꯄꯨ ꯁꯄꯣꯔꯠ ꯇꯧꯈꯤ, ꯑꯃꯁꯨꯡ ꯖꯣꯅꯥ ꯌꯥꯝꯅꯥ ꯋꯥꯅꯥ ꯄꯥꯈꯤ, ꯊꯋꯥꯏ ꯌꯥꯑꯣꯕꯥ ꯈꯣꯟꯖꯦꯜ ꯑꯃꯗꯥ"
Mrs. March:,ꯁ꯭ꯔꯤꯃꯇꯤ ꯃꯥꯔꯆ:
Your husband is very ill. Come at once,ꯅꯍꯥꯛꯀꯤ ꯃꯄꯨꯔꯣꯏꯕꯥ ꯌꯥꯝꯅꯥ ꯂꯥꯌꯅꯥ ꯅꯥꯔꯦ꯫
S. HALE,ꯑꯦꯁ ꯍꯥꯂꯦ .
"Blank Hospital, Washington","ꯕ꯭ꯂꯦꯉ꯭ꯛ ꯍꯣꯁ꯭ꯄꯤꯇꯥꯜ, ꯋꯥꯁꯤꯡꯇꯟꯗꯥ ꯂꯩꯕꯥ ꯌꯨ.ꯑꯦꯁ."
