en,mni-Mtei
From 1942 to 1945 the Allies and Japan engaged in a protracted struggle for control of the region marked by fierce fighting in challenging terrain,꯱꯹꯴꯲ꯗꯒꯤ ꯱꯹꯴꯵ ꯐꯥꯑꯣꯕꯥ ꯑꯦꯂꯥꯏꯟꯁ ꯑꯃꯁꯨꯡ ꯖꯄꯥꯟꯅꯥ ꯁꯤꯡꯅꯕꯥ ꯂꯃꯗꯃꯁꯤꯡꯗꯥ ꯑꯀꯅꯕꯥ ꯂꯥꯅꯐꯝ ꯑꯃꯅꯥ ꯃꯔꯝ ꯑꯣꯏꯗꯨꯅꯥ ꯂꯃꯗꯝ ꯑꯁꯤꯒꯤ ꯀꯟꯠꯔꯣꯜ ꯇꯧꯅꯕꯥ ꯃꯇꯝ ꯁꯥꯡꯅꯥ ꯂꯥꯟꯊꯦꯡꯅꯈꯤ
The Burma campaign was strategically significant as it was linked to the war in China and the supply routes to the Chinese Nationalists,ꯕꯔꯃꯥ ꯀꯦꯝꯄꯦꯟ ꯑꯁꯤ ꯁ꯭ꯠꯔꯦꯇꯦꯖꯤꯛ ꯑꯣꯏꯅꯥ ꯃꯔꯨꯑꯣꯏꯕꯥ ꯑꯣꯏꯈꯤ ꯃꯔꯃꯗꯤ ꯃꯁꯤ ꯆꯥꯏꯅꯥꯗꯥ ꯂꯥꯟ ꯑꯃꯁꯨꯡ ꯆꯥꯏꯅꯥꯒꯤ ꯅꯦꯁ꯭ꯅꯦꯂꯤꯁ꯭ꯇꯁꯤꯡꯒꯥ ꯁꯞꯂꯥꯏ ꯇꯧꯕꯒꯤ ꯂꯝꯕꯤꯁꯤꯡꯒꯥ ꯃꯔꯤ ꯂꯩꯅꯩ
The eventual Allied victory in 1945 played a crucial role in the overall defeat of Japan,꯱꯹꯴꯵ꯗꯥ ꯑꯔꯣꯏꯕꯥ ꯑꯦꯂꯥꯏꯗ ꯃꯥꯏꯄꯥꯀꯄꯥ ꯑꯁꯤꯅꯥ ꯖꯄꯥꯅꯒꯤ ꯑꯄꯨꯅꯕꯥ ꯃꯥꯏꯊꯤꯕꯥ ꯄꯤꯕꯗꯥ ꯃꯔꯨꯑꯣꯏꯕꯥ ꯊꯧꯗꯥꯡ ꯂꯧꯈꯤ ꯫
Before the Second World War broke out Burma was part of the British Empire having been progressively occupied and annexed following three AngloBurmese wars in the 19th century,ꯑꯅꯤꯁꯨꯕꯥ ꯃꯥꯂꯦꯃꯒꯤ ꯂꯥꯟꯖꯥꯑꯣ ꯊꯣꯛꯂꯛꯠꯔꯤꯉꯩ ꯃꯃꯥꯡꯗꯥ ꯕꯔꯃꯥ ꯑꯁꯤ ꯱꯹ꯁꯨꯕꯥ ꯆꯍꯤꯆꯥꯗꯥ ꯑꯦꯉ꯭ꯒꯂꯣꯕꯔꯃꯒꯤ ꯂꯥꯟ ꯑꯍꯨꯃꯒꯤ ꯃꯇꯨꯡꯗꯥ ꯄ꯭ꯔꯣꯒ꯭ꯔꯦꯁꯤꯚ ꯑꯣꯏꯅꯥ ꯂꯧꯁꯤꯅꯈꯤꯕꯥ ꯑꯃꯁꯨꯡ ꯑꯦꯟꯁꯦꯛꯁꯟ ꯇꯧꯗꯨꯅꯥ ꯕ꯭ꯔꯤꯇꯤꯁꯀꯤ ꯏꯝꯄꯥꯌꯔꯒꯤ ꯁꯔꯨꯛ ꯑꯃꯥ ꯑꯣꯏꯔꯝꯃꯤ꯫
Initially governed as part of British India Burma was formed into a separate colony under the Government of India Act 1935,ꯑꯍꯥꯅꯕꯗꯥ ꯕ꯭ꯔꯤꯇꯤꯁ ꯏꯟꯗꯤꯌꯥꯒꯤ ꯁꯔꯨꯛ ꯑꯃꯥ ꯑꯣꯏꯅꯥ ꯂꯩꯉꯥꯀꯄꯥ ꯕꯔꯃꯥ ꯑꯁꯤ ꯚꯥꯔꯠ ꯒꯕꯔꯅꯃꯦꯟꯇ ꯑꯦꯛꯇ ꯱꯹꯳꯵ꯒꯤ ꯃꯈꯥꯗꯥ ꯇꯣꯉꯥꯅꯕꯥ ꯀꯣꯂꯣꯅꯤ ꯑꯃꯥ ꯑꯣꯏꯅꯥ ꯁꯦꯃꯈꯤ꯫
Under British rule there had been substantial economic development but the majority Bamar community was becoming increasingly restive,ꯕ꯭ꯔꯤꯇꯤꯁꯀꯤ ꯂꯩꯉꯥꯛꯀꯤ ꯃꯈꯥꯗꯥ ꯁꯦꯜ-ꯊꯨꯃꯒꯤ ꯆꯥꯎꯈꯠꯄꯥ ꯌꯥꯝꯅꯥ ꯂꯩꯔꯝꯃꯤ ꯑꯗꯨꯕꯨ ꯃꯦꯖꯣꯔꯤꯇꯤ ꯕꯃꯔ ꯀꯝꯝꯌꯨꯅꯤꯇꯤ ꯑꯁꯤ ꯍꯦꯟꯅꯥ ꯋꯥꯈꯜ ꯋꯥꯕꯥ ꯑꯣꯏꯔꯛꯂꯤ
Among their concerns were the importation of Indian workers to provide a labour force for many of the new industries and the erosion of traditional society in the countryside as land was used for plantations of export crops or became mortgaged to Indian moneylenders,ꯃꯈꯣꯌꯒꯤ ꯑꯋꯥꯕꯁꯤꯡꯒꯤ ꯃꯅꯨꯡꯗꯥ ꯚꯥꯔꯇꯀꯤ ꯁꯤꯟꯃꯤꯁꯤꯡꯅꯥ ꯑꯅꯧꯕꯥ ꯏꯟꯗꯁ꯭ꯠꯔꯤ ꯀꯌꯥꯒꯤꯗꯃꯛ ꯂꯦꯕꯔ ꯐꯣꯔꯁ ꯑꯃꯥ ꯄꯤꯅꯕꯥ ꯑꯃꯁꯨꯡ ꯂꯝ ꯑꯁꯤ ꯃꯄꯥꯟꯗꯥ ꯊꯥꯗꯣꯀꯄꯒꯤ ꯃꯍꯩ-ꯃꯔꯣꯡ ꯊꯥꯕꯗꯥ ꯁꯤꯖꯤꯟꯅꯈꯤꯕꯥ ꯅꯠꯠꯔꯒꯥ ꯚꯥꯔꯇꯀꯤ ꯁꯦꯜ ꯊꯥꯗꯕꯁꯤꯡꯗꯥ ꯂꯣꯟ ꯄꯤꯈꯤꯕꯥ ꯃꯔꯝꯅꯥ ꯈꯨꯉ꯭ꯒꯪꯗꯥ ꯇ꯭ꯔꯦꯗꯤꯁ꯭ꯅꯦꯜ ꯁꯣꯁꯥꯏꯇꯤꯒꯤ ꯏꯁꯤꯡ ꯇꯨꯡꯁꯤꯅꯕꯥ ꯑꯁꯤꯅꯆꯤꯡꯕꯁꯤꯡ ꯑꯁꯤ ꯄꯨꯁꯤꯜꯂꯀꯄꯅꯤ꯫
Pressure for independence was growing,ꯅꯤꯡꯇꯝꯕꯥ ꯐꯪꯅꯕꯥ ꯄ꯭ꯔꯦꯁꯔ ꯍꯦꯅꯒꯠꯂꯛꯂꯤ .
When Burma came under attack the Bamar were unwilling to contribute to the defence of the British establishment and many readily joined movements which aided the Japanese,ꯕꯔꯃꯥꯅꯥ ꯑꯦꯇꯦꯛ ꯇꯧꯔꯀꯄꯥ ꯃꯇꯃꯗꯥ ꯕꯥꯃꯔꯅꯥ ꯕ꯭ꯔꯤꯇꯤꯁ ꯏꯁ꯭ꯇꯥꯕ꯭ꯂꯤꯁꯃꯦꯟꯇꯀꯤ ꯉꯥꯀꯁꯦꯅꯕꯗꯥ ꯃꯇꯦꯡ ꯄꯥꯡꯕꯗꯥ ꯌꯥꯅꯤꯡꯈꯤꯗꯦ ꯑꯃꯁꯨꯡ ꯀꯌꯥ ꯑꯃꯅꯥ ꯖꯄꯥꯅꯒꯤ ꯃꯇꯦꯡ ꯄꯥꯡꯈꯤꯕꯥ ꯈꯣꯡꯖꯪꯁꯤꯡꯗꯥ ꯌꯥꯝꯅꯥ ꯊꯨꯅꯥ ꯌꯥꯑꯣꯈꯤ
British plans for the defence of British Far Eastern possessions involved the construction of airfields linking Singapore and Malaya with India,ꯕ꯭ꯔꯤꯇꯤꯁꯀꯤ ꯐꯥꯔ ꯏꯁ꯭ꯇꯔꯅꯒꯤ ꯄꯣꯠꯂꯃꯁꯤꯡ ꯉꯥꯀꯊꯣꯛꯅꯕꯥ ꯕ꯭ꯔꯤꯇꯤꯁꯀꯤ ꯊꯧꯔꯥꯡꯁꯤꯡꯅꯥ ꯁꯤꯉ꯭ꯒꯥꯄꯨꯔ ꯑꯃꯁꯨꯡ ꯃꯥꯂꯌꯥꯕꯨ ꯚꯥꯔꯇꯀꯥ ꯁꯝꯅꯍꯜꯂꯤꯕꯥ ꯑꯦꯌꯔꯐꯤꯜꯗꯁꯤꯡ ꯁꯥꯕꯗꯥ ꯌꯥꯑꯣꯈꯤ
