en,mni-Mtei
"“Oh, well; of course, if you and father have arranged it all, there’s","“ꯑꯣꯍ, ꯑꯐꯕꯥ;ꯑꯆꯨꯝꯕꯅꯤ, ꯀꯔꯤꯒꯨꯝꯕꯥ ꯅꯍꯥꯛ ꯑꯃꯁꯨꯡ ꯃꯄꯥꯅꯥ ꯄꯨꯝꯅꯃꯛ ꯑꯁꯤ ꯊꯧꯔꯥꯡ ꯇꯧꯈ꯭ꯔꯕꯗꯤ, ꯃꯐꯝ ꯑꯗꯨꯗꯥ ꯂꯩꯔꯤ"
"no more to be said,” she whispered, with her cheek against his broad","ꯍꯥꯌꯕꯥ ꯉꯃꯗꯕꯥ” ꯃꯍꯥꯛꯅꯥ ꯋꯥꯍꯪ ꯍꯪꯈꯤ, ꯃꯍꯥꯛꯀꯤ ꯕ꯭ꯔꯣꯗꯀꯤ ꯃꯥꯌꯣꯛꯇꯥ ꯃꯍꯥꯛꯀꯤ ꯊꯝꯃꯣꯌꯒꯥ ꯂꯣꯌꯅꯅꯥ"
breast,ꯡꯕꯥꯈ
"“Thank God!” he said, hoarsely, stooping and kissing her. “It is",“ꯏꯁ꯭ꯕꯔꯕꯨ ꯊꯥꯒꯠꯆꯔꯤ!”
"settled, then. The longer I stay, the harder it will be to go. They are","ꯁꯦꯇꯜ ꯇꯧꯈꯤ, ꯑꯗꯨ ꯑꯣꯏꯔꯕꯗꯤ꯫"
"waiting for me at the cañon. Good-bye, my own darling—good-bye. In two",ꯀꯦꯅꯅꯗꯥ ꯑꯩꯕꯨ ꯉꯥꯏꯗꯨꯅꯥ ꯂꯩꯔꯤ꯫
months you shall see me.”,ꯊꯥ ꯀꯌꯥ ꯅꯈꯣꯌꯅꯥ ꯑꯩꯕꯨ ꯎꯒꯅꯤ꯫”
"He tore himself from her as he spoke, and, flinging himself upon his","ꯃꯍꯥꯛꯅꯥ ꯋꯥ ꯉꯥꯡꯂꯤꯉꯩꯗꯥ ꯃꯍꯥꯛꯀꯤ ꯃꯐꯃꯗꯒꯤ ꯃꯁꯥꯕꯨ ꯂꯧꯊꯣꯀꯈꯤ, ꯑꯃꯁꯨꯡ, ꯃꯍꯥꯛꯀꯤ ꯃꯊꯛꯇꯥ ꯃꯁꯥꯃꯀꯄꯨ ꯐ꯭ꯂꯤꯡ ꯇꯧꯗꯨꯅꯥ ."
"horse, galloped furiously away, never even looking round, as though","ꯍꯨꯏ, ꯒꯦꯂꯣꯗ ꯐ꯭ꯌꯨꯔꯤꯌꯁ ꯑꯣꯏꯅꯥ ꯂꯥꯞꯅꯥ, ꯀꯩꯗꯧꯉꯩꯗꯁꯨ ꯒꯣꯜꯗ ꯐꯥꯑꯣꯕꯥ ꯎꯕꯥ, as as"
afraid that his resolution might fail him if he took one glance at what,ꯀꯔꯤꯒꯨꯝꯕꯥ ꯃꯍꯥꯛꯅꯥ ꯀꯔꯤꯗꯥ ꯃꯤꯠꯌꯦꯡ ꯑꯃꯥ ꯌꯦꯡꯂꯕꯗꯤ ꯃꯍꯥꯛꯀꯤ ꯔꯤꯖꯣꯂꯨꯁꯟ ꯑꯗꯨ ꯃꯍꯥꯀꯄꯨ ꯃꯥꯌꯊꯤꯕꯥ ꯄꯤꯕꯥ ꯉꯃꯒꯅꯤ ꯍꯥꯌꯅꯥ ꯀꯤꯗꯨꯅꯥ .
"he was leaving. She stood at the gate, gazing after him until he",ꯃꯍꯥꯛ ꯆꯠꯂꯝꯃꯤ꯫
"vanished from her sight. Then she walked back into the house, the",ꯃꯍꯥꯛꯀꯤ ꯃꯤꯠꯌꯦꯡꯗꯒꯤ ꯂꯥꯄꯊꯣꯀꯈꯤ꯫
happiest girl in all Utah,ꯑꯣꯜ ꯎꯇꯥꯍꯗꯥ ꯈ꯭ꯕꯥꯏꯗꯒꯤ ꯅꯨꯡꯉꯥꯏꯕꯥ ꯅꯨꯄꯤꯃꯆꯥ ꯑꯃꯥ
CHAPTER III,ꯑꯙ꯭ꯌꯥꯌ III .
JOHN FERRIER TALKS WITH THE PROPHET,ꯖꯣꯟ ꯐꯦꯔꯤꯌꯔꯅꯥ ꯅꯕꯤꯒꯥ ꯋꯥꯔꯤ ꯁꯥꯅꯈꯤ
Three weeks had passed since Jefferson Hope and his comrades had,ꯖꯦꯐꯔꯁꯟ ꯍꯣꯞ ꯑꯃꯁꯨꯡ ꯃꯍꯥꯛꯀꯤ ꯃꯔꯨꯄꯁꯤꯡꯅꯥ ꯌꯨ.ꯑꯦꯁ.
departed from Salt Lake City. John Ferrier’s heart was sore within him,ꯁꯣꯜꯇ ꯂꯦꯛ ꯁꯤꯇꯤꯗꯒꯤ ꯆꯠꯈꯤ꯫
"when he thought of the young man’s return, and of the impending loss of","ꯃꯍꯥꯛꯅꯥ ꯅꯍꯥ ꯑꯣꯏꯔꯤꯕꯥ ꯃꯤꯑꯣꯏ ꯑꯗꯨꯒꯤ ꯍꯜꯂꯀꯄꯒꯤ ꯃꯇꯥꯡꯗꯥ ꯈꯜꯂꯀꯄꯥ ꯃꯇꯃꯗꯥ, ꯑꯃꯁꯨꯡ ꯂꯥꯛꯀꯗꯧꯔꯤꯕꯥ ꯃꯥꯡꯍꯟ ꯇꯥꯀꯍꯅꯈꯤꯕꯥ ꯑꯗꯨꯒꯤ ꯃꯇꯥꯡꯗꯥ ."
his adopted child. Yet her bright and happy face reconciled him to the,ꯃꯍꯥꯛꯀꯤ ꯑꯦꯗꯣꯞꯇ ꯇꯧꯔꯕꯥ ꯑꯉꯥꯡ ꯑꯗꯨ꯫
arrangement more than any argument could have done. He had always,ꯑꯥꯔꯒꯨꯃꯦꯟꯇ ꯑꯃꯠꯇꯅꯥ ꯇꯧꯕꯥ ꯉꯃꯈꯤꯗꯕꯥ ꯑꯗꯨꯗꯒꯤ ꯍꯦꯟꯅꯥ ꯑꯦꯔꯦꯟꯖꯃꯦꯟꯇ꯫
"determined, deep down in his resolute heart, that nothing would ever","ꯂꯦꯞꯄꯥ ꯂꯩꯇꯅꯥ, ꯃꯍꯥꯛꯀꯤ ꯂꯦꯞꯄꯥ ꯂꯩꯇꯕꯥ ꯊꯝꯃꯣꯌꯗꯥ ꯊꯃꯣꯏ ꯁꯦꯡꯅꯥ, ꯀꯔꯤꯒꯨꯝꯕꯥ ꯑꯃꯠꯇꯥ ꯀꯩꯗꯧꯅꯨꯡꯗꯥ ꯇꯧꯔꯣꯏꯗꯕꯥ"
induce him to allow his daughter to wed a Mormon. Such a marriage he,ꯃꯍꯥꯛꯀꯤ ꯃꯆꯥꯅꯨꯄꯤꯕꯨ ꯃꯔꯃꯣꯟ ꯑꯃꯥ ꯂꯨꯍꯣꯡꯅꯕꯥ ꯑꯌꯥꯕꯥ ꯄꯤꯅꯕꯥ ꯃꯍꯥꯀꯄꯨ ꯏꯅꯗ꯭ꯌꯨꯁ ꯇꯧ꯫
"regarded as no marriage at all, but as a shame and a disgrace. Whatever","ꯂꯨꯍꯣꯡꯕꯥ ꯑꯃꯠꯇꯥ ꯂꯩꯇꯦ ꯍꯥꯌꯅꯥ ꯂꯧꯅꯩ, ꯑꯗꯨꯕꯨ ꯂꯖ꯭ꯖꯥ ꯑꯃꯗꯤ ꯃꯤꯅꯨꯡꯁꯤ ꯂꯩꯠꯔꯕꯥ ꯃꯤꯁꯛ ꯑꯃꯅꯤ ꯍꯥꯌꯅꯥ ꯂꯧꯅꯩ꯫"
"he might think of the Mormon doctrines, upon that one point he was","ꯃꯍꯥꯛꯅꯥ ꯃꯔꯃꯣꯟ ꯗꯣꯛꯠꯔꯤꯅꯁꯤꯡꯒꯤ ꯃꯔꯃꯗꯥ ꯈꯜꯂꯃꯒꯅꯤ, ꯃꯗꯨꯒꯤ ꯃꯊꯛꯇꯥ ꯃꯍꯥꯛ ꯑꯁꯤ ."
"inflexible. He had to seal his mouth on the subject, however, for to",ꯏꯅꯐ꯭ꯂꯦꯛꯁꯤꯕꯜ ꯑꯣꯏꯕꯥ꯫
express an unorthodox opinion was a dangerous matter in those days in,ꯑꯅꯑꯣꯔꯇꯣꯗꯣꯛꯁꯀꯤ ꯋꯥꯈꯜꯂꯣꯟ ꯑꯃꯥ ꯐꯣꯡꯗꯣꯀꯄꯥ ꯑꯁꯤ ꯅꯨꯃꯤꯠꯁꯤꯡ ꯑꯗꯨꯗꯥ ꯈꯨꯗꯣꯡꯊꯤꯅꯤꯡꯉꯥꯏ ꯑꯣꯏꯕꯥ ꯋꯥꯐꯝ ꯑꯃꯥ ꯑꯣꯏꯈꯤ ꯫
the Land of the Saints,ꯗꯤ ꯂꯦꯟꯗ ꯑꯣꯐ ꯗ ꯁꯟꯇꯁ .
