en,mni-Mtei
know exactly what youre supposed to be doing,ꯅꯍꯥꯛꯅꯥ ꯇꯧꯒꯗꯕꯥ ꯊꯕꯛ ꯑꯗꯨ ꯇꯁꯦꯡꯅꯥ ꯈꯉꯕꯤꯌꯨ
I was supposed to be a housewife and mother living next door to my,ꯑꯩꯍꯥꯛ ꯌꯨꯃꯒꯤ ꯃꯅꯥꯛꯇꯥ ꯂꯩꯕꯥ ꯑꯃꯁꯨꯡ ꯃꯃꯥꯅꯥ ꯑꯩꯒꯤ ꯃꯅꯥꯛꯇꯥ ꯂꯩꯕꯥ ꯃꯃꯥ ꯑꯃꯥ ꯑꯣꯏꯒꯗꯧꯔꯝꯃꯤ ꯫
parents,ꯃꯃꯥꯃꯄꯥ
Everyone I ask seems to have an answer ready for this question,ꯑꯩꯅꯥ ꯍꯪꯂꯤꯕꯥ ꯃꯤꯑꯣꯏ ꯈꯨꯗꯤꯡꯃꯛꯅꯥ ꯋꯥꯍꯪ ꯑꯁꯤꯒꯤꯗꯃꯛ ꯄꯥꯎꯈꯨꯝ ꯑꯃꯥ ꯁꯦꯝ ꯁꯥꯗꯨꯅꯥ ꯂꯩꯕꯥ ꯎꯕꯥ ꯐꯪꯏ .
I was supposed to be working alongside my father at the printing,ꯑꯩꯍꯥꯛꯅꯥ ꯄ꯭ꯔꯤꯟꯇꯤꯡꯗꯥ ꯑꯩꯍꯥꯛꯀꯤ ꯏꯄꯥꯒꯥ ꯂꯣꯌꯅꯅꯥ ꯊꯕꯛ ꯇꯧꯃꯤꯟꯅꯒꯗꯧꯔꯝꯃꯤ .
I was supposed to marry old money and raise five whizbang children,ꯑꯩꯍꯥꯛꯅꯥ ꯑꯔꯤꯕꯥ ꯁꯦꯅꯐꯝ ꯑꯗꯨ ꯂꯨꯍꯣꯡꯒꯗꯕꯅꯤ ꯑꯃꯁꯨꯡ ꯍꯨꯏꯖꯕꯪꯒꯤ ꯃꯆꯥ ꯃꯉꯥ ꯈꯣꯃꯖꯤꯜꯀꯗꯕꯅꯤ .
in a mansion by the sea,ꯁꯃꯨꯗ꯭ꯔ ꯃꯄꯥꯟꯗꯥ ꯂꯩꯕꯥ ꯃꯦꯟꯁꯟ ꯑꯃꯗꯥ .
My father wanted me to be a partner in a Wall Street law firm or,ꯑꯩꯒꯤ ꯏꯄꯥꯅꯥ ꯑꯩꯕꯨ ꯋꯥꯜ ꯁ꯭ꯠꯔꯤꯠꯀꯤ ꯂꯣꯌꯁꯉ ꯑꯃꯗꯥ ꯄꯥꯔꯇꯅꯔ ꯑꯣꯏꯍꯅꯕꯥ ꯄꯥꯃꯈꯤ ꯅꯠꯔꯒꯥ .
president of a bank or a big corporationsomething big,ꯕꯦꯉ꯭ꯛ ꯑꯃꯒꯤ ꯄ꯭ꯔꯦꯁꯤꯗꯦꯟꯇ ꯅꯠꯔꯒꯥ ꯑꯆꯧꯕꯥ ꯀꯣꯔꯄꯣꯔꯦꯁꯟ ꯑꯃꯥ ꯑꯣꯏꯅꯥ ꯑꯆꯧꯕꯥ .
wonder how did you get so unlucky? Were all raised in families communities and even entire cultures that,ꯑꯗꯣꯝꯅꯥ ꯃꯇꯧ ꯀꯔꯝꯅꯥ ꯑꯁꯨꯛ ꯌꯥꯝꯅꯥ ꯂꯛꯁ꯭ꯃꯤ ꯑꯣꯏꯈꯤꯕꯒꯦ ꯍꯥꯌꯕꯗꯨ ꯈꯅꯕꯤꯌꯨ?
