en,mni-Mtei
"and good we’d be, if we had no worries!’ said Meg, who could","ꯑꯃꯁꯨꯡ ꯑꯐꯕꯥ ꯑꯩꯈꯣꯌꯅꯥ ꯑꯣꯏꯒꯅꯤ, ꯀꯔꯤꯒꯨꯝꯕꯥ ꯑꯩꯈꯣꯌꯅꯥ ꯋꯥꯈꯜ ꯋꯥꯕꯥ ꯂꯩꯠꯔꯕꯗꯤ!’ ꯃꯦꯒꯅꯥ ꯍꯥꯌꯈꯤ, ꯀꯅꯥꯅꯥ ꯇꯧꯕꯥ ꯉꯃꯒꯅꯤ?"
remember better times,ꯍꯦꯟꯅꯥ ꯐꯕꯥ ꯃꯇꯃꯁꯤꯡ ꯅꯤꯡꯁꯤꯡꯕꯤꯌꯨ
‘You said the other day you thought we were a deal happier,‘ꯅꯉꯅꯥ ꯍꯥꯌꯈꯤꯕꯥ ꯅꯨꯃꯤꯠ ꯑꯗꯨꯗꯥ ꯅꯍꯥꯛꯅꯥ ꯑꯩꯈꯣꯌꯕꯨ ꯗꯤꯜ ꯑꯃꯥ ꯍꯦꯟꯅꯥ ꯅꯨꯡꯉꯥꯏꯕꯥ ꯐꯥꯑꯣꯈꯤ ꯍꯥꯌꯅꯥ ꯈꯜꯂꯝꯃꯤ
"than the King children, for they were fighting and fretting all the","than king childre, ꯃꯔꯃꯗꯤ ꯃꯈꯣꯌꯅꯥ ꯂꯥꯟꯊꯦꯡꯅꯔꯤ ꯑꯃꯁꯨꯡ ꯋꯥꯈꯜ ꯋꯥꯕꯥ ꯄꯨꯝꯅꯃꯛ ."
"time, in spite of their money.’","ꯃꯇꯝ, ꯃꯈꯣꯌꯒꯤ ꯁꯦꯅꯐꯝ ꯑꯗꯨ ꯑꯣꯏꯔꯕꯁꯨ꯫’"
6,꯶ ꯑꯃꯁꯨꯡ ꯶.
"‘So I did, Beth. Well, I think we are. For though we do have to","‘ꯃꯔꯝ ꯑꯗꯨꯅꯥ ꯑꯩꯅꯥ ꯇꯧꯈꯤ, ꯕꯦꯊ꯫"
"work, we make fun of ourselves, and are a pretty jolly set, as Jo","ꯊꯕꯛ, ꯑꯩꯈꯣꯌꯅꯥ ꯑꯩꯈꯣꯌ ꯏꯁꯥꯕꯨ ꯅꯣꯛꯅꯍꯜꯂꯤ, ꯑꯃꯁꯨꯡ ꯌꯥꯝꯅꯥ ꯅꯨꯡꯉꯥꯏꯕꯥ ꯁꯦꯠ ꯑꯃꯅꯤ, ꯖꯣ ."
would say.’,ꯍꯥꯌꯒꯅꯤ꯫’
"‘Jo does use such slang words!’ observed Amy, with a reproving","‘ꯖꯣꯅꯥ ꯑꯁꯤꯒꯨꯝꯕꯥ ꯁ꯭ꯂꯦꯡ ꯋꯥꯍꯩꯁꯤꯡ ꯑꯁꯤ ꯁꯤꯖꯤꯟꯅꯩ!’ ꯍꯥꯌꯅꯥ ꯑꯦꯃꯤ, ꯔꯤꯞꯔꯣꯚꯤꯡ ꯑꯃꯒꯥ ꯂꯣꯌꯅꯅꯥ ꯑꯣꯕꯖꯥꯔꯚ ꯇꯧꯈꯤ"
look at the long figure stretched on the rug,ꯔꯨꯒ ꯑꯗꯨꯗꯥ ꯆꯦꯜꯂꯤꯕꯥ ꯂꯝꯕꯤ ꯑꯗꯨ ꯌꯦꯡꯎ
"Jo immediately sat up, put her hands in her pockets, and began","ꯖꯣꯅꯥ ꯈꯨꯗꯛꯇꯥ ꯐꯃꯗꯨꯅꯥ, ꯃꯍꯥꯛꯀꯤ ꯃꯈꯨꯠꯁꯤꯡ ꯑꯗꯨ ꯄꯣꯀꯦꯠꯇꯥ ꯊꯝꯂꯒꯥ ꯍꯧꯔꯀꯈꯤ꯫"
to whistle,ꯍꯨꯏꯁꯜ ꯇꯧꯕꯥ .
"‘Don’t, Jo. It’s so boyish!’ ‘That’s why I do it.’","‘ꯗꯣꯟ ꯅꯠꯇꯦ, ꯖꯣ꯫"
"‘I detest rude, unladylike girls!’","‘ꯑꯩꯅꯥ ꯑꯁꯣꯅꯕꯥ, ꯑꯅꯂꯦꯗꯤꯛ ꯑꯣꯏꯕꯥ ꯅꯨꯄꯤꯃꯆꯥꯁꯤꯡꯕꯨ ꯌꯥꯝꯅꯥ ꯂꯥꯡꯇꯛꯅꯩ!’꯫"
"‘I hate affected, niminy-piminy chits!’","‘ꯑꯩꯍꯥꯛ ꯌꯥꯝꯅꯥ ꯂꯥꯡꯇꯛꯅꯩ, ꯅꯤꯃꯤꯅꯤ-ꯄꯤꯃꯤꯅꯤ ꯆꯤꯠꯁ!’"
"‘Birds in their little nests agree,’ sang Beth, the peacemaker,","‘ꯃꯈꯣꯌꯒꯤ ꯑꯄꯤꯀꯄꯥ ꯌꯨꯃꯁꯥꯁꯤꯡꯗꯥ ꯂꯩꯔꯤꯕꯥ ꯁꯥꯁꯤꯡ ꯑꯁꯤ ꯌꯥꯅꯩ’ ꯍꯥꯌꯅꯥ ꯕꯦꯊ, ꯄꯤꯁꯃꯦꯀꯔ,"
with such a funny face that both sharp voices softened to a,ꯑꯁꯤꯒꯨꯝꯕꯥ ꯅꯨꯡꯉꯥꯏꯔꯕꯥ ꯃꯑꯣꯡ ꯑꯃꯒꯥ ꯂꯣꯌꯅꯅꯥ ꯁꯥꯔꯞ ꯈꯣꯟꯖꯦꯂꯁꯤꯡ ꯑꯅꯤꯃꯛ ꯇꯔꯨ ꯇꯅꯥꯟꯅꯥ ꯊꯝꯕꯥ .
"laugh, and the ‘pecking’ ended for that time","ꯅꯣꯀꯄꯥ, ꯑꯃꯁꯨꯡ ‘ꯄꯦꯛꯀꯤꯡ’ ꯑꯁꯤ ꯃꯇꯝ ꯑꯗꯨꯒꯤꯗꯃꯛ ꯂꯣꯏꯁꯤꯅꯈꯤ ."
"‘Really, girls, you are both to be blamed,’ said Meg, beginning to","‘ꯇꯁꯦꯡꯅꯥ, ꯅꯨꯄꯤꯃꯆꯥꯁꯤꯡ, ꯅꯈꯣꯌ ꯑꯅꯤꯕꯨ ꯗꯣꯁ ꯇꯧꯕꯥ ꯌꯥꯏ’ ꯍꯥꯌꯅꯥ ꯃꯦꯒꯅꯥ ꯍꯥꯌꯔꯀꯏ, ꯍꯧꯔꯀꯎ"
lecture in her elder-sisterly fashion.’You are old enough to leave,ꯃꯍꯥꯛꯀꯤ ꯑꯍꯜ ꯑꯣꯏꯔꯕꯥ-ꯁꯤꯁ꯭ꯇꯔ ꯐꯦꯁꯅꯗꯥ ꯂꯦꯀꯆꯔ ꯇꯧꯕꯥ꯫’ꯑꯗꯣꯝꯅꯥ ꯆꯠꯄꯥ ꯌꯥꯕꯥ ꯆꯍꯤ ꯌꯥꯝꯅꯥ ꯁꯨꯔꯦ꯫
"off boyish tricks, and to behave better, Josephine. It didn’t","ꯑꯣꯐ ꯕꯣꯏꯁ ꯇ꯭ꯔꯤꯀꯁꯤꯡ, ꯑꯃꯁꯨꯡ ꯍꯦꯟꯅꯥ ꯐꯕꯥ ꯂꯃꯆꯠ ꯁꯥꯖꯠ ꯆꯠꯄꯥ, ꯖꯣꯁꯦꯐ꯫"
"matter so much when you were a little girl, but now you are so","ꯑꯗꯣꯝꯅꯥ ꯏꯆꯝ ꯆꯝꯕꯥ ꯅꯨꯄꯤꯃꯆꯥ ꯑꯃꯥ ꯑꯣꯏꯔꯀꯄꯥ ꯃꯇꯃꯗꯥ ꯑꯁꯨꯛ ꯌꯥꯝꯅꯥ ꯃꯔꯨ ꯑꯣꯏ, ꯑꯗꯨꯕꯨ ꯍꯧꯖꯤꯛꯇꯤ ꯅꯈꯣꯌꯅꯥ ꯑꯁꯨꯛ ꯌꯥꯝꯅꯥ ."
"tall, and turn up your hair, you should remember that you are a","ꯋꯥꯡꯅꯥ ꯊꯥꯡꯒꯠꯂꯨ, ꯑꯃꯁꯨꯡ ꯅꯍꯥꯛꯀꯤ ꯆꯨꯝꯅꯒꯤ ꯐꯤꯔꯣꯜ ꯑꯗꯨ ꯑꯣꯟꯊꯣꯀꯎ, ꯅꯍꯥꯛꯅꯥ ꯃꯗꯨ ꯅꯤꯡꯁꯤꯡꯒꯗꯕꯅꯤ ꯃꯗꯨꯗꯤ ꯅꯍꯥꯛꯅꯥ ."
young lady.’,ꯅꯍꯥ ꯑꯣꯏꯔꯤꯕꯥ ꯅꯨꯄꯤ꯫’
"‘I’m not! And if turning up my hair makes me one, I’ll wear it in",‘ꯑꯩ’ꯅꯤ!
"two tails till I’m twenty,’ cried Jo, pulling off her net, and","ꯑꯩꯅꯥ ꯇꯔꯥꯅꯤꯄꯥꯜ ꯐꯥꯑꯣꯕꯥ ꯇꯦꯜ ꯑꯅꯤ,’ ꯖꯣꯖꯣꯅꯥ ꯃꯍꯥꯛꯀꯤ ꯅꯦꯠ ꯑꯗꯨ ꯂꯧꯊꯣꯛꯂꯒꯥ, ꯑꯃꯁꯨꯡ ."
