en,mni-Mtei
Death!,ꯁꯤꯕ!
Who could that be with Mr. Lorry—the owner of the riding-coat,ꯁ꯭ꯔꯤ ꯂꯣꯔꯤꯒꯥ ꯂꯣꯌꯅꯅꯥ ꯀꯅꯥꯅꯥ ꯑꯣꯏꯕꯥ ꯉꯃꯒꯅꯤ—ꯔꯥꯏꯗ-ꯀꯣꯠꯀꯤ ꯃꯄꯨ
upon the chair—who must not be seen? From whom newly,ꯆꯦꯌꯥꯔꯒꯤ ꯃꯊꯛꯇꯥ—ꯀꯅꯥꯅꯥ ꯎꯕꯥ ꯐꯪꯂꯣꯏꯗꯒꯦ?
"arrived, did he come out, agitated and surprised, to take his","ꯌꯧꯔꯀꯈꯤ, ꯃꯍꯥꯛꯅꯥ ꯂꯥꯀꯈꯤꯕꯔꯥ, ꯑꯦꯖꯤꯇꯦꯠ ꯇꯧꯈꯤ ꯑꯃꯁꯨꯡ ꯑꯉꯀꯄꯥ ꯄꯣꯀꯈꯤ, ꯃꯍꯥꯛꯀꯤ ꯂꯧꯕꯥ"
favourite in his arms?  To whom did he appear to repeat her,ꯃꯍꯥꯛꯀꯤ ꯈꯨꯠꯁꯥꯗꯥ ꯐꯦꯕꯔꯤꯠ?
"faltering words, when, raising his voice and turning his head","ꯋꯥꯍꯩ ꯋꯥꯇꯥ ꯉꯥꯡꯂꯕꯥ ꯋꯥꯍꯩꯁꯤꯡ, ꯃꯇꯝ ꯑꯗꯨꯗꯥ, ꯃꯍꯥꯛꯀꯤ ꯈꯣꯟꯖꯦꯜ ꯋꯥꯡꯅꯥ ꯊꯥꯡꯒꯠꯄꯥ ꯑꯃꯁꯨꯡ ꯃꯀꯣꯛ ꯊꯣꯡꯕꯥ"
"towards the door of the room from which he had issued, he","ꯃꯍꯥꯛꯅꯥ ꯄꯤꯈꯤꯕꯥ ꯔꯨꯃꯒꯤ ꯊꯣꯡ ꯑꯗꯨꯒꯤ ꯃꯅꯥꯛꯇꯥ, ꯃꯍꯥꯛꯅꯥ ."
"said: “Removed to the Conciergerie, and summoned for to-","ꯍꯥꯌꯈꯤ, “ꯀꯟꯁꯔꯖꯦꯔꯤꯗꯥ ꯂꯧꯊꯣꯀꯈꯤ, ꯑꯃꯁꯨꯡ ꯇꯨ- ꯇꯨ-"
morrow?”,ꯃꯔꯣꯃꯗꯣꯝ ꯂꯦꯄꯆꯕꯥ?”
452,꯴꯵꯲ ꯑꯃꯁꯨꯡ ꯑꯦꯟ.
C H A P T E R VI,ꯁꯤ ꯑꯩꯆ ꯑꯦ ꯄꯤ ꯇꯤ ꯏ ꯑꯥꯔ ꯚꯤ .
Triumph,ꯇ꯭ꯔꯥꯏꯃꯐ .
"The dread tribunal of five Judges, Public Prosecutor, and","ꯗ꯭ꯔꯦꯗ ꯇ꯭ꯔꯥꯏꯕ꯭ꯌꯨꯅꯦꯜ ꯑꯣꯐ ꯖꯖ ꯃꯉꯥ, ꯄꯕ꯭ꯂꯤꯛ ꯄ꯭ꯔꯣꯁꯤꯛꯌꯨꯇꯔ ꯑꯃꯁꯨꯡ ꯑꯦꯝ.ꯑꯦꯁ.ꯑꯦꯝ.ꯏ."
"determined Jury, sat every day. Their lists went forth every","ꯂꯦꯞꯄꯥ ꯂꯩꯇꯕꯥ ꯖꯨꯔꯤ, ꯅꯨꯃꯤꯠ ꯈꯨꯗꯤꯡꯒꯤ ꯐꯃꯈꯤ꯫"
"evening, and were read out by the gaolers of the various prisons","ꯅꯨꯃꯤꯗꯥꯡꯋꯥꯏꯔꯝ, ꯑꯃꯁꯨꯡ ꯇꯣꯉꯥꯟ ꯇꯣꯉꯥꯅꯕꯥ ꯖꯦꯂꯁꯤꯡꯒꯤ ꯒꯥꯑꯣꯂꯔꯁꯤꯡꯅꯥ ꯄꯥꯈꯤ"
