en,mni-Mtei
wonderfully. Those rules of deduction laid down in that article which,ꯑꯉꯀꯄꯥ ꯑꯣꯏꯅꯥ꯫
"aroused your scorn, are invaluable to me in practical work. Observation","ꯑꯗꯣꯃꯒꯤ ꯋꯥꯈꯜ ꯅꯨꯡꯉꯥꯏꯇꯕꯥ ꯑꯗꯨ ꯄꯣꯀꯍꯅꯈꯤ, ꯄ꯭ꯔꯦꯛꯇꯤꯀꯦꯜ ꯑꯣꯏꯕꯥ ꯊꯕꯀꯁꯤꯡꯗꯥ ꯑꯩꯉꯣꯟꯗꯥ ꯃꯃꯜ ꯌꯥꯝꯂꯕꯅꯤ꯫"
"with me is second nature. You appeared to be surprised when I told you,",ꯑꯩꯒꯥ ꯂꯣꯌꯅꯅꯥ ꯑꯅꯤꯁꯨꯕꯥ ꯃꯍꯧꯁꯥꯅꯤ꯫
"on our first meeting, that you had come from Afghanistan.”","ꯑꯩꯈꯣꯌꯒꯤ ꯑꯍꯥꯅꯕꯥ ꯃꯤꯐꯃꯗꯥ, ꯑꯗꯣꯝꯅꯥ ꯑꯐꯒꯥꯅꯤꯁ꯭ꯇꯥꯅꯗꯒꯤ ꯂꯥꯀꯈꯤꯕꯥ ꯑꯗꯨ꯫”"
"“You were told, no doubt.”","“ꯅꯉꯅꯥ ꯍꯥꯌꯈꯤ, ꯆꯤꯡꯅꯕꯥ ꯂꯩꯇꯦ꯫”"
“Nothing of the sort. I _knew_ you came from Afghanistan. From long,“ꯀꯔꯤꯒꯨꯝꯕꯥ ꯑꯃꯠꯇꯥ ꯂꯩꯇꯦ꯫ꯑꯩꯅꯥ _new_ ꯅꯉꯅꯥ ꯑꯐꯒꯥꯅꯤꯁ꯭ꯇꯥꯅꯗꯒꯤ ꯂꯥꯀꯈꯤꯕꯅꯤ꯫ꯂꯣꯡꯗꯒꯤ
"habit the train of thoughts ran so swiftly through my mind, that I","ꯍꯦꯕꯤꯠ ꯇ꯭ꯔꯦꯅꯒꯤ ꯋꯥꯈꯂꯁꯤꯡ ꯑꯁꯤ ꯑꯩꯒꯤ ꯋꯥꯈꯂꯗꯥ ꯑꯁꯨꯛ ꯌꯥꯝꯅꯥ ꯊꯨꯅꯥ ꯆꯠꯈꯤ, ꯃꯗꯨꯗꯤ ꯑꯩꯅꯥ ."
arrived at the conclusion without being conscious of intermediate,ꯏꯟꯇꯔꯃꯤꯗꯤꯌꯦꯠꯀꯤ ꯃꯇꯥꯡꯗꯥ ꯋꯥꯈꯜ ꯈꯟꯊꯕꯥ ꯌꯥꯑꯣꯗꯅꯥ ꯂꯣꯏꯁꯤꯅꯕꯗꯥ ꯌꯧꯈꯤ
"steps. There were such steps, however. The train of reasoning ran,",ꯈꯣꯡꯊꯥꯡꯁꯤꯡ ꯂꯧꯈꯠꯄꯥ꯫
"‘Here is a gentleman of a medical type, but with the air of a military","‘ꯃꯐꯝ ꯑꯁꯤꯗꯥ ꯃꯦꯗꯤꯀꯦꯜ ꯃꯈꯜ ꯑꯃꯒꯤ ꯃꯔꯨꯞ ꯑꯃꯥ ꯑꯣꯏꯔꯤ, ꯑꯗꯨꯕꯨ ꯃꯤꯂꯤꯇꯔꯤꯒꯤ ꯅꯨꯡꯁꯤꯠꯀꯥ ꯂꯣꯏꯅꯅꯥ ."
"man. Clearly an army doctor, then. He has just come from the tropics,",ꯅꯨꯄꯥ.
"for his face is dark, and that is not the natural tint of his skin, for","ꯃꯔꯃꯗꯤ ꯃꯍꯥꯛꯀꯤ ꯃꯐꯝ ꯑꯗꯨ ꯑꯃꯝꯕꯅꯤ, ꯑꯃꯁꯨꯡ ꯃꯗꯨ ꯃꯍꯥꯛꯀꯤ ꯈꯣꯡꯎꯄꯀꯤ ꯃꯍꯧꯁꯥꯒꯤ ꯇꯤꯟ ꯑꯗꯨ ꯅꯠꯇꯦ, ꯃꯗꯨꯒꯤꯗꯃꯛ꯫"
"his wrists are fair. He has undergone hardship and sickness, as his",ꯃꯍꯥꯛꯀꯤ ꯃꯈꯨꯠꯁꯤꯡ ꯑꯗꯨ ꯐꯩ꯫
haggard face says clearly. His left arm has been injured. He holds it,ꯍꯒꯔ ꯐꯦꯁꯅꯥ ꯃꯌꯦꯛ ꯁꯦꯡꯅꯥ ꯍꯥꯌꯔꯤ꯫
in a stiff and unnatural manner. Where in the tropics could an English,ꯑꯀꯅꯕꯥ ꯑꯃꯁꯨꯡ ꯃꯍꯧꯁꯥꯒꯤ ꯑꯣꯏꯕꯥ ꯃꯑꯣꯡꯗꯥ꯫
army doctor have seen much hardship and got his arm wounded? Clearly in,ꯑꯥꯔꯃꯤꯒꯤ ꯗꯣꯛꯇꯔꯅꯥ ꯑꯋꯥꯕꯥ ꯀꯌꯥ ꯎꯔꯦ ꯑꯃꯁꯨꯡ ꯃꯍꯥꯛꯀꯤ ꯈꯨꯠꯁꯥ ꯑꯗꯨ ꯑꯁꯣꯀꯄꯥ ꯌꯥꯑꯣꯔꯦ?
Afghanistan.’ The whole train of thought did not occupy a second. I,ꯑꯐꯒꯥꯅꯤꯁ꯭ꯇꯥꯟ꯫’ ꯋꯥꯈꯂꯒꯤ ꯇ꯭ꯔꯦꯟ ꯄꯨꯝꯅꯃꯛ ꯁꯦꯀꯦꯟꯗ ꯑꯃꯠꯇꯥ ꯂꯧꯈꯤꯗꯦ꯫
"then remarked that you came from Afghanistan, and you were astonished.”","ꯑꯗꯨꯗꯒꯤ ꯅꯍꯥꯛꯅꯥ ꯑꯐꯒꯥꯅꯤꯁ꯭ꯇꯥꯅꯗꯒꯤ ꯂꯥꯀꯈꯤ ꯍꯥꯌꯅꯥ ꯔꯤꯃꯥꯔꯛ ꯇꯧꯈꯤ, ꯑꯃꯁꯨꯡ ꯅꯍꯥꯛꯅꯥ ꯉꯀꯈꯤ꯫”"
"“It is simple enough as you explain it,” I said, smiling. “You remind",“ꯅꯍꯥꯛꯅꯥ ꯃꯗꯨꯕꯨ ꯐꯣꯡꯗꯣꯀꯄꯥ ꯃꯇꯃꯗꯥ ꯌꯥꯝꯅꯥ ꯂꯥꯏꯕꯛ ꯐꯕꯅꯤ” ꯑꯩꯅꯥ ꯅꯣꯀꯄꯥ ꯅꯣꯀꯄꯥ ꯋꯥꯐꯝ ꯑꯃꯥ ꯍꯥꯌꯔꯀꯏ꯫
me of Edgar Allen Poe’s Dupin. I had no idea that such individuals did,ꯑꯦꯗꯒꯥꯔ ꯑꯦꯂꯦꯟ ꯄꯣꯏ’ꯁ ꯗꯨꯄꯤꯅꯒꯤ ꯑꯩ꯫
exist outside of stories.”,ꯋꯥꯔꯤꯁꯤꯡꯒꯤ ꯃꯄꯥꯟꯗꯥ ꯂꯩꯔꯤ꯫”
Sherlock Holmes rose and lit his pipe. “No doubt you think that you are,ꯁꯦꯔꯂꯛ ꯍꯣꯂꯃꯁꯅꯥ ꯔꯣꯖ ꯇꯧꯔꯒꯥ ꯃꯍꯥꯛꯀꯤ ꯄꯥꯏꯞ ꯊꯥꯈꯤ꯫
"complimenting me in comparing me to Dupin,” he observed. “Now, in my","ꯑꯩꯕꯨ ꯗꯨꯄꯤꯅꯒꯥ ꯆꯥꯡꯗꯝꯅꯕꯗꯥ ꯑꯩꯕꯨ ꯀꯝꯞꯂꯤꯃꯦꯟꯇ ꯇꯧꯕꯥ,” ꯃꯍꯥꯛꯅꯥ ꯑꯣꯕꯖꯥꯔꯚ ꯇꯧꯈꯤ꯫“ꯍꯧꯖꯤꯛ, ꯑꯩꯒꯤ"
"opinion, Dupin was a very inferior fellow. That trick of his of","ꯋꯥꯈꯜꯂꯣꯟ, ꯗꯨꯄꯤꯟ ꯑꯁꯤ ꯌꯥꯝꯅꯥ ꯅꯦꯝꯕꯥ ꯐꯦꯂꯣ ꯑꯃꯥ ꯑꯣꯏꯔꯝꯃꯤ꯫"
breaking in on his friends’ thoughts with an apropos remark after a,ꯃꯍꯥꯛꯀꯤ ꯃꯔꯨꯄꯁꯤꯡꯒꯤ ꯋꯥꯈꯜꯂꯣꯅꯁꯤꯡ ꯑꯗꯨ ꯑꯦꯞꯔꯣꯄꯣꯁ ꯔꯤꯃꯥꯔꯛ ꯑꯃꯒꯥ ꯂꯣꯌꯅꯅꯥ ꯊꯨꯒꯥꯏꯗꯨꯅꯥ .
quarter of an hour’s silence is really very showy and superficial. He,ꯄꯨꯡ ꯑꯃꯒꯤ ꯇꯪꯈꯥꯌ ꯑꯃꯗꯤ ꯇꯁꯦꯡꯅꯥ ꯌꯥꯝꯅꯥ ꯁꯣꯏ ꯑꯃꯁꯨꯡ ꯁꯨꯄꯔꯐꯤꯁꯤꯑꯦꯜ ꯑꯣꯏ꯫
"had some analytical genius, no doubt; but he was by no means such a","ꯑꯦꯅꯥꯂꯥꯏꯇꯤꯀꯦꯜ ꯖꯤꯅꯤꯁ ꯈꯔꯥ ꯂꯩꯔꯝꯃꯤ, ꯆꯤꯡꯅꯕꯥ ꯂꯩꯇꯦ;"
phenomenon as Poe appeared to imagine.”,ꯄꯣꯏꯅꯥ ꯏꯃꯥꯖꯤꯟ ꯑꯣꯏꯅꯥ ꯎꯕꯥ ꯐꯪꯈꯤꯕꯥ ꯐꯤꯚꯝ꯫”
“Have you read Gaboriau’s works?” I asked. “Does Lecoq come up to your,“ꯒꯥꯕꯣꯔꯤꯌꯥꯒꯤ ꯋꯥꯔꯤꯁꯤꯡ ꯄꯥꯕꯤꯔꯝꯂꯕꯔꯥ?”
idea of a detective?”,ꯗꯤꯇꯦꯛꯇꯤꯚ ꯑꯃꯒꯤ ꯋꯥꯈꯜꯂꯣꯟ?”
"Sherlock Holmes sniffed sardonically. “Lecoq was a miserable bungler,”",ꯁꯦꯔꯂꯛ ꯍꯣꯂꯃꯁꯅꯥ ꯁꯥꯔꯗꯣꯅꯤꯀꯦꯜ ꯑꯣꯏꯅꯥ ꯅꯣꯀꯈꯤ꯫
"he said, in an angry voice; “he had only one thing to recommend him,","ꯃꯍꯥꯛꯅꯥ ꯍꯥꯌꯈꯤ, ꯑꯁꯥꯑꯣꯕꯥ ꯈꯣꯟꯖꯦꯜ ꯑꯃꯗꯥ;"
and that was his energy. That book made me positively ill. The question,ꯑꯃꯁꯨꯡ ꯃꯗꯨ ꯃꯍꯥꯛꯀꯤ ꯏꯅꯔꯖꯤ ꯑꯣꯏꯈꯤ꯫
was how to identify an unknown prisoner. I could have done it in,ꯃꯁꯛ ꯈꯉꯗꯕꯥ ꯖꯦꯂꯗꯥ ꯂꯩꯕꯥ ꯃꯤꯑꯣꯏ ꯑꯃꯕꯨ ꯀꯔꯝꯅꯥ ꯃꯁꯛ ꯈꯉꯗꯣꯛꯀꯅꯤ ꯍꯥꯌꯕꯗꯨ ꯑꯣꯏꯈꯤ꯫
twenty-four hours. Lecoq took six months or so. It might be made a,ꯄꯨꯡ ꯇꯔꯥꯅꯤꯊꯣꯏ꯫
