en,mni-Mtei
sight I told him how much his overstated compliment meant,ꯁꯥꯏꯠ ꯑꯩꯅꯥ ꯃꯍꯥꯀꯄꯨ ꯃꯍꯥꯛꯀꯤ ꯑꯣꯚꯔꯁ꯭ꯇꯦꯠ ꯀꯝꯞꯂꯤꯃꯦꯟꯇ ꯑꯁꯤꯒꯤ ꯑꯔꯊ ꯀꯌꯥꯝ ꯇꯥꯕꯒꯦ ꯍꯥꯌꯕꯗꯨ ꯍꯥꯌꯈꯤ
to me,ꯑꯩꯒꯤꯗꯃꯛꯇꯗꯤ
Yeah yeah thanks Lil But now I wanna give you one of,ꯌꯥꯏ ꯏꯌꯦꯟ ꯊ꯭ꯌꯥꯡꯀꯁ ꯂꯤꯜ ꯑꯗꯨꯕꯨ ꯍꯧꯖꯤꯛꯇꯤ ꯑꯩꯅꯥ ꯅꯈꯣꯌꯗꯥ ꯄꯤꯕꯥ ꯄꯥꯝꯃꯤ
my techniques thatll blow your socks o  Guaranteed,ꯑꯩꯒꯤ ꯇꯦꯛꯅꯤꯀꯁꯤꯡ thall blow your socks ꯑꯣ ꯒ꯭ꯌꯥꯔꯦꯟꯇꯤ ꯄꯤꯕꯥ
OK Sal Im ready,ꯑꯣꯛ ꯁꯥꯜ ꯏꯝ ꯔꯦꯗꯤ
the man or the missuswho makes the buying decision,ꯃꯤꯑꯣꯏ ꯑꯗꯨꯅꯥ ꯅꯠꯔꯒꯥ ꯃꯤꯁꯁꯅꯥ ꯂꯧꯕꯒꯤ ꯋꯥꯔꯦꯞ ꯑꯗꯨ ꯂꯧꯔꯤ .
Now heres the game A couple is sitting at my desk see? So I ask em a series of questions any questions like do they,ꯍꯧꯖꯤꯛ ꯃꯐꯝ ꯑꯁꯤꯗꯥ ꯃꯄꯨꯔꯣꯏꯕꯥ ꯑꯃꯅꯥ ꯑꯩꯒꯤ ꯗꯦꯁ꯭ꯀꯇꯥ ꯐꯝꯂꯤꯕꯥ ꯒꯦꯝ ꯑꯗꯨ ꯎꯔꯤꯕꯔꯥ?
want cruise control CD playerstu  like that I direct my,ꯄꯥꯝꯃꯤ ꯀ꯭ꯔꯨꯏꯖ ꯀꯟꯠꯔꯣꯜ ꯁꯤꯗꯤ ꯄ꯭ꯂꯦꯌꯔꯇꯨ ꯂꯥꯏꯛ ꯑꯩꯅꯥ ꯗꯥꯏꯔꯦꯛꯇ ꯑꯩꯒꯤ
286  How to Instantly Connect with Anyone,꯲꯸꯶ ꯀꯅꯥꯒꯨꯝꯕꯥ ꯑꯃꯒꯥ ꯃꯇꯧ ꯀꯔꯝꯅꯥ ꯈꯨꯗꯛꯇꯥ ꯁꯝꯅꯒꯅꯤ .
questions at both of them Th en I sit back and wait I watch,ꯋꯥꯍꯪ ꯑꯅꯤꯃꯛꯇꯥ ꯋꯥꯍꯪꯁꯤꯡ th en ꯑꯩꯅꯥ ꯐꯃꯗꯨꯅꯥ ꯂꯩꯔꯤ ꯑꯩꯅꯥ ꯌꯦꯡꯂꯤ
to see if the wife looks at the husband  rst or vice versa If he,ꯅꯨꯄꯤ ꯑꯗꯨꯅꯥ ꯃꯄꯨꯔꯣꯏꯕꯥ ꯑꯗꯨ RSTꯗꯥ ꯌꯦꯡꯂꯕ꯭ꯔꯥ ꯍꯥꯌꯕꯗꯨ ꯌꯦꯡꯅꯕꯥ ꯅꯠꯠꯔꯒꯥ ꯀꯔꯤꯒꯨꯝꯕꯥ ꯃꯍꯥꯛꯅꯥ ꯀꯔꯤꯒꯨꯝꯕꯥ ꯃꯍꯥꯛꯅꯥ .
looks at her for an answer shes the boss If she looks at him,ꯄꯥꯎꯈꯨꯝ ꯑꯃꯒꯤꯗꯃꯛ ꯃꯍꯥꯀꯄꯨ ꯌꯦꯡꯂꯒꯥ ꯀꯔꯤꯒꯨꯝꯕꯥ ꯃꯍꯥꯛꯅꯥ ꯃꯍꯥꯀꯄꯨ ꯌꯦꯡꯂꯕꯗꯤ ꯕꯣꯁ ꯑꯗꯨ ꯁꯦꯁ ꯇꯧꯏ
rst he makes the big decisions in the family,ꯑꯥꯔ.ꯑꯦꯁ.ꯇꯤ.ꯅꯥ ꯃꯍꯥꯛꯅꯥ ꯏꯃꯨꯡ ꯃꯅꯨꯡꯗꯥ ꯑꯆꯧꯕꯥ ꯋꯥꯔꯦꯄꯁꯤꯡ ꯂꯧꯏ .
