en,mni-Mtei
"to the barracks, but the lieutenant of the Civil Guard was at the","ꯕꯦꯔꯦꯛꯀꯤ ꯃꯐꯃꯗꯥ, ꯑꯗꯨꯕꯨ ꯁꯤꯚꯤꯜ ꯒꯥꯔꯗꯀꯤ ꯂꯦꯐꯇꯦꯅꯦꯟꯇ ꯑꯗꯨ ."
"convento. The old man then returned to his village, weeping like a",ꯀꯅꯚꯦꯟꯇꯣꯗꯥ ꯂꯩꯕꯥ ꯑꯦꯝ.
"child. His wails were heard in the middle of the night, causing men to",ꯑꯉꯥꯡ.
"bite their lips and women to clasp their hands, while the dogs slunk","ꯃꯈꯣꯌꯒꯤ ꯃꯈꯨꯠꯁꯤꯡ ꯑꯃꯁꯨꯡ ꯅꯨꯄꯤꯁꯤꯡꯅꯥ ꯃꯈꯣꯌꯒꯤ ꯈꯨꯠꯁꯥꯁꯤꯡ ꯊꯥꯗꯨꯅꯥ, ꯀꯨꯠꯇꯥ ꯂꯦꯞꯇꯨꯅꯥ ꯂꯩꯌꯨ"
fearfully back into the houses with their tails between their legs,ꯑꯀꯤꯕꯥ ꯄꯣꯀꯍꯟꯗꯨꯅꯥ ꯃꯈꯣꯌꯒꯤ ꯈꯣꯡꯒꯤ ꯃꯔꯛꯇꯥ ꯂꯩꯕꯥ ꯃꯈꯣꯌꯒꯤ ꯃꯀꯣꯀꯁꯤꯡꯒꯥ ꯂꯣꯌꯅꯅꯥ ꯌꯨꯃꯁꯤꯡꯗꯥ ꯑꯃꯨꯛ ꯍꯟꯅꯥ ꯆꯪꯁꯤꯅꯕꯥ
"“Ah, God, God!” said a poor woman, lean from fasting, “in Thy presence","“ꯑꯍ, ꯏꯁ꯭ꯕꯔ, ꯏꯁ꯭ꯕꯔ!”"
"there is no rich, no poor, no white, no black—Thou wilt grant us","ꯁꯦꯜ ꯌꯥꯝꯅꯥ ꯇꯥꯅꯕꯥ, ꯂꯥꯌꯔꯕꯥ, ꯋꯥꯏꯇꯦꯞ, ꯕ꯭ꯂꯦꯛ ꯑꯃꯠꯇꯥ ꯂꯩꯇꯦ—ꯅꯍꯥꯛꯅꯥ ꯑꯩꯈꯣꯌꯗꯥ ꯄꯤꯕꯤꯌꯨ ꯑꯩꯈꯣꯌꯗꯥ ꯄꯤꯕꯤꯌꯨ"
justice!”,"ꯑꯆꯨꯝꯕ ꯋꯥꯌꯦꯜ!"""
"“Yes,” rejoined her husband, “just so that God they preach is not a","“ꯍꯣꯌ,” ꯃꯍꯥꯛꯀꯤ ꯃꯄꯨꯔꯣꯏꯕꯒꯥ ꯂꯣꯌꯅꯅꯥ ꯑꯃꯨꯛ ꯍꯟꯅꯥ ꯌꯥꯑꯣꯔꯀꯈꯤ, “ꯈꯨꯗꯝ ꯑꯣꯏꯅꯥ ꯏꯁ꯭ꯕꯔ ꯃꯈꯣꯌꯅꯥ ꯄꯥꯎ ꯁꯟꯗꯣꯀꯄꯥ ꯑꯁꯤ ꯅꯠꯇꯦ"
"pure invention, a fraud! They themselves are the first not to believe","ꯄ꯭ꯌꯨꯔ ꯏꯅꯚꯦꯟꯁꯟ, ꯐ꯭ꯔꯣꯗ ꯑꯃꯥ!"
in Him.”,ꯃꯍꯥꯛꯀꯤ ꯃꯐꯃꯗꯥ꯫”
At eight o’clock in the evening it was rumored that more than seven,ꯅꯨꯃꯤꯗꯥꯡꯋꯥꯏꯔꯝ ꯄꯨꯡ ꯸ꯗꯥ ꯋꯥꯐꯝ ꯑꯁꯤ ꯂꯥꯀꯈꯤ ꯃꯗꯨꯗꯤ ꯷ ꯍꯦꯟꯅꯥ .
"friars, proceeding from neighboring towns, were assembled in the",ꯌꯨꯃꯂꯣꯟꯅꯕꯥ ꯁꯍꯔꯁꯤꯡꯗꯒꯤ ꯂꯥꯀꯄꯥ ꯐ꯭ꯔꯥꯏꯌꯥꯔꯁꯤꯡ ꯑꯁꯤ ꯌꯨ.ꯑꯦꯁ.
"convento to hold a conference. On the following day, Tandang Selo",ꯀꯅꯐꯔꯦꯟꯁ ꯑꯃꯥ ꯄꯥꯡꯊꯣꯛꯅꯕꯥ ꯀꯅꯚꯦꯟꯇꯣ꯫
"disappeared forever from the village, carrying with him his","ꯈꯨꯉ꯭ꯒꯪ ꯑꯗꯨꯗꯒꯤ ꯃꯇꯝ ꯆꯨꯞꯄꯒꯤ ꯑꯣꯏꯅꯥ ꯃꯥꯡꯈꯤ, ꯃꯍꯥꯛꯀꯤ ꯃꯅꯥꯛꯇꯥ ꯃꯍꯥꯛꯀꯤ ꯃꯅꯥꯛꯇꯥ ꯄꯨꯗꯨꯅꯥ ꯆꯠꯈꯤ꯫"
hunting-spear,ꯍꯟꯇꯤꯡ-ꯁ꯭ꯄꯤꯌꯥꯔ
CHAPTER XXXI,ꯑꯙ꯭ꯌꯥꯌ ꯑꯁꯤ xxxi .
THE HIGH OFFICIAL,ꯑꯋꯥꯡꯕꯥ ꯊꯥꯛꯀꯤ ꯑꯣꯐꯤꯁꯤꯑꯦꯜ ꯑꯣꯏꯕꯥ .
"L’Espagne et sa, vertu, l’Espagne et sa grandeur","ꯑꯦꯜ’ꯑꯦꯁ꯭ꯄꯥꯒꯅꯦ ꯑꯦꯠ ꯑꯦꯁ.ꯑꯦ., ꯚꯦꯔꯇꯨ, ꯂ’ꯑꯦꯁ꯭ꯄꯥꯒꯅꯦ ꯑꯦꯠ ꯁꯥ ꯒ꯭ꯔꯦꯟꯗ꯭ꯌꯨꯔ"
Tout s’en va!—Victor Hugo,ꯇꯎꯠ ꯑꯦꯁ’ꯑꯦꯟ ꯋꯥ!—ꯚꯤꯛꯇꯣꯔ ꯍꯨꯒꯣ
The newspapers of Manila were so engrossed in accounts of a notorious,ꯃꯅꯤꯂꯥꯒꯤ ꯄꯥꯎ-ꯆꯦꯁꯤꯡ ꯑꯁꯤ ꯃꯤꯡꯆꯠ ꯊꯤꯕꯥ ꯃꯤꯑꯣꯏ ꯑꯃꯒꯤ ꯑꯦꯀꯥꯎꯟꯇꯁꯤꯡꯗꯥ ꯑꯁꯨꯛ ꯌꯥꯝꯅꯥ ꯂꯨꯅꯥ ꯂꯧꯈꯤ
